,Date,Title,Article,Category,Image_link,Article_link
0,20-4-20,A global war on bio threat,"It is perhaps the first time in history that the entire human race, without any exception, is combatting a common enemy, the COVID-19 virus

In the prevailing period of uncertainty, unpredictability and ambiguity of every aspect of human life, in fact, of life itself, is it a war that we are fighting and what kind of a war is this? The traditional understanding of conflict is violent activity between two or more nations or groups over a period of time, bringing death and destruction in its wake. The world has, however, seen other types of battles. For instance, the war on poverty, class wars, trade wars and so on. So, is our ongoing fight for existence against COVID-19 to be termed a war? The significance is not merely of the word but the principles which should govern this fight.

In the spectrum of conflict, at the lower end is low-intensity engagement and at the highest level there is nuclear warfare. Chemical and biological warfare can also be grouped with nuclear conflict. While chemical weapons have repeatedly been used in some conflicts in the 20th century, the use of biological weapons is relatively less and mostly unproven. But biological weapons are the easiest and cheapest to manufacture and can adversely affect the entire enemy population. (A biological weapon can be as simple as dropping a body in the village well or a town’s water supply.) However, possibly due to morality aspects and more importantly, the inability to control the fallout of a biological weapon, its use on a large scale has been precluded, though many countries are reported to have had biological weapons programmes in the past.

The present crisis would definitely fall under the category of biological warfare. The commencement of this war could be both, natural or man-made. At this point of time, due to inadequate credible information, it would be inappropriate to pronounce a decision as to who is responsible for the commencement of this war. However, it is of extreme importance to analyse inputs when available and reach a conclusion on its genesis because, many aspects of the post-COVID world, including possibly the world order, would depend on it. If this be a biological war, we need to see the scale of it. It is perhaps the first time in history that the entire human race, without any exception, is combatting a common enemy, the COVID-19 virus. Though there have been pandemics in the past, like the Spanish Flu in 1918 and the Asian Flu in 1957, a global catastrophe of this scale is unprecedented. It is not only the sickness and death which the virus-affected world suffers, seemingly at an exorbitantly large scale, but also the economic devastation that is likely to ensue in its wake in the globalised world, which makes this crisis a truly unparalleled one. Additionally, in all previous battles whether conventional or otherwise (war on terror, price wars and so on), there have always been “sides.” In this unprecedented situation, the entire mankind is on one side and the virus is on the other. It is therefore, a true Global War On a Biological Threat (GWOBT).

Considering this to be a war, the “Principles of War” need to be applied to defeat it. While these fundamentals have been enunciated by different military theorists from Sun Tzu to Clausewitz and different countries have adopted their own dictums based on their national and strategic requirements, it is intended to elucidate these principles which are generally acceptable. Let’s deliberate upon them in the context of the GWOBT.

Selection and maintenance of aim: This is the single-most important maxim as all actions will depend upon the aim selected. My experience in the Siachen Glacier and other battle situations is that, it is necessary first to survive to defeat the enemy. A dead man is good to nobody. In the existing situation wherein no treatment is available, the aim must remain focussed on survival.

Concentration of force: Since the entire human race has one deadly enemy, all national boundaries, religions, beliefs, ethnicities, caste, creed and gender are irrelevant in this war. All efforts of the human race must, therefore, be concentrated on defeating the virus. Solidarity and synergy of all resources of the world would be necessary to defeat this enemy, which has humbled mankind.

Administration/sustainability: To be able to fight the war successfully, the human race, especially the economically deprived, has to be able to sustain itself through the entire period that the battle is fought. The administration has to be perfected to take care of essential needs, especially food and medical assistance. Though this is already partly visible but it has to be ensured over a long period till it is business as usual.

Security: In military terms, it means that an appropriate environment must be created and maintained, which will enable necessary freedom of action to achieve objectives. In the GWOBT, it would entail creating an overall international environment wherein those scientists, doctors and researchers, who are involved in finding a solution, feel fully energised and motivated to find a vaccine/solution/drug/protocol, to end this crisis. One of the perils identified by the UN Secretary General on April 9 was of extremist threats, including bio-terrorist attacks. Such dangers need to be dealt with through an effective international response and nipped in the bud. Otherwise these will seriously hamper our efforts at finding a solution.

Economy of effort: With limited resources, especially in the less developed nations and the end not clearly in sight, all efforts must be economised. This would be applicable to both, employment of manpower as also utilising resources, including foodgrain. The inability to implement this dictum will result in serious social disturbances, which will adversely affect preventive measures to contain the virus.

Offensive action: The key to military victories lies in relentless offensive action. In the current situation, too, bold decisions by the leadership, which are in tune with the selected aims and based on available data, would be the drivers of victory. Complacency or delay in decision-making can prove catastrophic.

Flexibility: The world is mostly groping in a relatively unknown domain. The outcome, results and impacts that emerge in the changing situation, must be factored in by the leadership in finding the road ahead. One example is how the ubiquitous anti-malaria drug Hydroxychloroquine has changed the way the world is looking at possible future prevention.

Cooperation: Partnership among all, cutting across boundaries, political ideologies and religion, will hold the key to a solution. It is also very important that, post-COVID financial benefits accruing to a nation or company, must not be the key criterion. A competition at this stage has the potential to ruin or delay success whereas, collaboration will speed up the process, which in turn can benefit all nations.

Morale: These are times which most of the present generation would not have ever faced earlier. A positive state of mind in this situation needs to be created. A sense of well-being, group cohesion and the feeling that the nation is firmly behind every individual, need to be reiterated. An inspired leadership — at the international, national, State and local level — is the need of the hour.

India has a lot to contribute to the world in the current situation. The way the second-most populous country on the planet is controlling the pandemic, will definitely be watched globally. The lockdown decision, albeit delayed, is being appreciated by many the world over. The sense of discipline in most areas and a high state of morale, despite the extended shut down which the country can ill-afford right now due to its precarious economic situation, are examples for the world to follow.

India has also set the example of international cooperation by releasing the Hydroxychloroquine tablets to many nations. In the field of research and finding a vaccine/treatment as also finding a solution through traditional methods, India can be a world leader.

Despite all the challenges that the nation is facing today, especially the economically deprived citizens, India could be at the forefront in this GWOBT and thereby be an important contributor in the post-COVID world.

As in war, leadership in all spheres and at all levels — political, judicial, executive, legislative, military and at the national, State and local levels, will be judged by the manner in which they handle the crisis.

History has also shown us that from the ashes of war, great economic giants have risen. Remember Germany, Japan and more recently Vietnam?

(The writer is a retired military veteran and former Director-General of the National Cadet Corps)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/a-global-war-on-bio-threat-2020-04-20.jpg,https://www.dailypioneer.com/2020/columnists/a-global-war-on-bio-threat.html
1,20-4-20,Choosing lives over livelihoods,"Nations that have got the infection rate down and have testing/tracing teams ready can start reopening, although there will be a low but steady stream of deaths

Wuhan, the Chinese city where it all started, was locked down for 79 days before the restrictions on movement were finally lifted last week. A bit overcautious perhaps but in China the Coronavirus does really seem to be under control — not totally eradicated but controllable without extreme measures. If President Donald Trump “reopens” the US at the end of this month, then California and a few other States will have been under lockdown for only half that many days and some States for much less time or even none. Far from being under control, the Covid-19 virus is killing a huge numbers of Americans, with 37,175 casualties on March 18 and the number is still rising daily. These two giants define the extremes of the “lives vs livelihoods” debate but almost every other country is having it too. Everybody knows that you can’t shut the economy down indefinitely but nobody wants to risk a second wave of infections by moving too soon. Well, almost nobody. The toddler-in-chief in the White House is frantic to reopen the economy because he has an election coming up in six months, and he will lose it if the economy has not recovered by then.

Dr Anthony Fauci, the American physician and immunologist who has served as the Director of the National Institute of Allergy and Infectious Diseases, has doubtless explained that lifting the restrictions on movement on May 1 will cause a second wave of deaths and a second lockdown before November. But Trump doesn’t retain that sort of information for long. His attention span is not only short but selective: He forgets unwelcome information very quickly. Trump might actually order the country to reopen on May 1, as he believes that: “When somebody is the President of the United States, the authority is total.” But most States beg to differ and wouldn’t obey his command. As New York Governor Andrew Cuomo said: “We have a Constitution … we don’t have a king … the President doesn’t have total authority.”

Elsewhere, some countries are cautiously reopening their economies a bit at a time but they either had a very high death rate early and have now wrestled it down again — China, Italy and Spain — or responded hard and early and never had a high infection rate, like Germany, Denmark, Austria, the Czech Republic and New Zealand.

We should also note two countries that never closed their economies down at all, because they could test, identify the infected and trace their contacts fast enough to break the chains of infection and keep deaths low: Taiwan and South Korea.

All three of these groups have one vital thing in common. They have the ability to “test, test, test”, as the World Health Organisation’s (WHO’s) Director-General, Tedros Ghebreyesus, put it a month ago, warning countries that they “cannot fight a fire blindfolded.” And they can follow up the tests with contact-tracing teams and apps so that not just the individual who tested positive but the whole cluster of other people who had contact with him/her can be isolated.

Any countries that have their infection rate down and have their testing and tracing teams ready can start reopening their economies, although there will be a low but steady stream of deaths until a vaccine is found. France, Canada and Australia can probably do it next month. Countries like Turkey, Russia and South Africa are more debatable, because they gave the virus a head start. But their medical infrastructure is strong enough, so they could think about letting their citizens go back to work by July. However, the US, the UK, Brazil and India are very worrisome. India is doing the right things but it started late. Its medical resources are limited and given its population of a whopping 1.3 billion, the sheer number of victims may overwhelm the system. Brazil has the reckless Jair Bolsonaro in charge, who not only wants to open up the country’s borders but also fired his Health Minister Luiz Mandetta for wanting to encourage social distancing for what Bolsonaro calls a “little flu.” Post Mandetta’s exit, many people in the healthcare system may fall victim to Bolsonaro’s bullying ways.

As for the US and the UK, they both reacted very late to the threat, which guarantees that their casualties would be considerably above the rich-country average. Worse, they do not have the testing and tracking resources in place that would make reopening the economy a relatively safe proposition. On April 3 the British Health Secretary, Matt Hancock, pledged 1,00,000 Coronavirus tests per day by the end of the month. Half the month is gone and the maximum number of tests carried out on a single day has been under 15,000. The US situation is harder to judge, since there is not a unified healthcare system but a highly fragmented “healthcare sector.” However, nobody has spotted evidence of nationwide preparations for extensive testing and tracking once everybody goes back to work, so a second wave of deaths later in the year is practically guaranteed. Finis Trump, perhaps but at a high price.

(Gwynne Dyer’s new book is ‘Growing Pains: The Future of Democracy and Work’)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/choosing-lives-over-livelihoods.html
2,20-4-20,An agonising wait for the Coronavirus cure,"Vaccines have saved the human race on numerous occasions even though their historic importance was always dwarfed by more glamorous scientific developments

As cases of the rapidly spreading Coronavirus increase, the world has come to a standstill. Covid-19, the disease caused by the virus which has so far infected over two million people and killed 154,388, has also caused some severe economic and social disruptions. Experts believe these may lead to political upheavals even after the spread is somehow neutralised.

In the line of fire are regimes who seem to be fumbling in addressing the spread of Covid-19. Over the last two weeks, the international media has specifically targetted the bombastic neo-populist regimes that came to power in various countries after 2014.

Unable to comprehend an issue which does not fit their blathering narratives, such governments in India, the UK, the US, Brazil, Hungary, Philippines, Iran and Pakistan are now constantly on the receiving end of criticism. But this does not mean that countries that seem to be doing a better job of handling the crisis know when or how this crisis will recede; they are being forced to think on their feet. Such is the elusive nature of this virus.

On March 12, Dr Zhong Nanshan, a Chinese pulmonologist who has been at the forefront of his country’s fight against the pandemic, told Reuters that the spread of Covid-19 can be “contained” by June this year but only if governments continue to enforce strict social distancing through lockdowns.

This does not mean that even if the world somehow succeeds to check the spread in the next two months, everything will automatically return to normal. First of all, what was considered to be normal before the outbreak will change, leading to a new normal. But even this won’t emerge unless an anti-Covid-19 vaccine appears.

Vaccines usually take up to 10 years to develop for mass usage. But recent advances in virology have helped scientists to greatly shave off years of required testing and launch anti-viral vaccines in much shorter periods of time.

Pharmaceutical companies working frantically in China, Europe, India and the US believe that an effective anti-Covid-19 vaccine can appear in the next 12 months. That’s still a whole year. However, the US pharmaceutical giant Merck was able to produce a vaccine against the 1968 influenza pandemic in four months.

Vaccines have saved the human race on numerous occasions. But their historic importance always gets dwarfed by other, more glamorous scientific feats. Human beings have been victims of catastrophic viral breakouts for centuries but the first vaccine wasn’t developed till the 18th century.

In the late 18th century, a British doctor, Edward Jenner, noticed that those in England’s villages who had contracted cowpox, became immune to smallpox. For centuries, smallpox had been one of the deadliest and most painful diseases that killed millions. It was caused by a highly contagious virus. Cowpox, on the other hand, was relatively mild and not fatal.

In The Life and Death of Smallpox, Ian and Jenifer Glynn write that Jenner drew some matter from a sore of a woman suffering from cowpox. He then injected it into an eight-year-old boy who had contracted smallpox. After several days, the boy recovered. Jenner then injected the boy with matter taken from a fresh smallpox patient to see if he had developed immunity. He had. Compared to modern-day practices of lab sciences, this method seems rather cruel but in the 18th century, it turned Jenner into a celebrity.

By the 19th century, smallpox vaccination became compulsory in various European countries and in some American States. Almost a 100 years after Jenner’s discovery, a French biologist, Louis Pasteur, was successful in developing a vaccine against another painfully fatal disease, rabies. Caused by a virus that enters the human body through an infected animal bite, it can cause a horrific death. In 1885, Pasteur successfully cured a rabies case with a vaccine. He used the attenuation method, in which the virus is weakened in the lab and injected in the patient to prompt the body’s immune system to work harder.

Building on the works of Jenner and Pasteur, the 20th century saw a rapid growth in the introduction of vaccines against ailments that were once incurable and contagious. In 1914, a vaccine against typhoid became common in the US; in 1921, French bacteriologists developed a vaccine for TB; in 1939, US doctors developed a vaccine against whooping-cough; in 1954, an anti-polio vaccine was successfully tested by American scientists; in 1958, the first measles vaccine was introduced and in 1966 an anti-mumps vaccine was launched in the US.

Between the late 1960s and 1970s, robust vaccination programmes were highly successful in checking and, in some cases, eradicating the spread of some of the worst contagious diseases known to man. However, scientists have always been running a tricky race against flu viruses because they continue to mutate. This means scientists have to always be on their feet to readjust flu vaccines according to fresh mutations.

A problem governments have faced in checking the spread of contagious diseases is the continuous existence of “anti-vax” segments in some societies. These are groups within a population who are against forced vaccination. The World Health Organisation (WHO) has described them as a “threat” to public health.

The roots of this phenomenon can be traced back to the 19th century when the British Government introduced compulsory smallpox vaccination. Some groups refused to get their children vaccinated, fearing it was against their religious beliefs.

In 1926, newspapers in the US reported attacks on vaccination teams in certain conservative rural areas of the country. Even recently, anti-polio vaccination workers were attacked in some areas of Pakistan by those who believe that polio vaccines contain harmful chemicals.

According to a June 27, 2016 article in Healthline by Dr Deborah Weatherspoon, the “anti-vax” mindset is often the result of a mistrust of science in some groups who believe that pharmaceutical companies are enhancing the fear of otherwise benign diseases to sell their medicines, or that such sciences are opposed to religious beliefs, or that “natural” cures through homeopathy or other traditional means are more effective.

Among these are also some who insist that vaccines stunt the reproductive capabilities of men. Ironically, this perception is most prominent in some of the world’s most densely populated regions.

(Courtesy: Dawn)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/an-agonising-wait-for-the-coronavirus-cure.html
3,20-4-20,Women the biggest losers,"Gender-based consequences of Coronavirus make it imperative for both the administration and social networks to ensure that the pandemic does not negate the gains of gender equality

Even after the conclusion of the first phase of the three-week nationwide lockdown imposed by the Government and its further extension up to May 3 to curb the spread of Coronavirus, signs are emerging that the virus is not going away anytime soon. This is grim news for the country from both the health and economic perspective, especially for the female population, which is likely to suffer on multiple fronts due to the spread of the virus and the resultant need for the people to stay indoors.

The first category of affected women are healthcare staff, including nurses, Accredited Social Health Activists (ASHAs) and anganwadi workers, who have been holding the fort against the disease all across the country. A Government of India report of 2015 revealed that 88.9 per cent of the support and ancillary staff among health workers, primarily nurses, midwives and ASHAs, are female. This is corroborated by earlier data from the 68th round of the National Sample Survey on the “Employment and Unemployment Situation in India” (July 2011 to June 2012). With hospitals facing an influx of Coronavirus patients and given the need for active contact tracing of positive cases, these workers have become frontline warriors in times of crisis.

The World Health Organisation (WHO) reported that globally, too, women comprise a majority of the healthcare staff, accounting for 70 per cent of the total in 107 countries, including India. The COVID-19 outbreak is a physical and emotional nightmare for many healthcare workers. Eleanor Holroyd, currently Professor at New Zealand’s Auckland University of Technology, recounts her interactions with student nurses when she was professor of nursing at the Chinese University of Hong Kong during the SARS epidemic in 2003. A large section of these nurses experienced confusion, anxiety and stress from the long days of caring for patients and seeing many of their colleagues, too, contracting the disease in the process. “There’s the idea that if there’s a gap in the health system, the nurses will fill it. Their duty is to be ever-present and visible, offering empathy and care… Add that to a sick child or husband or parent and the very uncertain nature of an epidemic, it can be hard [for the nurse] to hold on,” says Holroyd.

The crisis is also likely to affect women disproportionately because of the already declining female labour force participation (FLFP) rate in India, which according to the Economic Survey of India of 2017-18, fell from 36 per cent in 2005-06 to 24 per cent in 2015-16. The India Human Development Survey (IHDS), conducted in two waves in 2004-05 and 2011-12, too, reported a fall in the FLFP from 31.12 per cent in 2005 to 24.77 per cent in 2012. The IHDS is a multi-topic survey jointly conducted by the National Council of Applied Economic Research (NCAER) and the University of Maryland, covering 41,554 households in 1,503 villages and 971 urban neighbourhoods across India. This survey also suggests that the decline in FLFP could be due to the lack of demand for female labour rather than that of labour supply. The paucity of demand for women workers could be reinforced in the coming months after the real impact of the Coronavirus becomes apparent in various sectors of the Indian economy.

Another category of women likely to be impacted by the pandemic are salaried workers, many of whom are currently working-from-home but could eventually face the prospect of lay-offs and pay cuts once their employers return to the normal work routine in a recessionary economy. The temporary or permanent closure of many businesses is likely to have a severe adverse impact on a range of professions dominated by women, such as flight attendants, tour operators, sales assistants and frontline hotel staff and cleaners.

Academics, who have studied past pandemics, including Ebola, Zika, SARS, swine flu and bird flu, report their deep and persistent effects on gender equality. According to Julia Smith, a health policy researcher at the Simon Fraser University, Vancouver, Canada, these outbreaks affected everyone’s incomes but “men’s income returned to what they had made pre-outbreak faster than women’s income.” This outcome is compounded by the already-existing wage discrimination in many sectors. For example, in the healthcare sector, overall, women reportedly earn 11 per cent less than their male counterparts. Anganwadi and ASHA workers receive salaries in the range of merely Rs 3,000-4,500 per month, which is even below the minimum wage, without any additional benefits like pension and maternity leave. These women may not lose their jobs but any decline in their family incomes due to the pandemic will make them an equal part of the economic crisis looming ahead.

Even women, who are out of the workforce and traditionally stay at home, are facing a huge challenge emanating from the lockdown with their already extensive care-giving duties multiplying even further due to the reverse migration of household service providers like maids, cooks and nannies to their native villages. A 2015 survey by the Organisation for Economic Cooperation and Development found that an Indian woman does far more “unpaid work”, almost six hours per day on an average, than her peers in most other countries. The corresponding figure for men is just 52 minutes per day.

In fact, as per an Oxfam report titled, “Mind the Gap”, released in March 2019, Indian women do the most unpaid care and domestic work in any country, barring Kazakhstan, largely because patriarchal norms, which dictate tasks such as cooking, cleaning, looking after children and the elderly and fetching water and firewood, have to be performed by women alone.

Data for the first wave of IHDS also highlights the domestic drudgery for women, especially in rural areas. The survey found that women in India’s villages were spending an average of 240 minutes per week collecting firewood and 66 minutes per day fetching water as compared to much lower corresponding figures of 136 minutes per week and 29 minutes per day, respectively, spent by men in the household.

Last but not the least is the issue of domestic abuse, the incidence of which is believed to go up exponentially in any kind of crisis, especially the current one that mandates people to practise social isolation and stay at home for sustained periods. What is worse, in a lockdown situation, women in violent relationships are unable to seek help as the perpetrators of the violence are always around, whereas those who can help the victims are inaccessible.

The US, the UK and China have witnessed a significant rise in domestic violence since the advent of the Coronavirus. In India, the National Commission for Women (NCW) reported double the usual number of domestic abuse cases since the imposition of the lockdown. According to the NCW Chairperson, Rekha Sharma, a total of 257 complaints related to various offences against women were received during the period March 24 to April 1, out of which 69 complaints were related to domestic violence. The UN Secretary General Antonio Guterres has, in fact, urged Governments “to make the prevention and redress of the horrifying [domestic] violence against women a key part of their national response plans for COVID-19.”

These gender-based consequences of Coronavirus make it imperative for both the administration and social networks to ensure that the pandemic does not negate the gains of gender equality achieved over the past few decades. Diah Saminarsih, Senior Adviser on Gender and Youth to the WHO Director-General, avers that tackling this issue will be top priority in the WHO’s forthcoming study on the connections between gender and COVID-19. It remains to be seen how well women will be able to ride out the Corona storm.

(The writer is Consultant Editor at NCAER. Views expressed in this article are personal)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/women-the-biggest-losers-2020-04-20.jpg,https://www.dailypioneer.com/2020/columnists/women-the-biggest-losers.html
4,20-4-20,Persuasion is hard,"The RBI is imploring banks to start lending but recent memory is still hobbling bankers’ confidence

The Reserve Bank of India (RBI) is doing a lot in trying to inject some liquidity and more crucially, some confidence into the Indian economy, which is currently suffering from the ill-effects of the Coronavirus-imposed nationwide lockdown. In a desperate bid to stop the economy from slipping into a deep recession, for the second time in a row, the Central bank, headed by Shaktikanta Das, sought to plug the gaps where it erred before and introduced yet another liquidity package to help businesses stay stable and ensure that the money reaches to those most vulnerable. However, banks have been unwilling to start lending aggressively. Measures include Rs 50,000 crore liquidity support for National Bank for Agriculture and Rural Development (NABARD), Small Industries Development Bank of India (SIDBI) and National Housing Bank (NHB), another Rs 50,000 crore for banks for funding and a quarter-percentage-point cut in its reverse repo rate, which has now been lowered by 25 basis points to 3.75 per cent. It is more than obvious that the Central bank wants to fund the financial institutions so that they can then forward it to businesses, big and small, and the most vulnerable — all of whom have been facing the pangs of the Coronavirus in some form or the other. But the Central bank can just fund the Treasury. As any student of history, like the RBI Governor was, knows, historical events have a habit in determining how we act today. Indian banks, both private and public, which got their hands (and the Indian taxpayer) burnt with bad loans handed out a decade ago, have been unwilling to really start lending as evidenced during previous rate cuts before the lockdown began. Of course, it would be unwise to predict just how banks will behave once the COVID-19 pandemic is over but with no clear end in sight, talk of an extended lockdown and the subsequent economic impact hanging in the air, we do not know just how banks will react. It is likely that their risk-averse nature will continue. What is also sure is the fact Indian entrepreneurs and industrialists will be unwilling to really start borrowing. However, both the RBI and the Government are desperate to make sure that when things do improve on the public health front, the economy is not beyond redemption. Unfortunately, with the Indian economy already having been on the back foot even before this crisis started, things could actually get a lot worse before they get better. What is needed right now is a stimulus package that can help the economy breathe. With the Coronavirus leading to a huge gap in demand and supply, there’s a glut in the market, leading to shortage of revenues.

This is because bankers and businessmen alike have no idea of what things will be like when we tide over the present crisis. This is not just the case in India but across the rest of the world. Banks are parking with RBI on a daily basis. So whatever money they have with them and whatever they are getting from RBI, the banks are giving back to the central bank instead of investing or lending it. Cheaper rates may not encourage thousands of businesses to start borrowing but it is possible that the Government could start doling out money to millions of Indians. This might really get things going and people will spend “free money” once this is over. Again, there is no idea of the efficacy of that strategy as well. People and companies have both incurred losses. Talks have gone from losing increments to actual worry about large-scale job losses across white collar, blue collar and informal sector jobs as well. At the end of the day, it all comes down to confidence. There might be no winner from this war, because we are not sure when the Coronavirus will finally be conquered. However, we have to start planning for the future from today. While the plans may not be perfect, since we do not know an end date for the start, we have to be prepared for it. We are already paying the price for having a woeful public health system.",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/persuasion-is-hard-2020-04-20.jpg,https://www.dailypioneer.com/2020/columnists/persuasion-is-hard.html
5,20-4-20,4 major Cuttack vegetable markets to be shifted,"To maintain social distancing, the authorities are planning to shift some vegetable vendors in Cuttack to other locations.

Four major vegetable markets would be relocated during a joint drive by the district administration, police and Cuttack Municipal Corporation on Monday.

The vendors of Nayasarak Road in Balu Bazar vegetable market would be shifted to Ring Road in front of the Sishu Bhawan. But the vendors sitting inside Balu Bazar would be allowed to continue vending as before by maintaining a minimum distance of 12 feet.

The vendors of Ring Road near the Krishak Bazar would be relocated to the four-lane road connecting Ashwini Hospital at Sector 10.

Vendors on Nayabazar Road would be shifted to the field near TOP. Those on Link Road and between Dolamundai and Khan Nagar would be shifted to two open fields near Khan Nagar Park. No vegetable retail shops would be allowed at Chhatra Bazaar.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/4-major-cuttack-vegetable-markets-to-be-shifted.html
6,20-4-20,Sun halo in sky wows Koraput residents,"Have you ever seen a ghostly rainbow halo, a ring around the sun? The sight was spotted in the sky of Damanjodi in Koraput district on Sunday.

Amid the coronavirus scare and restrictions of lockdown, the residents of the locality enjoyed the circular halo around the sun that lasted for about 10 minutes. At the same time, they feared for a suspected climate change in upcoming days. However, astronomy experts ruled out people’s assumption.

Deputy Director of Pathani Samanta Planetarium, Bhubaneswar, Dr Subhendu Pattnaik termed the halo as an ‘optical illusion’.

“It is not a rare occurrence in the sky. Halo is an optical phenomenon produced by light interacting with ice crystals suspended in the atmosphere. The halo around the sun is caused by the reflection and dispersion of light through ice particles suspended within thin clouds. As sunlight passes through the six-arm-shaped ice crystals, it is bent, creating a circular halo around the sun,” Patnaik explained.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/sun-halo-in-sky-wows-koraput-residents.html
7,20-4-20,All BBSR MLAs corona –ve,"All three MLAs of Bhubaneswar have been tested negative for coronavirus disease (Covid-19).

Bhubaneswar Ekamra MLA and Minister Ashok Chandra Panda, Bhubaneswar Central MLA Ananta Narayan Jena and Bhubaneswar North MLA Susant Kumar Rout went to the Capital Hospital for a Rapid Test of Covid-19 on Saturday and were tested negative for the virus.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/all-bbsr-mlas-corona----ve.html
8,20-4-20,Srikant writes to CM: Will lockdown be extended?,"Former Union Minister Srikant Jena on Sunday demanded that Chief Minister Naveen Patnaik clarify if the lockdown would be extended, why Odisha workers stranded in other States have not been brought back and whether the Rs 100-crore package is sufficient to provide livelihood support to urban labourers.

In a letter to the CM, Jena wanted to know why the number of COVID tests still remains unsatisfactory and the State has been unable to procure adequate rapid test kits.

""According to the World Health Organisation, lockdown bears no meaning if adequate numbers of blood samples are not tested. After 26 days of lockdown, only nine thousand tests have been done (in the State). If the Andhra Pradesh Government could bring 1 lakh rapid test kits, why the Odisha Government couldn't? In this situation, will your Government extend the lockdown,"" Jena wanted to know.

Noting that the Utter Government has brought back thousands of students from Rajasthan's Kota city by 500 buses, Jena wanted to know when the Odisha Government would do so.

Jena pointed out that only 30% of the Rs 100-crore package announced by the CM for urban labourers would reach the targeted 4.5 lakh workers as per labour component norm. Thus, each wager would get Rs 4.44 per day. Is the amount sufficient to help the poor group when Mudhi costs Rs 50 per kg and a cup of tea Rs 10 now? Jena questioned.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/srikant-writes-to-cm--will-lockdown-be-extended-.html
9,20-4-20,Officer on duty despite cancer surgery,"Despite not being in perfect health, OAS officer Aditya Swain, Tehsildar of Digapahandi in Ganjam district, has been working hard in the Covid-19 situation.

Swain was diagnosed with colorectal cancer about six months ago. Though he underwent surgery and was administered chemotherapy, he is supposed to be taking rest to recover from the excruciating pain. However, he chose duty over everything and became a frontline warrior in the anti-coronavirus battle.

Ganjam district Collector Vijay Amruta Kulange has acknowledged Swain’s services on his official Twitter handle addressing him a ‘COVID warrior’.

The Health & Family Welfare Department has already made it clear that the COVID-19 pandemic is likely to affect people with existing medical history and weak immunity. However, the cancer history has not posed as barrier to Swain from carrying on his assignments.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/officer-on-duty-despite-cancer-surgery.html
