,Date,Title,Article,Category,Image_link,Article_link
0,25-4-20,Post-pandemic sport,"Cricket and other sports are working on how to reduce contact. Soon, spectator-less sport may become a reality

The German football league, the Bundesliga, is mulling to restart matches on May 9, albeit behind closed doors. The American National Football League (for American “Football”) is planning to conduct its annual draft online for the first time. Cricket bosses, too, are actually discussing a point that was brought up by former Australian fast bowler Jason Gillespie regarding shining a ball. Legendary cricketer Sachin Tendulkar himself made it clear that he revelled in the full-throated chants that accompanied his stay at the crease and that this is one reason why the very idea of sport inside an empty stadium is disappointing. Without any actual games taking place on the ground, the world of tennis has been rocked with the likes of Roger Federer and Rafael Nadal promoting a combined men’s and women’s global tennis body. Other sports, too, have taken time during the lockdown to contemplate their future. While by their very nature, racquet sports are socially distanced, possibly with the exception of squash, sports such as football are having serious debate about their future.

And then there is that small issue about spectators. Modern sports is all about having tens of thousands of fans in the stadium. The fans bring with them not only substantial gate revenues but also add atmosphere and colour to the match.This is why “home” games are considered such an advantage for the host team, with the crowd often playing the role of the twelfth man. Indeed, sports associations often punish teams for infringements such as racial abuse by forcing them to play games behind closed doors, thus depriving them of both revenue and support. But now, in a post-COVID world, all games will, perhaps, be played behind closed doors or maybe with very few fans being allowed. It is almost impossible to predict how that will impact the psychology of the athletes. Test cricketers might be used to playing in front of empty stadia but how will Team India cope playing a one-dayer at an empty Eden Gardens? Or for that matter, how will teams like Manchester United and Arsenal play with an empty stadium? These cathedrals of sport, like real religious sites, are huge and organised. They could become a vector of this viral outbreak just like organised religion. It may be months before large audiences are allowed at these venues again. And even though games can be played behind closed doors, officials will have to find a way to ensure players are kept extra safe, particularly for contact sports. It would be interesting to see if the Bundesliga experiment goes ahead and what will come out of that. This might determine if organised sports can restart across the world.",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/post-pandemic-sport-2020-04-25.jpg,https://www.dailypioneer.com/2020/columnists/post-pandemic-sport.html
1,25-4-20,Congress demands power bill waiver,"While Uttar Pradesh Congress demanded waiver of power bills for three months due to lockdown, party’s national general secretary Priyanka Gandhi Vadra lauded those helping out people in distress and providing relief to them.

On Friday, Priyanka hailed an elderly woman, Kamla Saini of Muzaffarnagar, for contributing her pension to fight coronavirus pandemic.

In a letter to Saini, who lives in an old age home on Nadi Road in Muzaffarnagar, Priyanka praised her efforts in helping the nation fight the coronavirus pandemic.

Terming Kamla Saini a true patriot, Priyanka said the example she set before the country by donating her saving of Rs 21,000 in PM CARES fund for coronavirus care was not just appreciable but would motivate others to follow her.

“During coronavirus pandemic, we all are proud of the rare gesture shown by you by donating your saving from pension. Helping out people in distress is true patriotism. It increases my respect for you. I learnt that you are living in an old age home, the country will never you forget for your love and affection,” Priyanka mentioned in her letter which was handed over to an emotional Saini by former Congress MP Harendra Malik on Friday.

Earlier on Thursday, Priyanka hailed the efforts of students of Ambedkar Hostel in Gorakhpur for running a community kitchen to feed the poor and needy. She also praised similar efforts by a physically challenged girl in Prayagraj, who has been serving the needy with her small savings.

Meanwhile in Lucknow, UP Congress chief Ajay Kumar Lallu demanded that power bills be waived for three months as a large section of the people did not have income or salaries due to lockdown.

In a letter to Chief Minister Yogi Adityanath, Lallu said that people were facing economic crisis and it would be difficult for them to pay their electricity bills.

“Hence the government should waive power bills or at least give people 200 units free every month till normalcy is restored,” Lallu wrote in the letter.

Earlier, traders associations made similar demands claiming that they were forced to pay power bills even when their establishments were lying closed for over a month now.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/congress-demands-power-bill-waiver.html
2,25-4-20,People badly hit by lockdown: Akhilesh,"Samajwadi Party chief Akhilesh Yadav said that the daily lives of people had been badly affected due to the ongoing lockdown while various promises of the Central and UP governments were not working at the ground level.

“The poor are facing a grave crisis of food and livelihood. Health facilities are in a shambles. In such a situation, it is obvious that questions will be raised on the claims of relief measures provided by the government,” Akhilesh said on Friday.

On migrant labourers from other states, the SP chief said that a large number of people had returned to Uttar Pradesh and were facing various issues and several among them had become ill.

“There is neither any well-planned arrangement for their treatment nor are they being checked for the coronavirus,” he said.

“The myopic policies adopted by the Yogi Adityanath government is no solution of the problem. Instead, it is going to further aggravate the problem. The government claims of providing livelihood to people through MGNREGA and other means are not reaching the intended beneficiaries,” he alleged.

Akhilesh claimed that industries had been shut down in the state, including in the VVIP district Gorakhpur, due to lockdown.

“Daily wagers are the worst affected as they have not received any relief. Besides, there are complaints of poor quality food grains being distributed through the public distribution system (PDS) shops,” he charged.

“Farmers have not been getting anything but indifference and insult from the BJP regime. Wheat purchase centres are working only on paper. Neither farmers are getting minimum support price, nor is there any hope in future. As a result, they are forced to opt for distress sale of crops. Cane growers have not received long-pending dues yet. Compensation for losses to crops due to unseasonal rains and hailstorms have also not been paid yet,” he said.

Akhilesh further said, “Apart from the dangers of coronavirus, numerous people have serious ailments like heart, kidney, cancer, liver diseases among others. Blood pressure and diabetes patients are also perturbed these days. OPDs are closed in hospitals, surgeries have been postponed. People are not getting medicines and treatment on time.”

The SP chief also said, “While the prime minister merely addresses on Panchayati Raj Diwas, we will have to take a pledge to make villages resource-rich if India has to emerge as a strong nation. The BJP dreams of a ‘vibrant India’ through big industries rather than developing villages or improving the economy of farmers.”",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/people-badly-hit-by-lockdown--akhilesh.html
3,25-4-20,PM lauds Basti’s woman pradhan,"



|

A village in Basti has suddenly hogged into limelight due to the steps being taken by a woman gram pradhan in containing the spread of coronavirus. Prime Minister Narendra Modi himself acknowledged the effort of the village head.

On Friday, when Prime Minister Narendra Modi interacted with heads of gram panchayats and sarpanchs of the country, he also spoke to head of Nakti Dei Bujurg gram panchayat in Basti, Varsha Singh, and after being informed of the steps initiated there and praised her.

The prime minister said that earlier people used to say that if one rupee was sent from Delhi, only 15 paise reached the village. “But today, when one rupee is released, the entire amount is deposited in beneficiary’s account,” he said.

Modi asked Varsha Singh how the villagers felt now and she replied that the residents were satisfied and said that they were getting all facilities since the Bharatiya Janata Party government came to office.

Varsha Singh has been actively working to deal with spread of coronavirus in the village in Kaptanganj development block of Basti. Working on the formula of Chief Minister Yogi Adityanath, she has ensured sanitisation of the village thrice and provided masks, soaps and sanitisers to every household.

Poor and nomadic families, who did not have ration cards, were also provided ration. Besides providing ration to very poor families, essentials and vegetables were also arranged for them. In addition, eligible women beneficiaries of Ujjwala Scheme, Labour department, PM Kisan Samman Nidhi and Jan Dhan Yojana were provided help by Singh.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/pm-lauds-basti---s-woman-pradhan.html
4,25-4-20,Sunni Waqf Board to toe guidelines on coronavirus,"



|

Uttar Pradesh Sunni Central Waqf Board said that it would strictly comply with government guidelines for battling COVID-19 like lockdown and social distancing during Ramzan.

This decision was taken by the Sunni Waqf Board after Union Minister for Minority Affairs Mukhtar Abbas Naqvi directed mutawallis and management of waqfs through video conferencing on Friday to ensure compliance with lockdown and social distancing during Ramzan.

In a statement issued on Friday, the Sunni Waqf Board said that it was the foremost duty of Muslims, especially mutawallis and management of waqfs, not to allow gatherings in any institution for sehri or aftari, taraweeh and other prayers. It also advised them to ask people to perform prayers at homes and motivate others to comply with government directions.

“It is our joint responsibility to carry out and comply with orders of the Union and state governments. If any mutawalli fails to discharge his duties, then he would be accountable for the lapse,” said Sunni Central Waqf Board Chief Executive Officer Syed Mohammad Shoeb.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/sunni-waqf-board-to-toe-guidelines-on-coronavirus.html
5,25-4-20,Yogi to bring back stranded workers from other states,"



|

After ensuring the return of stranded students of UP from Kota in Rajasthan, Chief Minister Yogi Adityanath directed officials to prepare a roadmap to bring back migrant workers of the state who were stranded in other states and had completed 14-day quarantine.

“Those UP labourers who have completed 14-day quarantine in other states will be brought back in a phased manner and officers should prepare an action plan for it,” Yogi said while addressing a review meeting at his official residence in Lucknow on Friday.

The chief minister said that a list would be furnished with all details of labourers followed by screening and testing by states concerned to send them to UP border from where they would be sent to their respective districts by bus.

“The nodal officers for different states should prepare a list of people who want to return to UP and start making arrangements for their return. Shelter homes should be sanitised and community kitchens set up their for quarantined labourers of other states. Nodal officers should contact respective states and migrant workers who want to return,” the chief minister told officials .

Yogi said that adequate number of shelter homes and centres should be readied for 14-day quarantine of migrants. “After quarantine, they would be sent to their homes with a ration kit and Rs 1,000 as sustenance allowance,” he said.

Last week, 10,500 UP students taking up coaching in Kota (Rajasthan) were brought back to the state on the initiative of the chief minister and for this around 300 buses were put into service. Later, the students were asked to quarantine themselves in their homes for the next 14 days.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/yogi-to-bring-back-stranded-workers-from-other-states.html
6,25-4-20,Group clash over gambling leaves a dozen hurt,"



|

Objecting to urchins gambling in public led to a group clash that left at least 12 persons injured in Rampur over the last two days.

The police later arrested 15 persons and additional force was deployed in the troubled area.

As per reports, some youths were gambling in a vacant plot in Ratanpura Shaumali locality in Rampur on Thursday evening. The plot owner, a doctor, objected along with his relatives after which a clash ensued. However, the police reached there in time and nabbed three youths and brought them to the police station.

However, on Friday morning, the situation took a violent turn when the two groups again came to a head, pelted stones at each other and even opened fire that left half-a-dozen injured.

Later, the cops reached there and arrested a dozen troublemakers.

Cross-cases were registered at the local police station. Two named accused were absconding and efforts were being made to nab them.

Meanwhile in Hardoi, frustrated due to lock- down, a youth hit his father on the head leading to his death on Friday.

As per reports, Neeraj Pandey of Puranbhadhur area of Kotwali Dehat became depressed as his earning dried up due to lockdown. On Friday morning, he had an argument with his father Radhey Shyam (70) and fatally hit him on his head with a brick.

The critically injured Radhey Shyam was taken to district hospital where he was pronounced dead upon arrival. A case was registered and Neeraj was arrested.

Elsewhere in Campierganj area of Gorakhpur, fire broke out in a hut in Khadkhadiya village leaving a 12-year-old girl, Seema, dead and her father, Sudama, critically injured.

Beside the girl, 20 goats tied outside the hut were also charred.

A case was registered and the injured Sudama was shifted to a hospital where his condition was said to be critical.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/group-clash-over-gambling-leaves-a-dozen-hurt.html
7,25-4-20,The eternal City of Joy,"There was no migrant workers’ crisis in Kolkata, in the industrial areas, or in the rest of Bengal, which has been peaceful unlike the Hindi heartland

Bengalis and fish and how can this classical ode to joy fall apart? No way! Bengalis and mishti (sweets). How can they ever be brutally separated, even in a nationwide lockdown, even while diabetes is itself an epidemic in Bengal, especially Kolkata?

Indeed, it’s like saying how can the average middle class Bengali bhodrolok (genteel folk) survive without his daily dose of Boroline, Digene/Gelusil and Ananda Bazaar Patrika, to use a hackneyed cliché once again. But, clichés, despite being repetitive, are life-affirming too. They tell you that the world has not changed and what Bengal thinks today, India thinks tomorrow. Not even Kerala, though they love Bengal out there, I tell you.

Starting the working day for a working Bengali is a precious ritual. Going out with a jhola (bag) to the fish market early morning is a favourite daily one. Haggling is an eternal joy. A thin fish curry with black cumin and rice and the whole day is made. Only jhaal moori at lunch time might break this daily fulfillment.

It is fulfilling truly and nourishing, too. And the food has nothing to do with calories hereafter. Often it is kachori (crispy savoury snack) in the morning from the nearest Sharma loochir dukaan, often stuffed with motor shooti (green peas) and a thin potato curry. As it is phoochka in the night, especially for women.

So, at least, two things have not changed in the eternally outgoing “City of Joy”, where “ghore-baire” is a beautiful obsession and a routine dilemma. One, the fish markets are open in many places. And I am told by reliable sources that the mishti shops, now open from 12 noon to four in the evening, might get a four hour additional bonus.

If Kolkata is the microcosm of the unfinished painting of the Bengali canvas, it seemingly hates the lockdown. Who does not? The urge to go out is as tangible as the crowd in the fish markets, even now, which are reportedly not so sanitised or following the highest of health standards. And, yet, the death toll is just about seven. How come?

And that, too, is a kind of hidden and expressed controversy. Unlike, surprisingly, in Uttar Pradesh (UP), (where the graph might seem to be flattening like Kerala, where they have literally blocked the virus now, especially in Thrissur, Kottayam and Idukki). There is a lack of testing, health infrastructure, poor safety condition of doctors, nurses and health workers, abysmal hospitals in UP, too, but a partially totalitarian regime calls the disciplinary shots. Nobody even knows what the tens of thousands of workers are going through in the small towns or the rural hinterland of UP, or, if the deadly virus is spreading out there.

However, in Kolkata, or Bengal, the graph on the death toll, as much as selective or mass testing is too low. Sources say that Chief Minister Mamata Banerjee has been efficient, on the spot, on the dot, and she started early, even though not as early as Pinarayi Vijayan in Kerala. That she has no faith in the Central laboratories with their “bureaucratic paraphernalia”, not in the unfulfilled promises of help from Delhi. For long, her Government has complained of lack of testing kits and medical equipment for doctors and nurses, saying that Delhi simply seemed too reluctant or late in response.

It is no wonder then that the Union Home Ministry sending a Central team to Bengal, among other States, to make “on-the-spot assessments” on the Covid-19 crisis has not gone down well with the fiercely independent leader. In her characteristic manner, Mamata has strongly protested against this unilateral move which goes against the federal spirit, even as the graph in Bengal just cannot be compared to the serious situation in many other States.

In a letter to Prime Minister Narendra Modi, the Chief Minister has reiterated that the Inter-Ministerial Central Team’s (IMCT) visit to several districts — Kolkata, Howrah, 24 Parganas North, Medinipur East, Kalimpong, Jalpaiguri and Darjeeling — amounted to a “unilateral action” by Modi and Union Home Minister Amit Shah.

“I am sure you will kindly agree that such unilateral action on the part of the Central Government is not desirable at all, especially in the backdrop when both Central and State Governments are working together relentlessly round-the-clock to contain the covid-19 crisis,” Mamata said in the letter.

Meanwhile, the the Calcutta High Court last week asked the West Bengal Government to go on a “war footing on the Covid-19 tests” and that it should follow the Indian Council of Medical Research (ICMR and World Health Organisation (WHO) guidelines.

Till now, in this entire process, Mamata’s total focus has been on the prestigious Calcutta Medical College and other State and private institutions, for medical care. Besides, she has been fast in her crisis management. A stadium in Howrah was converted into a fully-equipped hospital with 1,000 beds. A private high-rise building in post-modern Rajarhaat was turned into another makeshift hospital. Private hospitals were asked to cooperate. And the lockdown, sensitively done, was fully implemented.

There was no migrant workers’ crisis in Kolkata, in the industrial areas, or in the rest of Bengal, which has been peaceful unlike the Hindi heartland. She announced quickly that no one will go hungry till September. There was no mass migration nor starvation on the streets and slums. Food rations were given and is being given, to all those who seek it with a ration card, for free and with dignity. Those who don’t have ration cards or official documents can also avail of it with a temporary slip. Cooked food is being given to those who can’t cook food. Even police stations are being organised to cook food and distribute to people who are going hungry.

An activist, who works in the red light area in Kolkata, told this reporter that not one among the 10,000 residents in the area is going hungry. Those who can’t cook are being given cooked food. Even in poor villages of Purulia, Midnapore and so on, the problem of hunger has been taken care of with local official networks. “No one is really going hungry in Kolkata and Bengal, that I can assure you,” he said and he is no Mamata supporter.

There are reports of hunger stalking in the eternally-starving tea gardens of North Bengal, which have seen stark unemployment, destitution and starvation deaths in the past. Civil society initiatives are desperately working on the ground and a lot of food distribution is happening through the Trinamool Congress local networks. “It’s a difficult and tragic situation out here. The problem is not only perennial out here, it is kind of become intensified after the lockdown,” said a Jadavpur University student from Cooch Behar on the border of Bangladesh, where the “chitmahals”, too, are facing longstanding problems.

“Chitmahals” are villages which lived in a twilight zone after Partition in East Pakistan and India and later after the formation of Bangladesh. They were citizens of no man’s land and had no rights, no identity, no citizenship of any country. Recently, many of them have gone over to Bangladesh and others have been allocated to India, though the borderlines are thin and blurring. And, yet, their economic and social condition remains abysmal.

There have been recent reports of new hotspots of the epidemic in Kolkata, including in the slums. Kolkata, Howrah, East Medinipur and the North 24 Parganas have been declared sensitive zones. Eight districts have been declared as possible hotspots: Kalimpong, Jalpaiguri, Hooghly, Nadia, West Burdwan, West Medinipur, the South 24 Parganas and Darjeeling. New areas are being marked.

Meanwhile, civil society groups, especially students, have been working on the ground with great commitment. Students, research scholars and the alumni of Jadavpur University, for instance, are distributing sanitisers, rations and cooked food, which they themselves cook in the campus. They distribute it all over Kolkata, to cops, health workers, doctors, shopkeepers, vegetable vendors and slums.

“We are short of money, almost always. The alumni is helping. But we need more help,” said a research scholar.

However, life is like this only, as the story goes. Kolkata and Bengal are observing the lockdown with discipline and patience. The Government is in control. And while Rabindra Sangeet (music) and Western music still floats in the bylanes, people are waiting for a new life after the lockdown ends.

Tomaar holo shuru, aamar holo shaara, (it’s your beginning, it’s my end...) as the eternally beautiful Robi Thakur song goes.

(The writer is a senior journalist)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/the-eternal-city-of-joy-2020-04-25.jpg,https://www.dailypioneer.com/2020/columnists/the-eternal-city-of-joy.html
8,25-4-20,Challenges to digital ecosystems,"A bottom-up approach would ensure that the benefits of digitisation are enjoyed by all, particularly by those who need them the most

As India looks to adopt the maxim of “minimum government and maximum governance”, the role of digital ecosystems has become paramount. Such an ecosystem usually comprises an interconnected or interdependent group of people, things and enterprises which share a standardised platform and seek to achieve a beneficial purpose. They possess immense potential in increasing efficiency, reducing leakages and ensuring on time delivery of services. Starting with digitisation of documents and automation of processes, the scope of digitisation in India has now expended to end-to-end delivery of services and the creation of unified Government portals. The Government is now seeking a transition to National Open Digital Ecosystems (NODEs), which are “open and secure digital delivery platforms, anchored by transparent governance mechanisms, which enable a community of partners to unlock innovative solutions, to transform societal outcomes.”

In a Ministry of Electronics and Information Technology (MeitY) consultation White paper, which sets out the broad principles that would govern the functioning of NODEs, the creation of digital ecosystems is described as the third paradigm in the evolution of GovTech. Examples of GovTech 3.0 include the United Payment Interface and Goods and Services Tax Network. The key objectives of an ecosystem approach include the need to optimise service delivery, integrate data across departments and ministries, create inter-operable and modular platforms and include the private sector by allowing them to build solutions on top of Government architecture. Achieving these objectives involves open delivery systems, governance, regulations and a community of innovators and users. The White paper captures factors that would contribute to the creation of successful NODEs but certain challenges remain unaddressed.

Success in the digital provision of services is dependent on many underlying factors, including digital literacy, education and access to stable and fast telecommunication services. The development of digital infrastructure also determines the ability of users to effectively benefit from digital services. Furthermore, digital ecosystems should be guided by factors of availability, accessibility, affordability, value and trust. These factors are important as disparities in access and availability exist across multiple dimensions. For example, urban Indians are more likely to have mobile connections and internet than individuals in rural India. Women are 28 per cent less likely than men to own a mobile phone and are only half as likely to use the internet. Other factors such as age and socio-economic status also determine how easy it is to access such services.

In this setting, undertaking large-scale digitisation of services without bridging these digital divides could result in services not being delivered to those who are most in need of them, thereby increasing existing inequalities. Other concerns relate to the cybersecurity and data privacy architecture required to engender trust in users and thereby promote uptake of such services. India is yet to adopt a comprehensive legislation on the same. Given the prevalence of denial of service and distributed denial of services attacks as well as ransomware and malware in the last few years, it is crucial to have in place regulations providing for rapid response and coordination in case of an attack, continuous threat assessment and analysis and regular updating of databases pertaining to viruses and other threats. Another cybersecurity challenge is ensuring end-to-end protection of data throughout the whole ecosystem. While channels and databases used by the Government for transmission and storage are usually secure, other players in the ecosystem may not possess the requisite expertise or security to prevent and respond to breaches. The breach of Aadhar database is a case in point.

The White paper also mentions its use of data registries, comprising both personal and community information/records. It is, therefore, imperative, that regulations governing the NODE take into account provisions of the Personal Data Protection Bill, 2019, which will determine the regulatory landscape of protection of personal data. A committee to regulate Non-Personal Data has been set up by the MeitY. The panel’s recommendations will be instructive in determining how data provided by communities can be used in digital ecosystem operation.

It is also unclear how data autonomy can be ensured across such a broad spectrum of participants as India does not have a universal identifier which can be used to authenticate an individual and enable provision of services without leakages. While Aadhar is nearly ubiquitous, it suffers from lacunae in the form of ghost beneficiaries and identity fraud. Second, creating a consent framework that is easy to use, available on multiple platforms (including over SMS and IVRS) while still allowing a granular degree of control is a significant challenge.

The push to creation of digital ecosystems is a welcome step as it can prove to be an effective tool in overcoming governance deficit and improving quality of life for individuals. However, it is essential to adapt such ecosystems to the peculiarities of India. A bottom-up and inclusive approach would ensure that the benefits of digitisation are enjoyed by everyone and particularly by those who need them the most.

(The writer is a Research Associate with the Esya Centre)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/challenges-to-digital-ecosystems.html
9,25-4-20,New anti-virus weapons give hope,"As the world looks for answers to fight the pandemic, two potential treatment and testing procedures which have come to light are Convalescent Plasma therapy and Rapid Diagnostic Testing

The Coronavirus has brought the world to a standstill and doctors and scientists are working overtime to develop vaccines/drugs and new treatment strategies to cure patients. Two such potential treatment and testing procedures which have come to light are Convalescent Plasma (CP) therapy and Rapid Diagnostic Testing (RDT).

In order to understand CP it is essential to grasp the concept of antigen-antibody. If any thief tries to come inside your house, your defence mechanism will kick in and you will either stop him or he will be successful in robbing you. However, in the process of defending the house, there is bound to be some damage to it. Then, you will call the police in order to get the thief arrested. In the long-term you will get a burglar alarm system or CCTV camera installed. This will burglar-proof your house.

Now, apply this allegory to the human body. The thief is the Antigen and your response is what the body does to these Antigens with the aid of antibodies. There are various types of antibodies, like IgM, IgG, IgE, IgA, IgD. Your initial response is similar to the IgM which is the first antibody to respond to any antigen. The long-term measures you have taken is IgG and the collateral damage to your house is akin to inflammation that manifests as fever, swelling, redness and pain.

Just like you don’t react adversely to everyone who enters the house, the same way your body does not react adversely to self-Antigens. But if you spot the same thief you become vigilant and try to take evasive action before he harms your home further. The body reacts in the same way to any Antigen that has already been contained by it by producing anti-bodies. If the Antigen is re-introduced into the body, its response is intensified. This is why if you have chicken pox once, you don’t get it again. This principle is used in creating an “active” vaccine, where a small quantity of infection (Antigen) is introduced into the body so that antibodies are produced and provide protection to the individual against the infection.

However, there is also a “passive” type of vaccine under which pre-prepared antibodies are given to a person. However, the immunity acquired by this vaccine is not life-long and once these antibodies given from outside are used up, they no longer provide protection. Since the antibodies were not produced by the body originally, the number of antibodies in the body is not adequate to neutralise any antigen which enters it in the future. This is the reason people need to get tetanus injections repeatedly. The CP therapy is a process in which the antibodies from the plasma (the largest part of blood, which when separated from the blood is a light yellow liquid) of a recovered patient of COVID-19 is transferred to a patient who has an active Coronavirus infection, with chances of it worsening. This is a type of passive immunity only, in which a patient battling the infection is assisted by someone. CP therapy had been previously used for SARS and influenza and has shown positive results. However, the results of CP therapy in Coronavirus are variable and still evolving. Trials conducted on 10 COVID-19 patients given CP therapy in China showed positive results. A task force created by Kerala has got permission from the Indian Council of Medical Research (ICMR) to conduct further research on it. The ICMR is also not planning to conduct it for all patients but select ones and this will not be a treatment per se but a clinical trial. However, if approved and successful, it will be scaled up to a treatment.

The antibodies are proteins formed by B-Lymphocytes and they are part of Humoral Immunity. There is another system called Cell-Mediated Immunity, in which major work is done by T Lymphocytes. However, CP therapy requires further research (it has been approved by the US FDA) and also requires monitoring while transfusion of the plasma into another patient as there can be life-threatening reactions. Hence, careful monitoring and a due call needs to be taken by doctors and the researchers on the use of CP therapy. RDT has become a very important strategy to contain the spread of the Coronavirus. In this, confirmatory testing is by RT-PCR (reverse transcriptase Polymerase Chain Reaction) in which absolute confirmation is provided as the presence of RNA of the virus is demonstrated in the nasopharyngeal and oropharyngeal swabs. However, this is costly and time-consuming and hence there is need for development of RDTs. These RDTs work in two ways. One is the demonstration of the protein (antigen) of the virus from the respiratory tract of the individual and second is demonstration of antibodies in the blood of the person suspected to be infected by the Coronavirus.

In the first type there are specially made paper strips on which antibodies to the Coronavirus are affixed and this is enclosed in a plastic casing. So, if a person’s respiratory tract sample has the antigen of the Coronavirus then there will be a detectable signal in 30 minutes. These antigens, which are detected are only expressed when the virus is replicating i.e it is in the active stage of infection. However, these factors depend on many other factors. The World Health Organisation (WHO) says, “How well the tests work depends on several factors, including the time from onset of illness, the concentration of virus in the specimen, the quality of the specimen collected from a person, how it is processed and the precise formulation of the reagents in the test kits.” Based on experience with antigen-based RDTs for other respiratory diseases such as influenza, in which affected patients have comparable concentrations of influenza virus in respiratory samples as seen in COVID-19, the sensitivity of these tests might be expected to vary from 34 per cent to 80 per cent. These then will show “false negative” results which mean that the individual is positive to COVID-19 but is not detected due to the above reasons. There may also be “false positive” results as the antibodies on the paper strips may attach to the antigen of another common influenza virus which gives us the common cold.

The second type includes demonstrating (by detectable signals) antibodies to the Coronavirus antigen in the blood sample of an individual suspected to have COVID-19. However, the issue with this technique is that the patient may develop antibody response a few weeks after the onset of symptoms, i.e in recovery phase when chances of clinical intervention would have passed. Further, the WHO states that, “The strength of antibody response depends on several factors, including age, nutritional status, severity of disease and certain medications or infections like HIV that suppress the immune system.”

However, the ICMR has developed a protocol to use these rapid tests and approved kits. Only time will tell if it is the right strategy.

(The writer is a doctor-turned-Civil Servant. Working as an Indian Railway Traffic Service officer)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/new-anti-virus-weapons-give-hope.html
