,Date,Title,Content,Category,Image_link,Article_link
0,2020/02/08,Premier Badminton League | Chan-Won duo clinches it for Raptors,"The mixed doubles pair of Chan Peng Soon and Eom Hye Won clinched the decider against Chris Adcock and Gabrielle Adcock to help defending champion Bengaluru Raptors record a thrilling 4-3 win over Pune 7 Aces in the second semifinal of the Premier Badminton League here on Saturday.

With the scores tied 3-3, Chan and Won raised the bar to get the better of former the World championship medallists of Pune to the delight of the lustily cheering Raptors fans.

Earlier, in the first men’s doubles match of the evening, the 35-year-old Hendra Setiawan, former Olympic and World champion, and current World No. 10 Chirag Shetty gave a splendid start in what was the Trump match for Aces, outslugging Arun George and Rian Agung Saputro. In men’s singles, World No. 39 Brice Leverdez of Raptors put his team back in the hunt, warding off a spirited challenge from the 21-year-old World No. 131 Mithun Manjunath, a trainee of the Prakash Padukone Academy

The highlight of the match was the 49-stroke rally which Leverdez won in the third game when it was 6-12.

Aces then recorded the biggest upset of the day when World No. 73, Kazumasa Sakai, shocked World championship bronze medallist and Raptors skipper B. Sai Praneeth in the second men’s singles.

World No. 11 Sai Praneeth, the crowd favourite, was leading 11-8 in the first game before Sakai came back strongly with a fine blend of big smashes and solid defence to win seven points in a row. Sai Praneeth committed quite a few unforced errors and lost the momentum.

It was left to World No. 2 Tai Tzu Ying to win the Trump for Raptors against the young Rituparna Das and take the contest to the decider. However, this was not before Rituparna continued her impressive show and made a fight of it.

In the final on Sunday, Raptors take on North Eastern Warriors.

The results: Bengaluru Raptors bt Pune 7 Aces 4-3 (Arun George & Rian Agung Saputro lost to Chirag Shetty & Hendra Satiawan (T) 12-15, 10-15; Brice Leverdez bt Mithun Manjunath 15-14, 9-15, 15-6; B. Sai Praneeth lost to Kazumasa Sakai 11-15, 13-15; Tai Tzu Ying (T) bt Rituparna Das 15-12, 15-12; Chan Peng Soon & Eom Hye Won bt Chris Adcock & Gabrielle Adcock 15-13, 15-10).",other sports,https://www.thehindu.com/sport/other-sports/qzshn8/article30772352.ece/ALTERNATES/LANDSCAPE_615/TH09PBL,https://www.thehindu.com/sport/other-sports/premier-badminton-league-chan-won-duo-clinches-it-for-raptors/article30772353.ece
1,2020/02/08,Cairns Cup | Koneru Humpy begins well,"Koneru Humpy opened her campaign in the Cairns Cup chess tournament with a win over American teenager Carissa Yip while World champion Ju Wenjun shared the honours in her first round game here on Saturday.

D. Harika, the other Indian in the fray, was held to a draw by Katernya Lango of Russia in 47 moves. Humpy and Dzagnide were the early leaders after posting wins in the first round.

Humpy, the reigning World rapid chess champion, was in for a surprise when the young American came up with her choice of the King’s Indian Defence. She, however, showed the value of experience by exploiting a positional error ruthlessly to win in 50 moves.

The day’s other winner was Nana Dzagnidze, who confidently beat last year’s champion Valentina Gunina after picking up a pawn on move 15.

The 10-payer tournament concludes on February 17.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/cairns-cup-koneru-humpy-begins-well/article30772063.ece
2,2020/02/08,InterShoot International | Saurabh and Divyansh on target again,"Saurabh Chaudhary and Divyansh Singh Panwar continued to assert their supremacy in Europe as they claimed the air pistol and air rifle gold medals on the second day of the InterShoot international shooting championship here on Friday.

After qualifying on top with 585, Saurabh shot 240.3 in the final of air pistol, to beat Joao Costa of Portugal by 1.7 point.

In air rifle, Divyansh won his second successive gold, like Saurabh, as he shot 251.6 to beat compatriot and Asian Games silver medallist Deepak Kumar by 0.9 point. In qualification also, it was 1-2 for India with Divyansh shooting 628.4 and Deepak 0.3 point behind.

In junior men’s air rifle, Sanskar Havelia won, beating compatriot and Youth Olympics silver medallist Shahu Tushar Mane by 0.2 point.

Indian won the team gold in men’s air pistol and junior men’s air rifle, while settling for second place behind France.

The results: Air pistol: 1. Saurabh Chaudhary 240.3 (585), 2. Joao Costa (Por) 238.6 (580), 3. Julio Almeida (Bra) 219.7 (573), 4. Nikhil Kumar 198.6 (578). Team: 1. India 1705, 2. Egypt 1700, 3. Portugal 1699.

Air rifle: 1. Divyansh Singh Panwar 251.6 (628.4), 2. Deepak Kumar 250.7 (628.1), 3. Alexis Raynaud (Fra) 229.0 (627.6), 8. Pradeep Singh 122.8 (624.8), 10. Manas Kumar Singh 622.9, 13. Pratik Borse 622.3, 16. Saurabh Mhatre 617.9. Team: 1. France 1879.2, 2. India 1878.8, 3. Norway 1874.4.

Junior men’s air rifle: 1. Sanskar Havelia 247.6 (622.2), 2. Shahu Tushar Mane 247.4 (617.5), 3. Emil Nielsen (Den) 221.0 (613.8), 11. Rishabh Tyagi 606.4. Team: 1. India 1821.8, 2. Britain 1812.6, 3. Norway 1810.5.

Women’s air rifle: 1. Romane Matte (Fra) 249.7 (629.0), 2. Mandy Mulder (Ned) 247.5 (624.5), 3. Harshita Dahiya 226.3 (623.0), 17. Sapna Johnson 618.5.",other sports,https://www.thehindu.com/sport/other-sports/m8mxbv/article30772042.ece/ALTERNATES/LANDSCAPE_615/TH09DIVYANSH,https://www.thehindu.com/sport/other-sports/intershoot-international-saurabh-and-divyansh-on-target-again/article30772043.ece
3,2020/02/08,Senior National Squash Championships | Joshna and Saurav start again as favourites,"Joshna Chinappa and Saurav Ghosal will be the overwhelming favourites when the Senior National Squash Championships begin at the Indian Squash Academy (ISA) courts here on Sunday. The main draw begins on February 12, Wednesday, with qualification matches — which have attracted a record 402 entries — from Sunday (Feb. 9).

Thirty-three-year-old Joshna has won the women’s title a whopping 17 times and Saurav (also 33) has done it 12 times.

The multiple National champions, however, don’t want to take anything for granted and are keen to extend their vice-like grip on the Trophy. “For me, the Nationals is like any PSA tour event. I come prepared. I don’t take it for granted. Players like Tanvi Khanna and Sunayna Kuruvilla are regulars on the [World] tour and are improving,” said Joshna.

Saurav said he is focussed on doing well in Chennai. “It’s important and responsible on our part to play in the Nationals as much as possible to show the next generation what we are capable of. It is the biggest event on the domestic calendar,” he said.

Joshna’s main challenger will be Sunayna, seeded two. The 20-year-old is riding a wave, having achieved a career-high PSA World ranking of 67 this month, thanks to her stints with Ashraf El Karargui in Cairo and Malcolm Willstrop in England.

Sunayna, who reached the final of the previous Nationals in Pune, said she is not looking that far ahead. “I would love to win the Nationals. But I am taking it one match at a time.”

Harinder Pal Singh Sandhu (seeded 3/4) has been rather inconsistent after winning the coveted National title in 2014 in Mumbai. He had a back injury while playing in the semifinals of the 2018 Senior Nationals when he conceded the match to Vikram Malhotra, and he didn’t compete last year.

Now, the 30-year-old, one of the first trainees at ISA, is fighting fit and is quietly confident of taking on Saurav and Ramit Tandon (seeded two). “I am feeling good, We will see how it goes,” said Harinder.

It is a 16-player main draw with eight qualifiers each in men and women coming through.",other sports,https://www.thehindu.com/sport/other-sports/x871tn/article30771958.ece/ALTERNATES/LANDSCAPE_615/TH09JOSHNA,https://www.thehindu.com/sport/other-sports/senior-national-squash-championships-joshna-and-saurav-start-again-as-favourites/article30771959.ece
4,2020/02/08,Advantage Priyanka; K Priyanka on becoming a Woman International Master,"A collection of neatly arranged trophies occupy a wooden shelf at K Priyanka’s home. “I have more than 200. My father bought that shelf in 2008 after the prizes started to come in,” says the 18-year-old chess player.

Priyanka recently bagged the Woman International Master (WIM) title at the IIFL Wealth Mumbai International Chess Tournament, becoming the first person from the city to win it. She played against Mithil Ajgaonkar from Maharashtra in the competition. “He is a higher rated player than I am and it was a tough match. He played well, but I did better,” smiles Priyanka who started playing chess as an eight year old after watching her father and grandfather playing. “I would observe the game for hours. My dad taught me the rules and soon I was contesting in competitions. The first was a local championship and I came fourth.” In the next six months, Priyanka was competing in State tournaments and, in 2011, represented the country at the World Chess Championship in Brazil. “I was too young to understand its significance. But now, as I think back, I understand how big an opportunity it was,” she says.

It was not always easy. In 2012, her father passed away in an accident and that caused a gap in her playing. But, after a point, she missed the game and started to participate in championships again. “Those were dark times. It took me two years before I could bring myself to play chess again. I lost in most competitions and did not know how to handle failures. I was under a lot of pressure. It took me a while to realise that doing my best was all that mattered. This helped me get back on track,” she recalls.

Priyanka won the first norm — out of the three to win the Woman International Master title — in 2016 at the World Junior Chess Championship held at Bhubaneswar. “The second was in 2018 at the Goa Grandmaster Chess tournament. It took me three years to win the final norm. I missed it many times by minute point differences,” she says.

Being a Woman International Master gives her many privileges. She does not have to pay participation fee and also gets free accommodation at many championships, something that is of great help as she is yet to find a sponsor.

Favourite players Judit Polgár

Viswanathan Anand

Magnus Carlsen

Garry Kasparov

Koneru Hampi

Priyanka works hard to stay in form. “I do not have a fixed schedule, but I usually practise for at least eight hours every day. I analyse games of other players and see how they plot their moves.” She trains under grandmaster Vishnu Prasanna from Chennai. “We do online sessions where he clears my doubts,” she says.

Balancing studies and chess is hard, admits Priyanka. “I am in class XII at Chinmaya Vidyalaya and it is an important year of my life. I have missed most of my classes and now I only have a month to catch up on my portions before the board exam. I plan to concentrate on my studies for the time being. I will be back in championships from April,” she says. Priyanka dreams of winning the coveted Grandmaster title. “Another dream is to be a civil servant. I know it is tough but it is also possible,” she smiles.",other sports,https://www.thehindu.com/sport/other-sports/8t8l47/article30769660.ece/ALTERNATES/LANDSCAPE_615/PRIYANKA1,https://www.thehindu.com/sport/other-sports/k-priyanka-becomes-the-first-person-from-coimbatore-to-become-a-woman-international-master-in-chess/article30769661.ece
5,2020/02/08,"Kobe Bryant helicopter crash: engines showed no sign of ‘catastrophic internal failure’, says report","The two engines of the helicopter that crashed in hazy, cloudy weather on a California hillside last month, killing basketball great Kobe Bryant and eight others, showed no evidence of a “catastrophic internal failure,” federal investigators said on February 7.

The interim report issued by the National Transportation Safety Board (NTSB) 12 days after the January 26 accident also said examination of both rotor assemblies found damage “consistent with powered rotation at the time of impact”.

The findings, while preliminary, pointed to no obvious signs of mechanical problems that may have contributed to the fiery crash in which Bryant, 41, his 13-year-old daughter, Gianna, and all seven others aboard the helicopter perished.

The death of Bryant, an 18-time all-star in the National Basketball Association and one of the world’s most admired sports figures, prompted an outpouring of shock and grief from fans and fellow athletes around the globe.

The retired Los Angeles Lakers forward had been on his way to a youth basketball tournament in which he was coaching and his daughter and two other girls aboard the chopper were due to compete.

In one key new disclosure about the crash, the NTSB investigative update said: “viewable sections of the engines showed no evidence of an uncontained or catastrophic internal failure.”

The 11-page report did not rule out that mechanical issues might yet be identified when the engines and other parts recovered from the wreckage of the Sikorsky S-76B are disassembled and more closely examined.

Mist and clouds

NTSB board member Jennifer Homendy said two days after the tragedy that clouds, fog and limited visibility reported in the vicinity of the crash would be a key focus of the investigation.

Friday’s report said videos and photographs taken by the public in the area depict fog and low clouds obscuring the hilltops around the crash site, including security video footage showing the helicopter disappearing into clouds moments before it went down.

The NTSB also quoted a witness from a mountain bike trail in foothills surrounded by mist who recounted briefly glimpsing the helicopter emerging from clouds as it rolled to the left before crashing seconds later a short distance away from him.

The pilot, an experienced aviator certified as an instructor, was navigating by visual orientation, not by instrument guidance, during the entirety of the ill-fated flight, the NTSB said.

While he was licensed to fly by instruments, the charter company that owned the chopper, Island Express Helicopters, was only permitted to fly by visual flight rules when carrying paying passengers, the report said.

Robert Clifford, a Chicago-based aviation disaster lawyer, said flying a helicopter in low visibility is ill-advised without two pilots, even if navigating by instruments.

“An experienced but nevertheless single pilot in bad weather is a bad formula for the safe operation of a helicopter,” he told Reuters.

Shortly before radar contact with Bryant’s helicopter was lost, the pilot had told air traffic control he was trying to climb above a cloud layer, the NTSB said.

Moments later the aircraft banked to the left and began to descend, slamming into the ground at more 72 kmph and bursting into flames. “The entire fuselage/cabin and both engines were subjected to a post-crash fire,” the report said.

The wreckage, strewn about an impact crater, was found in the foothills of the Santa Monica Mountains near the town of Calabasas, about 64 km northwest of downtown Los Angeles.

The agency said the conclusions it reaches on the cause of the crash and contributing factors will be published in its final report, which is expected in 12 to 18 months.",other sports,https://www.thehindu.com/sport/other-sports/yn9mgm/article30769400.ece/ALTERNATES/LANDSCAPE_615/HELICOPTERCRASHKOBEBRYANT,https://www.thehindu.com/sport/other-sports/kobe-bryant-helicopter-crash-engines-showed-no-sign-of-catastrophic-internal-failure-says-report/article30769401.ece
6,2020/02/08,Vachan claims the Madras Gold Vase,"Vachan (Jagadeesh up) won the Madras Gold Vase, the feature event of the races held here on Saturday (Feb. 8). The winner is owned by Mrs. Namrataa Rakesh & Mr. Ujash Mahendra Patel and trained by Rakesh.

1. MENAMBAKKAM PLATE (1,800m), rated 20 to 45: SWISS AGATTA (Srinath) 1, Sifan (Umesh) 2, Roses In My Dreams (P. Sai Kumar) 3 and Glorious Asset (Yash) 4. 3-1/4, nk and 3-1/2. 1m, 54.44s. ₹12 (w), 7 and 9 (p), SHP: 7, FP: 60, Q: 37, Tla: 154. Favourite: Swiss Agatta. Owners: M/s. Sshaawn Horses & Sports Pvt.Ltd. Trainer: Vishesh.

2. ASTRAL FLASH PLATE (Div. I), (1,200m), 6-y-o & above rated 20 to 45: RAFAELE (Umesh) 1, Parrys Glory (P. Surya) 2, Phoebe Buffay (Md. Asif Khan) 3 and Steve Mcqueen (Azfar Syeed) 4. 3/4, nose and 2. 1m, 12.13s. ₹13 (w), 24, 24 and 12 (p), SHP: 134, FP: 96, Q: 78, Tla: 2,103. Favourite: Splendid Splasher. Owner: Mr. Vazhaparmbil J. Joseph. Trainer: Sebastian.

3. ASTRAL FLASH PLATE (Div. II), (1,200m), 6-y-o & above rated 20 to 45: FATBOYSLIM (P. Sai Kumar) 1, Atacama (Zervan) 2, Orange Pekoe (S. Shareef) 3 and Amazing Star (Farhan) 4. 1/2, 1 and 2-1/2. 1m, 13.27s. ₹85 (w), 8, 8 and 6 (p), SHP: 18, FP: 192, Q: 110, Tla: 926. Favourite: Supreme Commander. Owners: Mr. R.R. Prasad, Mr. M. Pushparaj, Mr. R. Prabu & Mr. V. Sathish Kumar. Trainer: R. Karthik.

4. JUSTICE CUP (1,600m), rated 40 to 65: BOOMS LANG (Antony Raj) 1, Nazariya (R.N. Darshan) 2, Royal Rules (Yash) 3 and Star Ranking (A. Imran) 4. Not run: Ganton. 3/4, nk and 2-1/4. 1-39.12s. ₹47 (w), 12, 9 and 9 (p), SHP: 24, FP: 228, Q: 59, Tla: 1,648 (c/o). Favourite: Mighty Princess. Owners: Mr. V.S. Muralidhar, Mr. K. Shashabindu Das & Dr. C. Ramesh Babu. Trainer: Mandanna.

5. SOUTH INDIA STAYERS TRIAL STAKES (2,400m), 4-y-o & above: COSMOC (Antony Raj) 1, My Opinion (A. Imran) 2, Cavarozzi (Umesh) 3 and Hebron (Yash) 4. 4, 9 and 3-1/4. 2m, 32.82s. ₹6 (w), 5 and 5 (p), SHP: 24, FP; 12, Q: 5, Tla: 52. Favourite: Cosmos. Owners: Mr. Rienzie M.K. Edwards & Mrs. P.P.M. Edwards. Trainer Darius.

6. MADRAS GOLD VASE (1,400m) 3-y-o only (Terms): VACHAN (Jagadeesh) 1, Portstewart (P. Sai Kumar) 2, Imperial Empress (Umesh) 3 and Lordship (Brisson) 4. Nk, 2-1/4 and 3/4. 1m, 24.58s. ₹36 (w), 7, 9 and 7 (p), SHP: 17, FP: 229, Q: 113, Tla: 360. Favourite: Handsome. Owners: Mrs. Namrataa Rakesh & Mr. Ujash Mahendra Patel. Trainer: Rakesh.

7. TOKYO PLATE (1,200m), rated 0 to 25: AZZARO (Umesh) 1, Short Skirt Flirt (P. Sai Kumar) 2, Kasi Masi (Janardhan P) 3 and Heavenly Blue (Iltaf Hussain) 4. 3, 3/4 and 2-3/4. 1m, 14.16s. ₹21 (w), 16, 12 and 100 (p), SHP: 41, FP: 52, Q: 50, Tla: 3,920. Favourite: Heavenly Blue. Owner: Mrs. Nazia Khan. Trainer: Fahad Khan.

Jkt: ₹41,907 (one tkt.), Runner-up: 5,987 (three tkts.), Mini jkt: 3,740 (five tkts.), Tr (i): 3,452 (four tkts.) (ii): 562 (49 tkts.).",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/vachan-claims-the-madras-gold-vase/article30770765.ece
7,2020/02/08,"Caracas, Perfect Perfecto, Simone, Cavaliere, Sovereign Legend and Sporting Memories shine","Caracas, Perfect Perfecto, Simone, Cavaliere, Sovereign Legend and Sporting Memories shone when the horses were exercised here on Saturday morning (Feb 8)

Inner sand:

600m: Varcasva (Anjar), Flt Captain (rb) 40. They moved well. Helenka (Rayan) 40. Shaped well.

1400m: Shesmyscript (Mrs Silva), Grecian Light (Anjar) 1-37, 1,200/1-23, 1,000/1-9.5, 600/41. Former finished three lengths ahead. Brave Lady (Shinde) 1-37.5, 1,200/1-22.5, 1,000/1-8, 600/41. Pleased. Chantelle (R. Marshall) 1-35, 1,200/1-23, 1,000/1-7, 600/40. Strode out well.

Outer sand:

600m: A 3-y-o (Tenth Star - Arabian Silk) (rb), Proudwish (rb) 45.5. They moved freely. Silver Dew (Ashok) 44. Strode out well. A 3-y-o (Speaking Of Which - Blue Sky) (T.S. Jodha), Sultana (Akram) 45. They finished together. Diamantissimo (Mubarak), a 3-y-o (Arazan - Rain Splasher) (rb) 46. They moved freely. King Of The Sand (rb) 45.5. Easy. Perfect Halo (Aliyar), Seaborn (rb) 44. They finished level.

1000m: Aztec Queen (T.S. Jodha), a 3-y-o (China Visit - Anaroma) (rb) 1-16, 600/45. They moved freely. Sir Piggot (rb), Hawking (Rayan) 1-13.5, 600/44. They worked well. Love Music (T.S. Jodha), Awesome Girl (Rayan) 1-13.5, 600/42.5. Former started three lengths behind and finished level. Life Awaits (Aliyar) 1-10.5, 600/43. Pleased. Fire Glow (rb), Haedi's Folly (T.S. Jodha) 1-14, 600/42. Former finished two lengths ahead.

1200m: Schafenberg (R. Marshall) 1-30, 1,000/1-14.5, 600/44. Strode out well. A 3-y-o (Whatsthescript - Anahi) (Mrs Silva), Sun Splash (Vaibhav) 1-32, (1,200-600) 45. They moved freely. Sovereign Legend (Aliyar), Sporting Memories (David Allan) 1-26.5, 1,000/1-12, 600/44. They pleased. Cavaliere (S. John) 1-25, 1,000/1-10.5, 600/43. Impressed. Simone (S. John) 1-27, 1,000/1-10, 600/42. Moved fluently. Perfect Perfecto (Aliyar) 1-26.5, 1,000/1-10, 600/43. Moved attractively. Bold Move (rb) 1-31, 1,000/1-15.5, 600/45. Easy. Super Gladiator (T.S. Jodha), Donna Rossa (Raja Rao) 1-31, 1,000/1-14, 600/43.5. Former finished four lengths ahead. Good Time Indeed (Mubarak) 1-32, 1,000/1-16, 600/41.5. Moved impressively. Grey Channel (D. Patel) 1-27, 1,000/1-11.5, 600/43. In fine trim. Aleef (rb) Turf Prospector (rb) 1-30, 1,000/1-14.5, 600/44. They finished level. Lycurgus (Anjar), Garamond (Mrs Silva) 1-29, 1,000/1-14.5, 600/44. Latter started two lengths behind and finished level. Ashwa Raftar (T.S. Jodha), Al Buraaq (rb) 1-29.5, 1,000/1-12, 600/43. Former finished two lengths ahead. Smile Of Joy (Khurshad), Little Joe (T.S. Jodha) 1-30, 1,000/1-12, 600/43. They moved impressively. Caracas (T.S. Jodha), Rafa (Khurshad) 1-28.5, 1,000/1-11.5, 600/42.5. Former finished five lengths ahead.

1400m: Mountain Lion (Chetan G) 1-47, 1,200/1-29.5, 1,000/1-13.5, 600/43. In fine condition. Reverence (Mubarak) 1-41.5, (1,400-600) 50. Eased up.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/caracas-perfect-perfecto-simone-cavaliere-sovereign-legend-and-sporting-memories-shine/article30770477.ece
8,2020/02/08,Successor shines,"Successor shone when the horses were exercised here on Saturday (Feb.8) morning.

Inner sand.

600m: Cabo Da Roca (Santosh), Hodson’s Horse (Malam) 40.5. Former better. Multibagger (Nicky Mackay) 41.5. Easy.

800m: Black Cherry (J.Chinoy) 52, 600/38.5. Moved well. Psychic Fire (Kaviraj) 52, 600/38.5. Slightly urged. Cristo Boss (Merchant), 51.5, 600/38.5. Pressed in the last part. Spiro Spero (Santosh), Officer In Command (Malam) 54, 600/39. They moved neck and neck freely. Arizona Pie (J.Chinoy), Ex’s And Ho’s (Hamir) 51.5, 600/39. Former finished five lengths ahead. Superleggera (Zeeshan) 56, 600/40.5. Easy.

1000m: Free Gold (David Egan), Mishka’s Pride (Hamir) 1-8.5, 800/55, 600/41. Pair moved neck and neck freely. Virasat (Akshay), Le Mans (Kadam) 1-11, 600/41.5. Pair easy. Rambler (Zeeshan), Seventh Star (rb) 1-12, 600/42. Pair level. Western Front (Pradeep) 1-7.5, 800/52.5, 600/39. Moved well. Fencing (Malam) 1-9, 800/55, 600/42. Moved freely. Honourable Eyes (J.Chinoy), Accenture (Hamir) 1-9.5, 800/54.5, 600/41.5. Pair urged and ended level. Rajasthan (Santosh), Curfew (Daman) 1-9, 800/53.5, 600/40. Former moved well and they finished level.

1200m: Scotland (David Egan), Relentless Pursuit (J.Chinoy) 1-23, 1000/1-8, 800/54, 600/41. Both moved level freely. Successor (David Egan) 1-17.5, 1000/1-3.5, 800/51.5, 600/38.5. Maintains winning form.

Gate practice noted on the inner sand.

1000m: Leave It To Me Sir (Pradeep), Arabian Gulf/Tatiana (Vinod) 1-7.5, 800/53.5, 600/41.5. Former was two lengths superior.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/successor-shines/article30770462.ece
9,2020/02/08,Imperial Empress runs with a good chance,"Imperial Empress runs with a good chance in the Madras Gold Vase (1,400m), the feature event of the races to be held here on Saturday (Feb. 8).

1. MENAMBAKKAM PLATE (1,800m), rated 20 to 45, 2-15 p.m: 1. Regal Tribute (3) A. Imran 60, 2. Swiss Agatta (5) Srinath 58.5, 3. Glorious Asset (7) Yash 56.5, 4. Sifan (4) Umesh 56.5, 5. Roses In My Dreams (6) P. Sai Kumar 54.5, 6. Poppy (2) Gaddam 51.5 and 7. Dynamite Girl (1) M. Carim 50.5.

1. SWISS AGATTA, 2. GLORIOUS ASSET, 3. ROSES IN MY DREAMS.

2. ASTRAL FLASH PLATE (Div. I), (1,200m), 6-y-o & above rated 20 to 45, 2-45: 1. Lord Buckingham (7) S. Shareef 61, 2. Splendid Splasher (2) Srinath 60.5, 3. Rafaele (3) Umesh 59.5, 4. Steve Mcqueen (6) Azfar Syeed 59.5, 5. Agnes (5) Anthony Raj 58.5, 6. Phoebe Buffay (1) Md. Asif Khan 58, 7. Princess Sanaa (4) P. Sai Kumar 57 and 8. Parrys Glory (8) P. Surya 55.5.

1. RAFAELE, 2. STEVE MCQUEEN, 3. PHOEBE BUFFAY.

3. ASTRAL FLASH PLATE (Div. II), (1,200m), 6-y-o & above rated 20 to 45, 3-15: 1. Supreme Commander (5) Srinath 60, 2. Atacama (2) Zervan 59, 3. Best Of Luck (7) B. Nikhil 58, 4. Fire Strike (6) Umesh 57, 5. Petunia (8) Shahar Babu 57, 6. Fatboyslim (4) P. Sai Kumar 56.5, 7. Orange Pekoe (3) S. Shareef 54.5 and 8. Amazing Star (1) Farhan 53.

1. ORANGE PEKOE, 2. ATACAMA, 3. FATBOYSLIM.

4. JUSTICE CUP (1,600m), rated 40 to 65, 3-45: 1. Star Ranking (8) A. Imran 60, 2. Ganton (3) Zervan 57.5, 3. Shinkasen (9) S. Shareef 57, 4. Royal Rulers (1) Yash 55.5, 5. Shreya's Pet (6) Gaddam 55.5, 6. Chaitanya (2) Umesh 55, 7. Booms Lang (10) Anthony Raj 54.5, 8. Star Fling (5) Brisson 54.5, 9. Nazariya (7) R.N. Darshan 54 and 10. Mighty Princess (4) P. Sai Kumar 52.5.

1. GANTON, 2. STAR RANKING, 3. SHREYA'S PET.

5. SOUTH INDIA STAYERS TRIAL STAKES (2,400m), 4-y-o & above, 4-15: 1. My Opinion (4) A. Imran 60, 2. Cavarozzi (2) Umesh 54, 3. Cosmos (1) Zervan 54, 4. Golden Fortune (5) P. Ajeeth Kumar 54 and 5. Hebron (3) Yash 51.5.

1. MY OPINION, 2. COSMOS.

6. MADRAS GOLD VASE (1,400m) 3-y-o only (Terms), 4-45: 1. Grand Royal (9) P. Ajeeth Kumar 56, 2. Lordship (2) Brisson 56, 3. Portstewart (4) Zervan 56, 4. Star Templar (5) R.N. Darshan 56, 5. Imperial Empress (7) Umesh 54.5, 6. Pirate's Love (3) Srinath 54.5, 7. Handsome (6) Yash 52, 8. Vachan (1) Jagadeesh 52, 9. Victory Walk (8) Gaddam 52 and 10. Indian Temple (-) (-) 50.5.

1. IMPERIAL EMPRESS, 2. PORTSTEWART, 3. HANDSOME.

7. TOKYO PLATE (1,200m), rated 0 to 25, (No whip), 5-15: 1. Hebe (10) M. Carim 60, 2. Oliver Twist (12) A.M. Alam 59.5, 3. Price Striker (8) Muzaffar 59.5, 4. Heavenly Blue (3) Iltaf Hussain 59, 5. Magic Storm (6) Kamigallu 59, 6. Kasi Masi (5) Janardhan P 58.5, 7. Azzaro (11) Umesh 57.5, 8. Nicole (1) Farhan 57.5, 9. Country's Glory (4) B. Nikhil 57, 10. Short Skirt Flirt (7) P. Sai Kumar 57, 11. Gulabi Doll (2) Md. Asif Khan 55.5 and 12. Tyre Buvva (9) P. Surya 53.

1. HEAVENLY BLUE, 2. OLIVER TWIST, 3. MAGIC STORM.

Jkt: 3, 4, 5, 6 & 7; Mini Jkt: 4, 5, 6 & 7; Tr: (i): 2, 3 & 4 (ii): 5, 6 & 7.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/imperial-empress-runs-with-a-good-chance/article30764150.ece
