,Date,Title,Content,Category,Image_link,Article_link
0,2020/02/10,Aditya Mehta triumphs Pankaj Advani,"Aditya Mehta defeated multiple-time World champion Pankaj Advani 6-2 to win the National snooker championship here.

Mehta, who represented the Petroleum Sports Promotion Board (PSPB) in the clash on Sunday night, started off with a bang after wining the first frame 103-17, with a break of 103.

He lost the next two frames and it looked like Advani was staging a comeback.

But, Mehta held his nerve and claimed the following four frames to win the title 6-2.

In the women’s snooker final, Karnataka’s Vidya Pillai edged out Amee Kamani of Madhya Pradesh 3-2 (41-68, 57 -35, 37-61, 69-50, 87-05) to defend her senior ladies snooker title.

The results: Finals: Men: Aditya Mehta bt Pankaj Advani 6-2 (103(103*)-17, 50-58, 47-48, 70-40, 83(51)-36, 69(61)-07, 79-29, 64-28).

Women: 3-2 (41-68, 57 -35, 37-61, 69-50, 87-05).",other sports,https://www.thehindu.com/sport/other-sports/f7sg53/article30785690.ece/ALTERNATES/LANDSCAPE_615/TH11MEHTA,https://www.thehindu.com/sport/other-sports/aditya-mehta-triumphs-pankaj-advani/article30785691.ece
1,2020/02/10,"Anand, the author, is just loving it","Viswanathan Anand, the author, is just loving it. Select city-hopping to promote his book, Mind Master and getting a first-hand feedback on his honest effort.

So you begin by asking the Grandmaster, how does it feel to be an author?

Adding to public idea

“I would say it's very nice. But you have to do this with some enthusiasm,” says Anand and elaborates, “the point of the book is to share, add to the public idea of what, who or what you are.

“I mean, most people have a certain impression of what a chess player is like, what you do and so on. And they now have something which is slightly closer to the truth.

“That's why I felt that it was important to address this book as a chance to get your story out and, you know, you have to divulge stuff. So even though that’s not something I normally do liberally, over the last few years, I found that I have opened up in many ways.

Been fun

“I talk more frankly. May be, it's just the sense that, now everything's in the past and I can talk about it without the pains and so on. But it's been fun for me. I had this feeling of something, you know, I've done it. Now I can't do anything more.”

Did any of the chess players get back to you on this?

“Quite a few players said they really liked it. Many players said they couldn’t get it yet. I probably expect more feedback later. (Boris) Gefland said he loved it. He was in Chennai and he read it on the flight back home.

“Kramnik didn't mention it. Anish (Giri) even tweeted something, you know, as usual. I'm sure if I probed he would tell me something. But I expect the few others will read it as well.”

Away from the book, what does your schedule for 2020 look like?

Light year

“For the moment. I’ve got a tournament — Grenke Chess Open in April. Hopefully I'll get an event in May. And then it's a fairly light year because I am not playing the Grand Chess Tour. I'll play the Olympiad, maybe. And if some new tournament turns up, I might go for that.

“After all these years of complaining that the schedule was heavy, if I spend this year complaining, it doesn't make sense. So I thought I'll just go with the flow, keep working, keep training and also enjoy more time at home.”",other sports,https://www.thehindu.com/sport/other-sports/3s2wqg/article30785641.ece/ALTERNATES/LANDSCAPE_615/TH11ANAND,https://www.thehindu.com/sport/other-sports/anand-the-author-is-just-loving-it/article30785642.ece
2,2020/02/10,Harika beats Kosteniuk in Cairns Cup,"India’s D. Harika got the better of former world champion Alexandra Kosteniuk in the third round of the Cairns Cup chess tournament here.

Meanwhile, K. Humpy drew with reigning world champion Ju Wenjun of China in 22 moves late on Sunday, to take her tally to 1.5 points.

Harika, who is unbeaten after three rounds, is joint second with two points along with former world champion Mariya Muzychuk (Ukraine) and Katernya Lagno (Russia).

Georgia’s Nana Dzagnidze beat American player Carissa Yip in 55 moves with white pieces, overcoming a stubborn challenge from the youngster. She leads the field with 2.5 points after three rounds.

Defending champion Valentina Gunina defeated Irina Krush to earn her first win of the tournament.

Harika, ranked ninth in the latest FIDE rankings, after draws in the first two rounds, played black against Kosteniuk in a Spanish opening game and took advantage in the middle when the Russian made a few errors. She won in 57 moves.

Humpy, on the other hand, smarting from a loss to Muzychuk in round two, played it safe against her Chinese opponent and they signed the peace treaty in 22 moves. In the fourth round, Harika faces American Irina Krush while Humpy takes on Lagno.

Third round results:

Nana Dzagnidze (2.5) bt Carissa Yip (0), K. Humpy (1.5) drew Ju Wenjun (1.5), D. Harika (2) bt Alexandra Kosteniuk (1.5), Valentina Gunia (1) bt Irina Krush (1), Katernya Lagno (2) drew with Mariya Muzychuk (2).",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/harika-beats-kosteniuk-in-cairns-cup/article30785625.ece
3,2020/02/10,Three Indians for NBA’s BWB camp,"Indian players Siya Deodhar, Harsimran Kaur and Amaan Sandhu have been named among 64 boys and girls from 34 nations for the sixth Basketball Without Borders (BWB) camp from February 14 to 16. The players’ shortlist was announced by the National Basketball Association (NBA) and the International Basketball Federation (FIBA) for the camp in Chicago at Quest Multisport as part of NBA All-Star 2020.

The coaches are 2020 NBA All-Star Pascal Siakam (Toronto Raptors), Davis Bertans (Washington Wizards), Tacko Fall (Boston Celtics) and 2017-18 NBA All-Rookie First Team member Lauri Markkanen (Chicago Bulls). They will be joined by former WNBA players Ashley Battle, Michele Van Gorp and Ebony Hoffman, as well as select players from NBA All-Star 2020.

Chicago Bulls assistant coach Karen Stack Umlauf, Milwaukee Bucks assistant coaches Vin Baker, Josh Longstaff and Ben Sullivan, and Chicago Sky director of player development John Azzinaro will also serve as BWB Global coaches. The players and coaches will lead the campers through a variety of activities on and off the court, including movement efficiency, skill development stations, shooting and skills competitions, 5-on-5 games, and life skills seminars.

The final day will feature a single-elimination tournament culminating with the boys and girls championship games. The campers will attend State Farm All-Star Saturday Night and the 69th NBA All-Star Game at United Center. Nike, a global partner of BWB, will outfit the campers and coaches with apparel and footwear.

The camp will feature 15 current prospects from NBA Academies, the league’s network of elite basketball training centres around the world for top male and female prospects from outside the US, and 12 prospects who participated in the NBA Academies Women program.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/three-indians-for-nbas-bwb-camp/article30784638.ece
4,2020/02/10,AICF elections: Justice Kalifulla finalises nominations,"Notwithstanding legal intervention and delay, secretary Bharat Singh Chauhan and four members of his election panel are set to get elected unopposed to the All India Chess Federation (AICF) for the term 2020-2023.

The situation arose after the nomination papers filed by his rival, presidential-candidate Venketrama Raja and 22 others were found invalid by the Madras High Court-appointed Returning Officer Justice F.M. Ibrahim Kalifulla on Sunday.

Since there are only five nominees in the fray for as many posts — Messrs Ajay Patel (president), Vipnesh Bhardwaj (vice-president), Bharat Singh Chauhan (secretary), Arun Singh (joint secretary) and Naresh Sharma (treasurer) — they could be declared elected unopposed, ahead of the scheduled voting in Hyderabad on February 23.

Order to be challenged

Ravindra Dongre, whose papers for the post of secretary from Raja’s panel were found invalid, told The Hindu, “Soon, we will approach an appropriate court of law to challenge the order of the Returning Officer.”

After the scrutiny of nomination papers was taken up on February 8 in Chennai and the rival factions put forth their arguments through their advocates, Justice Kalifulla rejected 23 nominations.

In his 11-page order, Kalifulla highlighted the main reason for rejection of nominations was the violation of para 6.4 of the National Sports Development Code, which reads as under:

“6.4 - Each nomination paper shall be delivered personally to the Returning Officer in person by the candidate himself/herself from…”

Elaboration

Elaborating on his verdict, Kalifulla stated, “the inevitable conclusion would be that any candidate who wish to contest for any of the posts either president or vice-president or secretary or joint secretary or treasurer, he should file his nomination paper personally by handing it over to the Returning Officer and the said condition will have to be scrupulously followed.

When that is the ultimate resultant position of the implication of para 6.4 of the Code and the attending circumstances, in the present case, I find that the candidature of the following persons for different posts having failed to comply with the mandatory requirement of para 6.4, they cannot be held to be validly nominated candidates.”

List of nominations found invalid: President: P. R. Venketrama Raja; Secretary: Ravindra Dongre; Treasurer: Kishor Bandekar; Vice-president(s): A. Narasimha Reddy, G. Basker, Jagdish Singh Cheema, V. Chandra Sekhar Iyer, Ajay Ajmera, Sanjay Kapoor, Dhiraj Singh Raghuvanshi, Niapung Konia, P.C. Lallianthanga and D.P. Anantha. Joint-secretary: Atul Kumar, Pradip Kumar Choudhuri, R. Rajesh, Atanu Lahiri, Y. Suman, G. Sankar, Diljeet Khanna, Mahendra Dhakal, Mughaho Awomi and Bonney Kharbani.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/aicf-elections-justice-kalifulla-finalises-nominations/article30784620.ece
5,2020/02/10,"Asia badminton team championship | Praneeth and co. eye medal, crucial points","Unfazed by coronavirus fears, a full-strength Indian men’s team has landed here to compete at the Asia Team Championships from Tuesday, eyeing a medal-winning performance which will give players crucial ranking points in the Olympic year.

The Indian women team, which was supposed to be led by young shuttlers Ashmita Chaliha and Malvika Bansod, chose not to travel for the competition, fearing the spread of coronavirus, which has claimed over 900 lives in China so far.

A 44-year-old Chinese tourist from Wuhan had died on February 1 in Philippines, which has reported three virus cases so far. The two others were discharged from hospital after their tests were reported to be negative.

Former world number one Kidambi Srikanth and 2019 world championship bronze medallist B Sai Praneeth will lead the Indian team which also has HS Prannoy, Subhankar Dey and young Lakshya Sen.

The Indian men’s team, which won the bronze medal in the 2016 Championship, was initially clubbed with two-time defending champions Indonesia and hosts Philippines in Group A but with China and Hong Kong not playing due to a travel ban on them by the Philippines, the draw was re-worked at the team managers’ meeting on Monday.

India are now placed in Group B alongside Malaysia and Kazakhstan. The top two team in each of the four groups will make it to the quarterfinals.

India, who had lost to China 1-3 in the last edition in 2018, will begin their campaign against Kazakhstan on Tuesday before taking on Malaysia on Thursday. This is only the third edition of the Asia Team championship, which serves as Asia qualifiers for the Thomas and Uber Cups.

Praneeth and Co. are expected to have an easy outing against Kazakhstan, who are not a prominent badminton nation, but the clash against Malaysia will be a interesting one.

Malaysia boast of a young team, comprising world no 14 Lee Zii Jia, 2014 Youth Olympic Games gold medallist Cheam June Wei and Leong Jun Hao, a former three-time silver medallist at World Junior Championships.

In doubles, Malaysia have world no 17 pair of Ong Yew Sin and Teo Ee Yi, who claimed the Thailand Masters title last month, and the pair of Goh Sze Fei and Nur Izzuddin Mohd Rumsani, who were part of 2018 Asian team Championship bronze medal winning team, in their team.",other sports,https://www.thehindu.com/sport/other-sports/frf7qf/article30782402.ece/ALTERNATES/LANDSCAPE_615/SAIPRANEETH,https://www.thehindu.com/sport/other-sports/asia-badminton-team-championship-praneeth-and-co-eye-medal-crucial-points/article30782403.ece
6,2020/02/10,National Squash Championships | Ramit Tandon pulls out,"Ramit Tandon, seeded two in the men's section of the ongoing SRFI-77th senior National Squash Championships, has pulled out of the event citing back injury.

Tandon, 27, was supposed to reach the city on Monday when news emerged that he had withdrawn from the Nationals.

Tandon, who is busy on the professional circuit, e-mailed the Squash Rackets Federation of India on Sunday that he had suffered a back injury, which required rest as per medical advice. Abhishek Pradhan of Maharashtra replaces him as the second seed.

Tandon said he injured his back while playing in the Pittsburg Open (January 22-26) and aggravated it in the Motor City Open in Bloomfield Hills, USA (Feb. 5-9).

The 27-year-old, ranked 52 in the world, said it was disappointing to miss the Nationals. “I wanted to play in the Nationals — it would have been my first — and most important I was keen to be a part of ISA’s 20-year celebrations. That's why I entered the event in the first place,” Tandon told The Hindu over phone.

It would be a two-and-a-half week recovery process, he said.

With the squad for the Asian team championships in Kuala Lumpur being picked at the Nationals, Tandon said he was keen to be part of the Indian team. “I would love to play for India. But, it is SRFI's call,” he said.

Qualification matches

Meanwhile, the Indian Squash Academy courts were a beehive of activity with two rounds gone through in men’s qualification. Around 87 matches were scheduled in the day.

The results (qualification, round two): Kanhav Nanavati (TN) bt Awdesh Yadav (Ser) 11-3, 11-5 (retd.); Suraj Chand (Mah) bt Pragun Khemka (TN) 11-3, 11-4, 11-1; Pran Praveen (Ker) bt Shravin Jain (TN) 11-1, 11-2, 11-4; Sujeet Kumar (Bih) bt Rajeev Kumar (Bih) 11-2, 11-1, 11-2; Chirag Surana (TN) bt Rahul Kumar Yadav (UP) 5-11, 11-4, 11-2, 11-6; Rounak Yadav (Ser) bt Suchit Kumar Singh (UP) 11-2, 11-5, 11-3; Pankaj Nagpal (Del) bt Shivam Agarwal (UP) 11-3, 11-1, 11-1; Cholarajan Nagaraj (TN) bt Ashvani Kumar (Chd) 11-1, 11-6, 11-4; Murukesh Mani (TN) bt Divyam Agrawal (MP) 11-6, 11-2, 11-2; Husain Lunavad (Guj) bt Lal Babu Ray (Bih) 11-0, 11-2, 11-0; S. Kavichelvan (TN) bt Suvidya Wankhade (Mah) 11-4, 11-5, 11-6; Sumit Kumar (Del) bt Shashank Yadav (UP) 13-11, 11-3, 11-6; Anuj Unadkat (Mah) bt Alankrit Singh (UP) 11-7, 11-8, 11-9; Anagha Basu (Jha) bt Zorawar Singh Saini (Chd) 11-7, 11-4, 11-9; Avinash Viswanathan (TN) bt Aman Mehra (Del) 11-7, 11-4, 11-7; Ashish Keskar (SR) bt Vishal Rana (UK) 7-11, 11-1, 11-5, 11-4; S. Sathya Narayanan (TN) bt Niwaran Chandra Kumar (Kar) 11-5, 11-6, 11-5.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/national-squash-championships-ramit-tandon-pulls-out/article30777407.ece
7,2020/02/10,Premier Badminton League: Bengaluru Raptors keep title with top show,"Bengaluru Raptors became the first team in the Premier Badminton League championship to win back-to-back titles when it scored a 4-2 win over first-time finalist North-Eastern Warriors in the fifth edition at the Gachibowli Indoor Stadium here on Sunday.

Mixed doubles decides

Once again, with scores tied two-all, it was a doubles match which decided the fate of the winner.

And, this time, the mixed doubles pair of Chan Peng Soon and Eom Hye Won, playing the Trump match for Raptors, lived up to the expectations of their team and the lustily cheering fans to outslug G. Krishna Prasad and Kim Ha Na and clinch the trophy for their team.

Strong comeback

Earlier, in the first singles match, Sai Praneeth, World championship bronze medallist and captain of Raptors, came back strongly after losing the first game to outplay World No. 18 Lee Cheuk Yiu.

It was a performance which should have pleased even World No. 2 and Sai’s teammate Tai Tzu Ying.

Though he was erratic in the first game, the crowd favourite stepped into a different zone in the next two games, especially after winning the 39-stroke rally point at the start of second game.

The mixed doubles pair of Chan Peng Soon and Eom Hye Won helped Raptors have the last laugh.

Best foot forward

Then, in the men’s doubles, Warriors’ pair of Bodin Isara and Lee Yong Dae, playing the Trump match, had to put the best foot forward to ward off a spirited challenge from Arun George and Rian Agung Saputro to keep their team in the hunt.

In the decider, Saputro, who was brilliant right through, faltered at 13-all with a service error and then messed up a simple net point to hand over the match and a 2-1 lead to the opponent.

For Raptors, Tai Tzu Ying remained unbeaten in this edition with another dominant display to outsmart World No. 10 Michelle Li to take the team to two-all.

The results:

Bengaluru Raptors bt North-Eastern Warriors 4-2 (B. Sai Praneeth bt Lee Cheuk Yiu 14-15, 15-9, 15-3; Arun George & Rian Agung Saputro lost to Bodin Isara & Lee Yong Dae (T) 11-15, 15-13, 14-15; Tai Tzu Ying bt Michelle Li 15-9, 15-12; Chan Peng Soon & Eom Hye Won (T) bt G. Krishna Prasad & Kim Ha Na 15-14, 14-15, 15-12).",other sports,https://www.thehindu.com/sport/other-sports/fq9497/article30779780.ece/ALTERNATES/LANDSCAPE_615/TH10TEAM,https://www.thehindu.com/sport/other-sports/premier-badminton-league-bengaluru-raptors-keep-title-with-top-show/article30779781.ece
8,2020/02/10,Tootsie Roll triumphs,"Tootsie Roll (I. Chisty up) won the Lingapur Cup (Div 1), the main event of the races held here on Monday (Feb. 10). The winner is owned by Mrs. Rajini Meka & Miss Meka Ahalya and trained by L.D'Silva. Trainer R.H. Sequeira saddled three winners on the day.

1. ROCK OF GIBRALTAR PLATE (2,000m), 4-y-o & over, rated upto 25 (Cat. III): HONORABLE GUEST (Mukesh Kumar) 1, Recumbentibus (Irvan Singh) 2, Wings Of Eagles (Ajeeth Kumar) 3 and Brave Syera (Afroz Khan) 4. Nk, nk and 1. 2m, 10.99s. ₹ 43 (w), 14, 7 and 5 (p), SHP: 16, FP: 175, Q: 61, Tla: 418. Favourite: Wings Of Eagles. Owner: Mr. Bolla Murali Krishna. Trainer: R.H. Sequeira.

2. NORTHERN DANCER PLATE (Div. II), (1,400m), 4-y-o & over, rated 20 to 45 (Cat. III): PROMISEOFHAPPINESS (A.A. Vikrant) 1, Nova Scotia (Suraj Narredu) 2, Rhine (Irvan Singh) 3 and Tiger Of The Sea (Ajeeth Kumar) 4. Hd, nk and nose. 1m, 26.51s. ₹ 87 (w), 17, 6 and 10 (p), SHP: 18, FP; 273, Q: 61, Tla: 692. Favourite: Nova Scotia. Owner: Mr. N.V. Rohin Kumar. Trainer: D. Netto.

3. MEMBERS CUP (Div. II), (1,200m), 4-y-o & over, rated 40 to 65 (Cat. II): CITY OF BLOSSOM (Mukesh Kumar) 1, Kamyar (Gaddam) 2, Dancing Doll (Rafique Sk.) 3 and La Mer (Md. Ismail) 4. 3/4, hd and 1/2. 1m 12.60s. ₹ 16 (w), 6, 45 and 22 (p), SHP: 144, FP: 1,846, Q: 1,374, Tla: 54,218. Favourite: City Of Blossom. Owners: M/s. K. Thribhuvan Reddy & K. Vivek Reddy. Trainer: R.H. Sequeira.

4. R.M. REDDY MEMORIAL PLATE (1,600m), 4-y-o & over, rated 40 to 65 (Cat. II): THE GREAT GATSBY (Santosh Raj) 1, Reno Star (Koushik) 2, Miss Marvellous (Jitendra Singh) 3 and Artistryy (R. Vaibhav) 4. 2-1/2, nk and shd. 1m, 38.31s. ₹ 14 (w), 8, 10 and 20 (p), SHP: 23, FP: 81, Q: 74, Tla: 1,280. Favourite: The Great Gatsby. Owners: M/s. Vijay Racing & Farms Pvt.Ltd.rep. by M/s. Vijay Kumar Gupta & Susheel Kumar Gupta. Trainer: Laxman Singh.

5. LINGAPUR CUP (Div. I), (1,200m), 5-y-o & over, rated 60 to 85 (Cat. II): TOOTSIE ROLL (I. Chisty) 1, Happy Together (Jitendra Singh) 2, Trump Girl (Koushik) 3 and N R I Symbol (Afroz Khan) 4. 1-1/2, 1/2 and 1/2. 1m, 11.84s. ₹ 94 (w), 15, 17 and 5 (p), SHP: 37, FP: 1,042, Q: 375, Tla: 1,951. Favourite: Trump Girl. Owners: Mrs. Rajini Meka & Miss Meka Ahalya. Trainer: L.D'Silva.

6. MEMBERS CUP (Div. I), (1,200m), 4-y-o & over, rated 40 to 65 (Cat. II): STRATEGIST (Suraj Narredu) 1, Sovet Pride (I. Chisty) 2, Shandaar (Irvan Singh) 3 and Yours Forever (Surya Prakash) 4. Nk, 3-3/4 and 3/4. 1m, 11.84s. ₹ 27 (w), 8, 8 and 33 (p), SHP: 18, FP: 95, Q: 39, Tla: 1,138. Favourite: Best In Show. Owner: Col. S.B. Nair. Trainer: S. Sreekant.

7. LINGAPUR CUP (Div. II), (1,200m), 5-y-o & over, rated 60 to 85 (Cat. II): N R I POWER (Suraj Narredu) 1, Starlight (Mukesh Kumar) 2, Warrior Supreme (Kiran Naidu) 3 and Ashka Ashka Ashka (Abhay Singh) 4. Hd, 1/2 and 1/2. 1m, 12.38s. ₹ 9 (w), 7, 21 and 11 (p), SHP: 68, FP: 201, Q: 182, Tla: 744. Favourite: N R I Power. Owner: Mr. Ravinder Reddy Male. Trainer: R.H. Sequeira.

8. NORTHERN DANCER PLATE (Div. I), (1,400m), 4-y-o & over, rated 20 to 45 (Cat. III): SURSEINE (Ashhad Asbar) 1, Alliston (Jitendra Singh) 2, Platinum Claasz (Afroz Khan) 3 and Sun Dancer (I. Chisty) 4. Not run: Tapatio. Shd, shd and 2. 1m, 27.32s. ₹ 105 (w), 34, 14 and 12 (p), SHP: 45, FP: 1,760, Q: 663, Tla: 12,960. Favourite: Angel Tesoro. Owner: Mr. Rakesh Reddy Kondakalla. Trainer: Robin Reddy.

Jkt: ₹ 1,28,797 (six tkts), Runner up: 745 (444 tkts), Mini Jkt (i): 21,201 (two tkts), (ii): 29,744 (three tkts), Tr (i): 2,674 (13 tkts), (ii): 948 (53 tkts), (iii): 1,251 (101 tkts).",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/tootsie-roll-triumphs/article30783971.ece
9,2020/02/10,American Odessey pleases,"American Odessey pleased when the horses were exercised here on Monday (Feb.10) morning.

Inner sand.

600m: Benevolence (Pereira) 41. Easy. Sandalphon (Zameer) 38.5. Moved freely. Joplin (rb) 35.5. Moved well.

800m: Hollywood Park (Kamble) 54.5, 600/39.5. Slightly urged. Fire Flame (Kaviraj) 52.5, 600/39.5. Moved freely. Tacksta (A.Gaikwad), Rapid Glory (rb) 53.5, 600/40. They finished level freely. Aegon (Pradeep), Pleiades (Merchant) 55.5, 600/40.5. Former ended three lengths in front. Tariq/Veritas (Kaviraj), Kingda Ka/Beforememoryfades (Aniket) 56, 600/41. Former was three lengths better. Monk (Nicky Mackay) 53, 600/39. Moved well.

1000m: One For The Glory (Kadam), Gods Plan (Akshay) 1-12, 600/42. Pair level. Cést L’Amour (Kaviraj) 1-10, 600/41.5. Moved freely. American Odessey (David Egan) 1-5, 800/52, 600/39. Responded well. Note.

Race track.

800m: Gracida (Santosh) 52, 600/37. Moved freely. Peppoli (rb), Miss Pareil (Walkar) 54, 600/38. They were easy.

1000m: Chinzombo (rb), Smugglers Choice (Walkar) 1-3, 800/48, 600/35. They moved level freely. Waverunner (Hanumant), Sussing (rb) 1-3.5, 800/49.5, 600/35.5. Pair urged and ended level.

1200m: Sunrise Ruby (Nicky Mackay), Soldier Of Fortune (Nazil) 1-16, 1000/1-2, 800/48.5, 600/34.5. Former moved well and finished a distance ahead. Van Dyke (Trevor) 1-16, 1000/1-2, 800/49, 600/34. In good shape.

1400m: Egalite (Parmar), Momentum (app) 1-32.5, 1200/1-17, 1000/1-2, 800/48, 600/35. Former started four lengths behind and finished one length in front.

Gate practice noted on the inner sand.

1000m: Antarctica (rb), Va Bene (A.Prakash) 1-9, 800/55, 600/42.5. They moved level freely. Tormenta Storm (rb) 1-9, 800/53, 600/38.5. Jumped out well.

Mock race noted on Sunday (Feb.9).

Race track.

1000m: Mozart (Trainee App), Primum Non Nocere (Trainee App), North Star (Kaviraj), Eternal Dancer (Trainee App), White River (Trevor) and Marrakesh (C.S.Jodha) 59, 600/34. Won by: 3L 1L Dist. Mozart won impressively.

Second Mock race.

1200m: Imperial Heritage (Peter), Texas Gold (Nazil), Grey Falcon (Aniket), Le Mans (Kadam), Periwinkle (Parmar), Raweno (Merchant) and Wilshire (A.Gaikwad) 1-14, 600/37. Won by: Nk, 3, Sh. Texas Gold who was racing far behind sixth came very well on the outside to finish good second to fully stretched Imperial Heritage. Raweno was slowly off by a distance while Wilshire veered out after the start and ran far behind.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/american-odessey-pleases/article30783513.ece
