,Date,Title,Content,Category,Image_link,Article_link
0,2020/02/05,Jeremy looks to give his best in Asian championships,"For Youth Olympics gold medallist weightlifter Jeremy Lalrinnunga, winning his maiden National title was an emotional moment. The 18-year-old quickly put on the traditional Mizoram attire, a black and white checked half-sleeved shirt and a matching bandana, for the medal ceremony.

It was a proud moment for Jeremy as he received the 67kg gold from his father Lalnnaihehtlua, a National level medal-winning boxer of the 1990s.

“My father had never seen me doing weightlifting in a competition,” said Jeremy, after exchanging kisses with his father and putting the gold medal around his neck.

Jeremy, third among Lalnnaihehtlua’s five sons, takes pride in his sport and his father’s sport. Two tattoos, depicting a lifter and a boxer with dates — July 7, 1988 (when his father began boxing) and November 11, 2011 (when he touched the barbell) — written in Roman numerals, adorn his left forearm.

Belief in hard work

His father underlines his family’s strong belief in hard work and God. “I tell Jeremy, ‘give your best, God is up there,’” said Lalnnaihehtlua, with a lot of passion.

With the Olympics around the corner, expectation has taken shape. After winning the Youth Olympics gold in Buenos Aires in October 2018, Jeremy, who increased his body weight a year ago, has successfully graduated from junior to elite level by taking part in some top events.

As he looks forward to give his best in the upcoming Asian championships, an Olympic qualifying event, Jeremy knows where he stands in terms of performance in the world level. “I am trying to improve two to five kg in every event. The target for April is to improve 10kg each in snatch and clean and jerk. That will help me qualify for Olympics.”

In the World championships in Pattaya in September last, Jeremy did a total of 296kg — 41kg away from gold medallist Chen Lijun of China — to finish 21st.

Here, he lifted a total of 299kg, including the National record of 167kg in clean and jerk, but was 8kg short of his own mark of 140kg in snatch.

“A shoulder issue troubled during snatch… My target is to do 320kg in the Asian championship.”

The Aizawl boy, who follows some techniques of his idol, London Olympics 77kg gold medallist Chinese lifter Lu Xiaojun in snatch, does not take pressure though. Whenever he feels low, he reads the Bible or listens to Ed Sheeran and Justin Bieber to get back his composure.

National coach Vijay Sharma says Jeremy should use Tokyo to get a hang of the Olympics before approaching the 2024 Games as a full-grown experienced man.

“I never thought I would be part of Olympic qualifiers. The improvements have been rapid. My aim is not just to qualify for (Tokyo) Olympics, but to try for a medal. My training and diet plan will change. There is a 110% chance of improvement. If I fight for it, who knows what will happen?” Jeremy signed off with optimism.",other sports,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/other-sports/jeremy-looks-to-give-his-best-in-asian-championships/article30743921.ece
1,2020/02/05,Every person is an ambassador for India: Rijiju,"The Indian Olympic Association (IOA) may have invited the former captain of the Indian cricket team — Sourav Ganguly — to be the Goodwill Ambassador of the Indian contingent at the 2020 Tokyo Olympics but Union Sports Minister Kiren Rijiju counts every person representing India in the same role.

“For me, every Indian has to be an ambassador for the Olympics because it is a platform which determines which country stands where in sports,” he said here on Wednesday. “I’m not looking for one or two person. IOA is an independent body but as a government I look forward to every Indian as an ambassador.”

Speaking on various issues, the Union Sports Minister reassured the sports fraternity there was no slashing of funds. “If there are shortage of funds for the federations, these can always be taken up, that is why there is a provision for revision. If they need more money, they will get more money,” Rijiju said.

He insisted, “You are looking from a different angle. Whatever we got in the last budget allocation, we had a jump of more than 50 %. What you are comparing from the Revised Estimate (RE), if you see the original allocation in last budget, it is a historical jump. You have to see from the actual stand point, then you will get the complete picture.”

The Sports Minister also spoke on the inaugural Khelo India University Games, featuring 177 institutes and 3340 athletes, to be held at the KIIT University Campus in Bhubaneswar from February 22 to March 1.

“I am excited to see the huge shift in the way we organise sporting events in India. Now we are going to have Khelo India University Games. It would happen in a mega scale, it would not be like what we used to see, where each university used to host one discipline.

“World wide the standard of University Games is high, most of the stars of the Olympics come from here. Because the age bar is higher than Youth games, the standard will be higher and we will definitely see many champions from this.”",other sports,https://www.thehindu.com/sport/other-sports/uuyhbs/article30744068.ece/ALTERNATES/LANDSCAPE_615/th06Kiren,https://www.thehindu.com/sport/other-sports/every-person-is-an-ambassador-for-india-rijiju/article30743841.ece
2,2020/02/05,PBL | Warriors beat Superstarz,"In an inconsequential match with both the teams having already made it to the semifinals, North-Eastern Warriors scored a 4-3 win over Chennai Superstarz in the Premier Badminton League championship at Gachibowli Indoor Stadium here on Tuesday.

It was evident Chennai decided to give the young talent like K. Sathish Kumar and S. Sankar Muthuswamy a feel of what it means to out there on the court in such a high-profile league.

In the first men’s singles match, Kaushal Dharmamer of Warriors got the better of Sathish.

The 23-year-old, trained by former National doubles champion Uday Pawar, scored an easy first-game win, but in the second game was surprised by his 18-year-old opponent’s tenacity.

Then, in the men’s doubles match, B. Sumeeth Reddy combined with Dhruv Kapila for Chennai to down Warriors’ Bodin Isara and G. Krishna Prasad, after the latter put up a terrific fight in the second game.

World No. 30 Kirsty Gilmour won the Trump match for Chennai against 20-year-old World No. 81 Asmita Chaliha, but not before the latter gave glimpses of her talent, having won the South Asian Games gold last year.

Youngest PBL player

For 16-year-old S. Sankar Muthuswamy of Chennai, the youngest ever to play in the PBL, it was a very satisfying outing against World No. 18 Lee Cheuk Yiu.

The young talent impressed many with his solid defence and the court movements too were very good.

With team scores tied three-all, Lee Yong Dae and Kim Ha Na combined well for Warriors to wrap things up 4-3 with an emphatic win over Dhruv Kapila and Sanjana Santosh, latter making her PBL debut.

After this match, both Chennai and Warriors have 22 points each.

The results: North-Eastern Warriors bt Chennai Superstarz 4-3 [Kaushal Dharmamer bt K. Sathish Kumar 15-3, 15-11; Bodin Isara & G. Krishna Prasad lost to B. Sumeeth Reddy & Dhruv Kapila 13-15, 14-15; Asmita Chaliha lost to Kirsty Gilmour (T) 12-15, 11-15; Lee Cheuk Yiu (T) bt S. Sankar Muthuswamy 15-8, 15-11; Lee Yong Dae & Kim Ha Na bt Dhruv Kapila & Sanjana Santosh 15-11, 15-9].",other sports,https://www.thehindu.com/sport/other-sports/dpmsl0/article30737730.ece/ALTERNATES/LANDSCAPE_615/TH05PBL,https://www.thehindu.com/sport/other-sports/pbl-warriors-beat-superstarz/article30737731.ece
3,2020/02/05,Weightlifting | Commanding show by Mirabai,"Former World champion S. Mirabai Chanu broke three National records as she retained her women’s 49kg title in style in the National weightlifting championships at the Khudiram Anusilan Kendra here on Tuesday.

Mirabai, who bettered her own previous snatch record of 87kg and clean and jerk mark of 114kg by one kg each, made an overall improvement of two kg to achieve a new total of 203kg.

In the run-up to the Asian championships, which will serve as an Olympic qualifying event, Mirabai’s performance will stand her in good stead for a quota place in the Tokyo Games.

It has also enhanced her prospects for a podium finish in the Olympics.

The 25-year-old, who began with 85kg, achieved a new high in snatch by lifting 88kg in her second attempt. However, her effort to raise the bar to 90kg did not succeed.

In clean and jerk, Mirabai began with 111kg and added four kg in her second attempt to rewrite the mark amid loud cheers. She also got past her previous best total of 201kg.

Mirabai’s push for 205kg did not materialize as she could not lift 117kg in her concluding attempt.

K.Sanjita Chanu, the 2018 Commonwealth Games gold medallist in 53kg who made a comeback to competitive lifting after a long layoff due to doping-related suspension, took the second place with 185kg.

In men’s 73kg, a lesser-known N. Ajith of Tamil Nadu stunned defending champion Achinta Sheuli to take the gold.

Ajith made new snatch and total records for an overall effort of 310kg and beat Sheuli by four kg.

The results:

Men 73kg: 1. N. Ajith (TN) snatch 140kg [NR, Old 138kg, Achinta Sheuli], clean and jerk 170kg, total 310kg [NR, Old 306, Achinta Sheuli]; 2. Achinta Sheuli (WB) 138kg, 168kg, 306kg; 3. Kanhu Charan Sahu (Odi) 128kg, 162kg, 290kg.

Women: 49kg: 1. S. Mirabai Chanu (RSPB) 88kg [NR, Old 87kg, Mirabai], 115kg [NR, Old 114kg, Mirabai], 203kg [NR, Old 201kg, Mirabai]; 2. K. Sanjita Chanu (RSPB) 80kg, 105kg, 185kg; 3. T. Priyadarshini (Tel) 70kg, 98kg, 168kg.

55kg: 1. Manalisha Sonowal (AIP) 81kg, 99kg, 180kg; 2. P.Ranibala Devi (Mani) 81kg, 98kg, 179kg; 3. Mandeep (Har) 80kg, 99kg, 179kg; 59kg: 1. E. Deexitha (RSPB) 88kg, 115kg, 203kg [NR, Old 202kg, Popy Hazarika]; 2. Popy Hazarika (Asm) 94kg [NR, Old 88kg, Deexitha], 108kg, 202kg; 3. Davinder Kaur (Pun) 84kg, 114kg, 198kg.",other sports,https://www.thehindu.com/sport/other-sports/41yz5n/article30737310.ece/ALTERNATES/LANDSCAPE_615/TH05MIRA,https://www.thehindu.com/sport/other-sports/weightlifting-commanding-show-by-mirabai/article30737311.ece
4,2020/02/05,Sidharth Rawat advances to second round of Futures tennis tournament,"Sidharth Rawat beat Vaclav Safranek of the Czech Republic 6-3, 7-6(5) in the first round of the $25,000 ITF men’s Futures tennis tournament here on Tuesday.

In a similar tournament in the women’s section, at the same venue, Ankita Raina made the doubles quarterfinals with Bibiane Schoofs of the Netherlands.

The 27-year-old Ankita, who had won both the singles and doubles titles last week, could not enter the singles as she was scheduled to compete in the FedCup which was eventually got postponed by three weeks.

Riya Bhatia, another member of the Indian squad, could get into the qualifying event. Ankita chose to capitalise on the time by competing in the doubles event, before the WTA event next week in Hua Hin.

The results:

First round: $25,000 ITF men, Nonthaburi, Thailand: Sidharth Rawat bt Vaclav Safranek (Cze) 6-3, 7-6(5).

Doubles: Benjamin Bonzi & Corentin Denolly (Fra) bt Abhinav Sanjeev Shanmugam & Manish Sureshkumar 6-1, 6-2; Kim Cheong-Eui (Kor) & Vijay Sundar Prashanth bt He Yecong (Chn) & Jumpei Yamasaki (Jpn) 7-6(4), 4-6, [10-6].

Women: Bibiane Schoofs (Ned) & Ankita Raina bt Kamonwan Buayam & Patcharin Cheapchandej (Tha) 6-3, 6-1.

$15,000 ITF men, Sharm El Sheikh: Mehluli Don Ayanda Sibanda (Zim) & Aryan Goveas bt Tristan Boyer (USA) & Oleksandr Ovcharenko (Ukr) 6-4, 6-4; Shalva Dzhanashiya (Rus) & Aleksei Khomich (Blr) bt Jaime Caldes (Esp) & Sahil Gaware 6-4, 6-4.",tennis,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/tennis/sidharth-rawat-advances-to-second-round-of-futures-tennis-tournament/article30737519.ece
5,2020/02/05,Tata Open Maharashtra | Prajnesh brings cheer to Indian fans,"India No.1 Prajnesh Gunneswaran won his first ATP Tour level main draw match at home following a 7-6(4), 7-6(5) defeat of Germany’s Yannick Maden in the Tata Open Maharashtra at the Balewadi Stadium here on Tuesday.

Prajnesh’s one hour and 38 minute win over the World No. 131 brought some much-needed cheer to the home crowd which had earlier in the evening seen a third Indian crash out when Arjun Kadhe was beaten 6-2, 6-4 by Czech Jiri Vesely.

Prajnesh started the match with three quickfire holds, giving away just two points. Maden was less clinical but protected his serve equally well. But at 3-4, a bout of nervousness, saw Maden shank a routine forehand and double fault, thereby conceding the crucial break to make it 5-3.

But the home favourite handed the break right back, courtesy a poor service game that saw him double fault twice. Prajnesh continued to wobble and at 5-5 a string of unforced errors gifted Maden a break opportunity. The fans heaved a sigh of relief when Prajnesh saved it with a fine inside-out forehand.

The match, inevitably, slipped into a tie-break but two backhand errors by Prajnesh allowed Madden to go 3-0 ahead. But the Indian dragged himself back to restore parity and he was helped in no small measure by his opponent who dumped two forehands into the net. With a huge ace and a service winner Prajnesh went 6-3 up. The set was had two points later when a Maden forehand sailed long.

Little to separate the two

The first game of the second set stretched to deuce with the Maden serve coming under pressure. But for that, there was little to separate the two in the first 10 games. Prajnesh had a 30-30 on the Maden serve but two wide returns put paid to his hopes. The Indian held to love to stretch the match into another tiebreak.

Prajnesh appeared to have had the contest firmly in his grasp when he gained a 4-2 lead, but let it slip by giving away three points in a row. What he required at 4-5 were steely nerves and he showed he had them in plenty when he executed a tough overhead and followed it up with an ace.

He sealed the match on his first match point with a crunching forehand winner.

“I held up quite well” Prajnesh said. “I served well, used my forehand well. The wrist and the elbow felt fine. It was much closer to my regular style. I am happy.”

In doubles, Leander Paes and Mathew Ebden outplayed second seeds Divij Sharan and Artem Sitak 6-2, 7-6(5).

The results (first round):

Prajnesh Gunneswaran bt Yannick Maden (Ger) 7-6(4), 7-6(5); James Duckworth (Aus) bt Peter Gojowczyk (Ger) 7-6 (5), 6-4; Jiri Vesely (Cze) bt Arjun Kadhe 6-2, 6-4; Egor Gerasimov (Blr) bt Paolo Lorenzi (Ita) 6-2, 6-3; Ilya Ivashka (Blr) bt Evgeny Donskoy (Rus) 6-3, 6-2; Nikola Milojevic (Srb) bt Antoine Hoang (Fra) 7-6(5), 6-4; Roberto Marcora (Ita) bt Lukas Rosol (Cze) 6-3, 6-2.

Doubles: Leander Paes & Mathew Ebden (Aus) bt Divij Sharan & Artem Sitak (Nzl) 6-2, 7-6 (5).

On Monday: Salvatore Caruso (Ita) bt Ramkumar Ramanathan 3-6, 6-4, 7-5.",tennis,https://www.thehindu.com/sport/tennis/2bqlvm/article30737694.ece/ALTERNATES/LANDSCAPE_615/TH05PRAJNESH,https://www.thehindu.com/sport/tennis/tata-open-maharashtra-prajnesh-brings-cheer-to-indian-fans/article30737695.ece
6,2020/02/05,Can Benoit Paire get to career-high ranking of 18?,"Benoit Paire is in a happy place. The season gone by was his best in years, as he notched up a career-best 32 wins, clinched his first ATP title in four years in Marrakech, Morocco before adding another in Lyon.

The current campaign has started on a similarly strong note, with the Frenchman reaching the final in Auckland in the lead-up to the Australian Open. At the Tata Open Maharashtra where he is the title favourite, the 30-year-old will have a chance to scale another peak, his career-high ranking of 18, which he is just one shy of.

“It's very important for me to play good,” he said on Tuesday. “If I win the tournament, I will be 18 and there is a good chance to go better. I don't have any points to defend because my beginning was bad last year, losing eight or nine first rounds.”

“But there is no pressure. When I see in the newspaper, Twitter, Instagram, ‘you're top seed and you're gonna win the tournament’, no, it's not like that. Every player has the same chance. Maybe I have the better ranking so chances may be better. But it will be tough.”

The uptick in form has had a lot to do with the way he has managed to stay calm, he said. A mercurial figure on court, focussing for long periods has always been his bane.

Age and maturity

“I think I'm older and the maturity is coming,” he said with a smile. “I have been very calm since last year. Okay, sometimes I can break a racquet. But if you see over the year I was very calm and that's why my ranking is better, I won two titles and it was my best year.”

The sense of camaraderie he felt with his fellow French players in the recently held Davis Cup and ATP Cup has been crucial.

“Team matches representing my country are very important for me. I enjoyed the Davis Cup, and the ATP Cup at the start of the season. To play in front of the crowd with my friends Giles Simon, [Gael] Monfils, Nicolas Mahut…was great. We saw the results coming after that, I played a good tournament in Auckland. I lost to [Marin] Cilic in five sets at the Australian Open, but it has been good.”

Over his last seven visits to India, Paire has felt similar, if not greater, warmth. If he rides the wave until the coming Sunday, his numerous fans would have had their pennies worth.

EOM",tennis,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/tennis/can-benoit-paire-get-to-career-high-ranking-of-18/article30737609.ece
7,2020/02/05,‘Nowhere close to machines replacing humans’: Tech author David Moschella,"Often we are forced to adopt new technologies. For instance, it would be tough to stick to a New Year’s resolution of staying away from WhatsApp. Even if we are ready to renounce its many benefits, our nature of work might not allow us its disuse. Due to the constant mutation in technology, it is near-impossible to always be aware of the implications of its use. When we put together the reports of thefts, manipulation and surveillance of data, and this compulsion of using and difficulty in understanding technology, an ominous prospect presents itself.

David Moschella, however, says, “The upsides of technology innovation far outweigh the downsides.” In his latest book, Seeing Digital: A Visual Guide to the Industries, Organizations, and Careers of the 2020s (SAGE India) — a product of a decade’s research — he allays unfounded alarms regarding technology and attempts to present an outlook, especially for the next 10 years.

Edited excerpts

Can you decode the title?

The reason I called the book Seeing Digital is because it uses a highly visual style. The most obvious aspect of this approach is the picture per page format. I also strove to make each chapter, and even each page a standalone source of value. It has been gratifying that so many people have noticed this, and that this visual and componentised way of writing has proved especially popular with readers for whom English is a second, or third, language. As one reader said: “It is great that I can open any chapter or page, look at it, and start using it.”

The phrase digital transformation is oft-repeated in the book. Can you describe it?

For more than a decade, large organisations have been migrating to cloud computing, software-as-a-service (SaaS), and other internet-based services. But the global technology community now anticipates a much more powerful wave of change, based upon various combinations of smart products, machine learning, industry-specific business platforms, algorithmic processes, robotics, self-service, data-driven operations, and new forms of value creation. Taken together, these capabilities provide a vision for transformed, 21st-century organisations that look much more like today’s digital giants than the traditional global firm. While such transformations are certainly not easy, it is hard to over-estimate the potential of these changes.

We saw the rise of social media in the last 10 years. How will it change in the next 10?

Looking back over previous technologies, such as word processing, email, e-commerce, and search, we see that they haven’t changed all that much over the years, and thus in 10 years, Facebook, for example, might not look all that different than it does today. If there is one area I would like to see change, it would be for specialised communities, especially in health care, to become much more powerful sources of research and actionable knowledge. This vast societal potential remains largely untapped.

David Moschella | Photo Credit: Special Arrangement

As the changes in technology have become rapid, how can our educational institutions structure their programmes to make sure that the lessons they teach aren’t outdated?

While there is always room for improvement, I think our leading schools do a pretty good job teaching computer science. Where they must do better is in applying digital technology to every other educational field — be it science, math, history, literature, government, or the social sciences. Building digital into just about every form of training is the best way for societies to broadly prepare their students for the future.

Is it the case that technology is growing so fast that we aren’t quite sure of how to handle it? For example, we have invented self-driving cars. But have we worked out all the complications that might arise out of them? If there is a fatal accident, who do we hold accountable?

One of the key messages of the book is that, in many areas, the pace of technology change is not accelerating, and that many new technologies such as self-driving cars, blockchains, virtual reality, bots et al, are actually being adopted more slowly than personal computers, smartphones, and the internet itself. This relatively slow pace will give us more time to prepare for these important developments and the new ethical issues they create. Facial recognition is perhaps the big exception, as this technology has developed quickly, and is generating many complex challenges.

While today’s deep fake technologies clearly present similar new forms of risk, the impact of Cambridge Analytica in the US elections was actually much less than is often reported. It was not the decisive issue in the US elections.

What developments in AI do you predict for the 2020s?

In recent years, many people have talked about how software is “eating the world”, as software has often redefined the way markets and industries work. But looking ahead, data will increasingly eat software, as machine learning turns data into action without the need for specific software programming. It is a fundamental change and innovation.

Cambridge Analytica’s use of Facebook data to target US voters was among the important talking points last decade. Is there a risk of something like this happening on a much bigger scale in different parts of the world?

There are always risks with new technology, and at various times, newspapers, radio and television have all been used to shape public opinion, in sometimes undesirable ways. While today’s deep fake technologies clearly present similar new forms of risk, the impact of Cambridge Analytica in the US elections was actually much less than is often reported. It was not the decisive issue in the US elections.

Mass surveillance programmes have already started in some parts of the world. Is there a possibility of this transforming into some kind of a digital dictatorship?

Many nations are certainly looking at following China’s lead in imposing much stricter national controls over social media, and the era of a largely open, global internet is passing, at least for now. The US, Europe and China all seem to be moving in different directions. It would seem that the internet will increasingly resemble each nation’s overall culture.

Do you foresee any kind of resistance to technology because of the threat of machines replacing humans?

As I say in the book, the benefits of technology are real and here today, while the fears are almost entirely speculative. We are nowhere close to machines replacing humans in vast numbers; nor are we close to a generalised machine intelligence. Someday, we might well reach these points, but until we get much closer to it, I think it should be full speed ahead. As it has in the past, the upsides of technology innovation far outweigh the downsides, which is why Seeing Digital is basically a book of sustained optimism.",technology,https://www.thehindu.com/sci-tech/technology/6t1144/article30743474.ece/ALTERNATES/LANDSCAPE_615/04MP-ORIGINSELFDRIVINGCAR,https://www.thehindu.com/sci-tech/technology/we-are-nowhere-close-to-machines-replacing-humans-tech-author-david-moschella/article30743476.ece
8,2020/02/05,Microsoft admits Teams was down due to expired certificate,"Microsoft has confirmed that its unified communications platform for workplace “Teams” was down because the tech giant forgot to renew a critical security certificate.

The issue seems to be at least partially resolved and Microsoft shared the issue on the Microsoft 365 Status Twitter account.

“We are investigating an issue where users may be unable to access Microsoft Teams. We’re reviewing systems data to determine the cause of the issue. More information can be found in the Admin center under TM202916,” the company tweeted on Monday.

Recently, the company revealed that the platform had garnered more than 20 million daily active users.

Meanwhile, its rival “Slack” last month announced that it as 12 million active users.

With this milestone, Microsoft Teams now has almost double the number of active users when compared to Slack.

With availability in 53 languages across 181 markets, Teams is powering teamwork for customers around the world, including Emirates, FedEx, Lexmark, The Adecco Group, KONE, and McCann Worldgroup.",technology,https://www.thehindu.com/sci-tech/technology/internet/z6ad4g/article30740387.ece/ALTERNATES/LANDSCAPE_615/16NETMICROSOFT,https://www.thehindu.com/sci-tech/technology/microsoft-admits-teams-was-down-due-to-expired-certificate/article30740453.ece
9,2020/02/05,BlackBerry phones face uncertain future as TCL parts ways,"The future of the iconic BlackBerry smartphones has once again come under a cloud as Chinese electronics group TCL has announced that it will stop selling BlackBerry phones later this year.

In a note shared on Twitter on Monday, TCL Communication said it “will no longer be selling” BlackBerry-branded phones as of August 31, 2020.

“TCL Communication has no further rights to design, manufacture or sell any new BlackBerry mobile devices,” said the note which added that the company will continue to provide support for the existing portfolio of mobile devices including customer service and warranty service until August 31,2022 -- or for as long as required by local laws where the mobile device was purchased.

BlackBerry did not immediately reveal what the future holds for its phones in regions where TCL had rights to sell its phones.

After years of struggle, BlackBerry decided to stop making its own phones in 2016. TCL then entered the scene as one of the manufacturers of BlackBerry-branded phones.

According to a report in The Verge, TCL has done a decent job of it, pairing classically BlackBerry-style designs with the functions of modern Android phones, although none of the phones have been blockbuster hits.

However, recent devices have received poor reviews, it added.

The role of other manufacturers of BlackBerry phones has been limited as TCL received the biggest deal.

While Optiemus Infracom made some BlackBerry-branded devices for India, Sri Lanka, Nepal and Bangladesh, BB Merah Putih launched a single phone in Indonesia in 2017.

For all other regions, TCL had the rights.",technology,https://www.thehindu.com/business/Industry/hr0wn1/article30740276.ece/ALTERNATES/LANDSCAPE_615/BLACKBERRY-RESULTS,https://www.thehindu.com/sci-tech/technology/blackberry-phones-face-uncertain-future-as-tcl-parts-ways/article30740317.ece
