,Date,Title,Article,Category,Image_link,Article_link
0,27-3-20,What can we do for India?,"It’s perplexing that when China is still in lockdown, work has resumed on infrastructure projects in Tibet. India must watch these developments carefully and take necessary measures

The Prime Minister had appealed for a “Janta (people) Curfew” on March 22 in a bid to prevent the deadly Coronavirus from spreading into the community on a larger scale. At that time, Narendra Modi’s appeal got an overwhelming response from all citizens and we stood together to do his bidding. Unfortunately post the Janta Curfew, people are not taking the 21-day lockdown announced by Modi seriously and are coming out of the homes.

For instance, in Hyderabad’s Hi-tech City, where most of the highly-educated software professionals reside and software companies are located, there was a major traffic jam on March 25 and the streets were filled with people. Similar violations of the curfew are being reported from other parts of the country, like Delhi, Noida, Chandigarh and so on. This is despite repeated warnings by the Government about the need for social distancing to stem the spread of the Coronavirus.

We have witnessed the impact of the virus in Italy and the US due to the lack of social distancing, despite constant reminders by the Governments there on the importance of doing so. Citizens of India, and the world at large, are very conscious of the fundamental rights as guaranteed under the respective Constitutions of their countries. However, are we equally conscious of our duties towards our countries? As the citizens of India, we are obligated to abide by the fundamental duties contemplated under Article 51A of our Constitution. Article 51A was incorporated into the Constitution by the 42nd Amendment in 1976 and came into effect from January 3, 1977. The Article contemplates fundamental duties that citizens of the country are obligated to follow. These include abiding by the laws and the directions issued by the State in the interest of the public. These are all constitutional obligations cast upon the citizens to help in the promotion of the spirit of patriotism and for upholding the unity of the country.

Pursuant to the same, we performed our fundamental duty when we responded to the call for the “Janta Curfew.” Post the March 22 curfew, we still continue to have obligations towards the nation’s security and the health of its people. We should not only enjoy the fundamental rights guaranteed by the Constitution but we are also obligated to adhere to the fundamental duties.

The Government has got every right to give appropriate directions in such times of calamities and we are obliged to follow the same. In case we do not discharge our obligations in relation to our fundamental duties/obligations as contemplated under Article 51A, the State would be entitled to register cases against us under various provisions of the Indian Penal Code ( IPC), more particularly under Section 269 and 270 of the IPC.

Section 269 says that, “Whoever unlawfully or negligently does any act, which is and which he knows or has a reason to believe to be, likely to spread the infection of any disease dangerous to life shall be punished with imprisonment up to six months.”

Section 270 of the IPC also implies that, “Whoever malignantly does any act, which is and which he knows or has reason to believe to be, likely to spread the infection of any disease dangerous to life, shall be punished with imprisonment of either description for a term, which may extend to two years, or with fine, or with both.”

The Government may also invoke the Epidemic Disease Act, 1887, for better prevention of spread of dangerous epidemic diseases. The Central Government may take measures as warranted and any violation of the same constitutes an offence under Section 188 of the IPC, which stipulates that any disobedience of an order promulgated by a public servant is an offence and shall be punished with imprisonment for a month.

In case State Governments are unable to channelise financial resources, in the light of the present calamity which obviously has an enormous adverse effect on the country’s economy, the Central Government may invoke Article 360 of the Constitution and impose financial emergency. The cost of the COVID-19 lockdown in India has been pegged at Rs 9 lakh crore or four per cent of our Gross Domestic Product (GDP), according to a report by British brokerage Barclays. A report by Nomura had said that as over 75 per cent of the Indian economy will be shut down during the 21-day period, the lockdown will lead to a direct output loss of approximately 4.5 per cent.

At present, almost 80 per cent of the major financial centres of the country have been locked down, including commercial cities such as Bengaluru, Mumbai, Pune, Hyderabad, Kolkata and so on. The US dollar is at an all-time high against the Indian currency i.e., equal to Rs 75.62.

Most of our economy is dependent on small businesses and also the daily-wage earners. In the light of the total lockdown of the country, the State has to take care of the daily-wage workers who are deprived of their livelihood during this period as it would be impossible for them to survive without it.

In fact, Finance Minister Nirmala Sitharaman announced a series of financial relief and welfare measures on Thursday for the farmers, the poor, widows, daily-wage and migrant workers as the country prepares for a long lockdown. The Government announced a Rs 1.7 lakh crore Prime Minister Gareeb Kalyan Yojana. Sitharaman announced that the relief package would include direct benefit cash transfers, free Liquefied Petroleum Gas (LPG) to families living Below the Poverty Line (BPL), grains and pulses for the poor while the middle class would be able to withdraw funds from their Employees’ Provident Fund (EPF) account. The Government will pay EPF contribution, both of the employer and employee, for three months for all those establishments with less than 100 employees out of which 90 per cent earn less than Rs 15,000 per month. It also announced collateral-free loan doubled to Rs 20 lakh to 63 lakh women self-help groups that will help seven crore households.

The Government also announced insurance of Rs 50 lakh for medical professionals who are on the Coronavirus frontline. As of now, the Government is fulfilling its responsibilities towards the citizens.

However, Article 360 says that if the President is satisfied that the situation has arisen whereby the financial stability or credit of India or any part thereof is threatened, he/she may declare a financial emergency.

During this period, the executive authority of the Union is empowered to give directions to the States to follow the same. Any such direction may also include a provision requiring the reduction of salaries and allowances of all or any class or people serving a State or the Union Government.

A provision requiring all Money Bills and other Financial Bills to be reserved for the consideration of the President after they are passed by the Legislature of the State is also there. A proclamation issued under Article 360 shall remain in force for two months unless before the expiry of the period it is approved by both the Houses of the Parliament. Once approved, it remains in force until revoked by the President. Till now no such financial emergency has been imposed under Article 360 and the Government is doing all it can to mitigate the financial woes of the people that have been brought upon them by the lockdown. However, this may not be the case in the long run as the Coronavirus cases across the country are rising exponentially on a daily basis.

State Governments across the country are preparing quarantine centres in preparation of the expected onslaught of the virus if we are unable to contain the contagion. In these circumstances it may become necessary for the Central Government to take the appropriate decision to invoke Article 360 of the Constitution or else the State Governments may face a severe financial crunch.

The Modi Government has taken the lockdown decision in the nick of time although it could have done it a bit earlier. And all the citizens are obligated to heed the advice and warnings given by the State and Central Governments in this regard by confining themselves to their homes and only come out in case there is an emergency and for buying essential items.

It is time for us to realise the seriousness of the pandemic and follow the social distancing and lockdown instructions given by the Government to the letter. If we expect our Government to respect our fundamental rights then we have to perform our fundamental duties, too. It is not a one-way street. It is mandated by the Constitution.

(The writer is an Advocate in the Andhra Pradesh and Telangana High Courts)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/what-can-we-do-for-india--2020-03-27.jpg,https://www.dailypioneer.com/2020/columnists/what-can-we-do-for-india-.html
1,27-3-20,COD a boon for everyone,"The Govt will be able to improve efficiency and citizens will be saved from the unnecessary hassle of visiting various offices

Recently, students of a college in Delhi University, while being acquainted with the “Digital India” initiative of the Narendra Modi Government, were asked how many of them had gone to a Government office for availing services. About 90 per cent of them raised their hands. When they were asked how many of them would like to go back to the Government office for availing its services, the response was a big, resounding “No” from almost all of them. Asked to give a reason for this response, many of them cited long queues, uncooperative staff, being made to run from one counter to the other, rudeness, tardiness and the lackadaisical attitude of Government servants, as some of the factors that would prevent them from going back. And this was not just restricted to departments run by State administrations, it also included offices run by the Central Government.

The writing on the wall is clear. Given a choice, no one, particularly the new generation, wants to visit Government offices to get the simplest of work done. The experience of visiting a Government office, even if it is equipped with computers and air conditioners and other modern amenities, has not been very good for common citizens, particularly the younger generation, which is short on time and patience and has gotten used to getting what they want at the click of the mouse or a tap on a touchscreen. Apart from this, the inconvenience of travelling from their place of residence or work to the Government department, the time required to be spent on getting the job done, procedural ambiguity and availability of alternatives for such service delivery, play a major role in putting people off Government offices.

Today, there are various products being purchased through endless e-commerce platforms and services being availed through technological platforms where citizens need not visit the brick and mortar shops/offices. In view of these emerging technological advancements, the expectations of citizens have enhanced significantly and they are willing to pay for services delivered to them at their doorstep and the convenience of making payment at the time of delivery of services, which is called Cash on Delivery (COD).

In fact, it was Flipkart, which after its launch in 2007, revolutionised e-commerce through its COD payment model. Thanks to the COD model, Flipkart’s products reached far-flung areas of the country. People, who did not have the facility of online banking or credit cards, were the ones who propelled the COD model.

A Nielsen Global Connected Commerce Survey report says that about 83 per cent of shoppers in India favour utilising cash for all their online purchases. Customers also hesitate to input card information because of different online frauds and hacking. It says that the larger part of the payment made by buyers for online stores like Flipkart, Amazon and so on, was COD, where 72 per cent were from significant urban communities and 90 per cent from small towns.

The online retail sector is booming and COD is a major contributor to this. Despite the fact that e-wallets and internet banking services are on the rise, the COD payment model is still preferred by a large section of society. Payment choices like internet banking, credit and debit cards and e-wallets cater to just 30 per cent of online purchases as compared to COD. One sector, which could further boost the COD payment model, is the delivery of Government services. Citizens generally require birth certificates, domicile/residence certificates, caste certificates, income certificates, ration card, election card, school/college certificate, marriage certificate, land records, land registration documents, various permissions/licences for doing business and organising social functions/events and so on. Filing Government challans or taxes, getting various licences are some other services that could be delivered at home.

Citizens should be able to avail services through online processes where they can attach various documents as required by the Government and the Government/institutions concerned should send the certificate/licences/documents to their residence/office after finishing the verification and other due processes. Citizens are willing to pay the courier charges and “fee” as prescribed by the Government.

COD for Government-to-Citizen (G2C) services is one business model which can do wonders for both the Government as well as the people. While the Government will be able to cut costs in terms of office set-ups and improve efficiency, citizens will be saved from the unnecessary hassles of visiting Government offices.

The COD payment model from delivery of G2C services would have multiple advantages in terms of reduced carbon emissions as people won’t have to drive to the service centres. There will be massive time saving and fewer man-days lost as well. It will cut graft and the system of touts as officers/staff will process the applications on a “first come, first serve” basis and reduce undue favouritism. The COD payment model for G2C services will redefine the process and character of Government services and bring out the “service” part in the true sense. COD for G2C services will be a game-changer for enhancing transparency in Government service delivery.

(The writer is CEO, Common Service Centre, SPV)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/cod-a-boon-for-everyone.html
2,27-3-20,Covid-19 will hit the farm sector,"If sowing is delayed in the Zaid season or farmers miss this window because of late delivery of seeds, or no seeds at all, we are possibly looking at a famine-like situation emerging and also extreme feed shortages coupled with food price inflations later this year

Humanity is besieged by the deadly Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) at the moment. However, more than the virus, its manifestation has gained notoriety in the world. As economies plummet, fear reigns our minds, streets and homes. Sneezing and coughing have become a reprehensible act in these times. The Indian Government, like others around the world, and the World Health Organisation (WHO) are trying very hard to contain this global pandemic. But the threat surrounds us. A major world power like China has fallen prey to this disease. Iran, Italy and now the US are being ravaged by it and it is only a matter of weeks, if not days, before it hits the South Asian Association for Regional Cooperation (SAARC) nations and India, with its full might. As of now we have have 694 confirmed cases and 14 deaths in the country but this number is going up daily. As a safety measure, the Union Government has announced a 21-day lockdown across the country. It is a commendable step to curb the spread of the virus.

But ahead of the curve, black markets were already trading new commodities — masks, soaps, disinfectants and so on. People continue to hoard supplies. Very soon black markets will load up on essential medicines, foods and so on and as the desperation level and death toll rise, the agrarian sector and seeds will be devoured by the Coronavirus mayhem, too.

Farming is the backbone of our economy and most of our agriculture today depends on quality seeds and the organised seed sector. Our food production is also dependent on availability of human resources or farm labour and free movement of agricultural products — including seeds, fertilisers and so on. Both are restricted at this time. The US has shut its borders followed by the European Union (EU) and the world has cancelled visas and restricted the movement of people.

Even when the lockdown in India is lifted, the current environment of fear can only herald decreased availability of farm hands in the near future. There will be a rise in farm wages for this season and we may see the cost of production of foods rising. The threat is even greater in the poultry sector, as prices of chicken in Delhi have nosedived. People are falsely conjoining avian flu with COVID-19 and this is leading to greater losses in the poultry sector. Even before the 21-day curfew began, the workers were reluctant to work on poultry farms due to the rumours.

The global seed sector is deeply dependent on a global supply chain of production regions and no one country is a seed sovereign by itself. The freezing of ports and seeds shipments will derail agricultural productivity later this year. Small and medium seed traders and small seed companies may also be at risk, as they don’t store vast stocks of seeds. They rely on the international and domestic shipments before each season. A disruption will be detrimental to their business.

World over, March and April are a very important time for planting spring crops such as maize, sunflower, soybean, canola, spring wheat and barley, open field vegetables and so on, north of the Equator and autumn crops to the south. In India too, we will see the sowing of Zaid season crops soon. If sowing is delayed in the Zaid season or farmers miss this window because of late delivery or seeds or no seeds at all, we are possibly looking at a famine-like situation emerging and also extreme feed shortages coupled with food price inflations later this year.

The International Seed Federation (ISF) has sought to assuage fears citing the European Food Safety Authority (EFSA), Center for Disease Control and Prevention (CDC) and the Bundesinstitut für Risikobewertung (BfR) statement: “There is currently no evidence that food, including seed, is a likely source or route of transmission of the virus. Transmission via surfaces, which have recently been contaminated with the virus is, nonetheless, possible through smear infections. However, this is only likely to occur during a short period after contamination, due to the relatively low stability of Coronaviruses in the environment.” What this means is that there is no evidence yet and seeds may not be a gateway.

These are tough times and call for courage and truth. We need to make informed and scientific evidence-based decisions so that COVID-19 doesn’t evolve into another monster which threatens not just our health but also our agriculture. The Indian Government and other Governments of the world should not impose any restrictions on agrarian products, including seeds. Seed companies and exporters should take responsibility for the health and safety of workers involved in the shipments. Port authorities have strenuous months ahead due to the massive work of screening shipments and people and they should be aided in this. The virus spreads from person to person, so the latest WHO directives should be broadcast and people and workers need to be made aware of them. Shipments of seeds anyways have a very low risk of spreading viruses and hence should not be stopped or delayed. The world must come together in this time of crisis. We need to become conscious and alert as this pandemic affects each one of us. We have to fight not only the Coronavirus but fear itself.

(The writer is Director, Policy and Outreach, National Seed Association of India)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/covid-19-will-hit-the-farm-sector-2020-03-27.jpg,https://www.dailypioneer.com/2020/columnists/covid-19-will-hit-the-farm-sector.html
3,27-3-20,Force majeure,"While the Modi Government deserves wholehearted support in tackling COVID, a few correctives should be in place. Wholehearted and not unthinking support is the need of the hour

We live in strange and unnerving times. India and the world are currently in the midst of a raging battle against a common enemy — Coronavirus. The total number of cases in India at the time of writing stood at 686 and the number of deaths at 13. Both these numbers, unfortunately, are expected to rise over the weeks that will follow. Numbers across the world are staggering. The death toll in Italy and Spain have reached in the thousands, eclipsing that of China’s.

The most worrisome aspect of the virus is not the fatality associated with it — though for the elderly and those without adequate medical care this figure is frighteningly high — but its speed of transmission. The virus took just 67 days to reach the first one lash and in the next 15 days, it infected the next two lash people across the world. The modern world has rarely witnessed an enemy about whom we know so little and which moves relentlessly and ruthlessly. Though this does not require saying, yet: We cannot beat the virus unless we pull in the same direction. This is not the time to squabble as there will possibly never be a more unifying enemy in our lifetime.

In the light of this very different world that you and I have woken up to, it is important to support and recognize the efforts of the Indian Government, healthcare professionals and workers, the media, policemen and all other individuals who have put themselves in the line of fire. The Prime Minister has our full support in tackling the virus. While his decision to impose a nationwide lockdown may seem to be a bit too harsh, we must keep in mind that the Government has our best interests in mind. The Finance Minister has also been announcing several relief measures for the poor and the marginalised. I cannot commend this move enough. With the economy, especially small businesses, in shock, I hope this is the first step in dealing with this unprecedented crisis.

During this time, we must also be grateful to the country’s federal structure, several Chief Ministers, most notably Arvind Kejriwal and Pinarayi Vijayan, who have truly shown their leadership capabilities at an hour when this quality is necessary and found wanting at times. While I endorse and support the measures taken by the Government to tackle the unique beast of COVID-19, I, as an Indian, would also like to put forward a few suggestions and perspectives that I believe, can aid our fight against this dreadful disease and, hopefully, see us emerge victorious at the end of this long battle. I hope that the many trollers, who often attack any piece of writing by looking at the writer rather than the content, see this article in that spirit. Stranger things are happening in times of Corona.

The need for a down-up approach: While the lockdown is necessary to contain the virus, it is important to ensure that the cure has (i) the desired effect, ie, it prevents people from congregating together in large groups and (ii) does not provide greater pain to the very sections of society it seeks to protect than the disease itself. The Prime Minister’s speech while commendable in many ways was found significantly wanting on this count.

By giving just a few hours’ time for the 21-day lockdown to kick in and that, too, without adequate disclosures/detailing regarding the provision for essential services, the Prime Minister caused widespread panic across the country. There were massive crowds that assembled around grocery stores and chemists, fearing the worst. The impact of this crowding will only be seen later but it was distinctly avoidable.

The Prime Minister, for example, could have taken a note from the Delhi Government, which had itself called for a lockdown two days prior to his announcement. The Delhi Government has been more stringent than the Union Government pertaining to certain measures. The only difference has been the approach followed by both. The former has rather been more down-up than top-down in its tactics. This system has been successfully implemented by various firms as well, where employees and workers at the ground level have been able to provide accurate feedback on what measures work while dealing with the customers.

In the case of Governments, the customer is the vast population of this great country. Therefore, as is becoming more obvious day by day, a top-down approach does not work. Instead, we need a clear line of communication between the Prime Minister and the public. This includes taking a press conference where the media, which has been and will be crucial in highlighting the shortcomings of the Government’s measures, can highlight questions that the public, too, have been raising. Such press conferences can be done effectively through social media platforms like Facebook live events with limited access to accredited journalists. However, to limit this only to the Prime Minister would be a big mistake. Chief Ministers, too, need to follow a similar approach. This is why Delhi Chief Minster Kejriwal must be applauded for being proactive in this regard.

Similarly, there are widespread reports of police officers in a number of States disrupting the supply of essential services by lashing their lathis on workers, trying to reach their place of work or transporting essential services. E-tailers allege that up to 15,000 litres of milk and 10,000 kg of vegetables were dumped due to police action. This must be stopped at the earliest. Certain Police Commissioners have held discussions with e-commerce service providers and come to the conclusion that they would pass instructions to their officers. However, this step must be taken a little further. Officers must hold Facebook live discussions where citizens can highlight areas where they are facing discomfort or harassment. I do not blame the policemen entirely on this count as till now, they have only been given broad guidelines to ensure no movement on the roads. The requirement at this stage is one of nuance, which cannot come from a top-down approach towards governance.

An active bureaucracy: Another step which I think can help is to involve the bureaucracy. I have held many discussions with bureaucrats, and they feel they can contribute in alleviating the issues faced by the public while also maintaining social distancing and following all lockdown norms. One clear area where this can help is with respect to daily-wage and migrant workers. As a result of the lockdown, daily-wage and migrant workers have been left to fend for themselves. The sudden decision to stop all trains and buses from inter-State travel has left lakhs and lakhs of workers in the middle of nowhere or without a roof over their heads. There are numerous stories of workers and children walking hundreds of kilometres to reach their villages.

While a large number of readers will have the luxury of dealing with the panic and pain caused due to the outbreak of Coronavirus with their families by their side, this essential support system is not within the reach for these migrant workers. On this count, I plead that the Government takes steps while acting within the lockdown protocol, to ensure that these workers can be transported to their home States in buses with strict social distancing norms and sanitation practices in place. The bureaucracy can help implement these steps. It is in times like these that the bureaucracy can and must come to the fore, even if they do so in regulated numbers. By allowing a large number of them to sit at home, we are being deprived of this valuable resource.

Of course, it is easier to speak than it is to write and easier to write than to practise but just like every Indian, I want the country to come out of this crisis as a shining example to the world. While I support the Modi Government wholeheartedly in its efforts to tackle the virus, wholeheartedly does not mean unthinkingly. In order to beat the Coronavirus, wholehearted and not unthinking support is the need of the hour.

(The writer is a former IPS officer, a former MP and currently a member of the AAP)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/force-majeure-2020-03-27.jpg,https://www.dailypioneer.com/2020/columnists/force-majeure.html
4,27-3-20,Humanitarian crisis,"Labourers don’t have bank accounts and are out of the welfare arc. As they migrate, the flu could swamp rural India

State borders now present a picture of reverse human migration as thousands of daily wage earners, casual labourers and vendors, who do not have a bank account or even money to save, trudge back to their home States despite a lockdown. With no buses, trucks or trains, they have decided to surrender to destiny and return to their villages on foot. For even without a day’s work, they would not be able to get food for their families or rent the hovel they live in at slum clusters. Food shortages and uncontrolled hoarding have meant that they have not been able to get basic rations over the last two days, leading to widespread panic. It is a hard choice between starvation and the flu. In the absence of soup kitchens or shelters, the vast numbers of India’s unorganised labour market won’t even be able to avail the economic relief measures announced by the Government. And they are going back home, thinking they will live off the land with whatever subsistence farming can give them. There will be a roof over their heads where they do not have to pay rent. There’s no agricultural activity either, signalling a low output of food crops that may foist another problem on the nation later. This is a humanitarian crisis like no other. Let us not forget migrant returnees may have already unwittingly carried Coronavirus into India’s vast rural swathes, which are unaware, unprepared and under-equipped to deal with the criticality of a health emergency of this scale. And considering they are travelling in clusters, all of them could be potentially infected by the time they reach from carriers among them. Then the whole purpose of Prime Minister Narendra Modi’s 21-day lockdown, to break the transmission cycle of the virus, would get defeated. Worst, rural India could be swamped. Assuming these “non-banked” people even avail of the Pradhan Mantri Gareeb Kalyan Anna Yojana and get 5 kg per person rice/wheat each month for the next three months in addition to 5 kg of rice/wheat that they already get, they would rather use these benefits at their village than be homeless and helpless in cities. This unprecedented flight of migrant workers out of our cities, be it Rajasthan or Telangana, poses a new challenge in our fight against the virus. Containing and settling them at shelters in a specified location pose the biggest challenge. Frankly, India has not had time to prepare for the human dimension of the virus or the lockdown. The WHO did lead it up the garden path, not pressing the panic buttons early on. There was a denial about the inevitability of community explosion, given the density of our population and the failure of Indians to take to social distancing, isolation and quarantining protocols seriously. Now experts are saying the lockdown would have been effective had it been enforced a week or two before and that we are still two steps behind the virus.

According to reports, over 2,000 daily wage workers in Ahmedabad took to their feet and other means of transport for their homes back in Rajasthan. Thousands of wagers are walking long distances, even to the extent of 100 and 300 km, and often on empty stomach to reach their villages. According to the Economic Survey of 2018-19, over 90 per cent of our total workforce is “informal.” The worrying part is that the NITI Aayog estimates show that India’s informal sector employees are approximately 85 per cent of all workers. The Economic Survey of 2016-2017 had indicated an annual flow of close to nine million migrants among States between 2011 and 2016. Internationally, too, migrants are posing newer challenges to managing the epidemic. Borders throughout the Middle East tend to be porous with political refugees, economic migrants and others often travelling along informal routes. It is very difficult under such circumstances to monitor who is entering and leaving what country. Also, these people cannot access public healthcare. This has caused much of the spread in nations around Iran, too. Now imagine that with our States. We are quite precariously perched but trying to flatten the curve would mean not just lockdowns or an economic package but aggressive testing, isolation and surveillance. Where are these facilities in rural India? If we are to ride this out and look ahead, there can be no two ways about rearranging a nation’s health priorities. As the PM said, Jaan hai to Jahaan hai. Delhi’s Central vista makeover, at Rs 20,000 crore, can wait!",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/humanitarian-crisis-2020-03-27.jpg,https://www.dailypioneer.com/2020/columnists/humanitarian-crisis.html
5,27-3-20,Data crunch,"Video-streaming services find themselves restricting data consumption across the world

As almost half of humanity finds itself under lockdown, some of the few companies that might be benefitting belong to the video-streaming services, such as Netflix, Amazon Prime globally, and others like Hotstar, Voot and MX Player in India. However, they also have had to face unique challenges, thanks to the Chinese contagion. Production of movies and television shows has come to a screeching halt, forcing players like Netflix to establish a $100 million fund to ensure that production crews, many of whom do not have permanent jobs, have access to some funds at least. But the bigger problem is the pressure that such streaming services have put on mobile networks. With more people staying home and watching movies and television shows online, there has been a surge in video consumption.

As a result, both telecom operators and Governments across the world have requested that these popular services reduce the quality of the service. With high-definition streaming using upwards of two megabits per second and Ultra High Definition 4K streaming using up 10 megabits per second, mobile firms, who are the main networks in India, are finding themselves under huge amounts of strain. Many streaming services have already announced that they would be suspending High Definition and Ultra-High Definition streaming on cellular networks with immediate effect. People consuming data on WiFi or broadband networks can still enjoy preferred quality streaming. During a time of a national emergency, which we are facing right now, mobile networks must be kept free. Heavy data consumption is clogging up the networks. While the amount of mobile data available and its prices have been a big boon for the Indian economy over the past two years, the fact is that reducing streaming quality to standard definition will make little or no difference on mobile phones and at the same time keep the networks free for emergencies. This is a responsible act by both the telecom operators and the streaming service providers. However, this thankfully does not apply to fibre and copper networks but the reach of those in Indian households is extremely limited in the first place. This, of course, highlights how India and the world need to strengthen their data networks and make them faster so that more people can use it. It also highlights how different companies get affected when a crisis of this nature emerges and how they are working around it. Hopefully, things will return to normal soon and people will go back to office and the days of “Netflix and Chill” will return but for now, “Netflix and stay at home.”",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/data-crunch-2020-03-27.jpg,https://www.dailypioneer.com/2020/columnists/data-crunch.html
6,27-3-20,UPPCL waives service fee on online payment,"Uttar Pradesh Power Corporation Limited (UPPCL) will waive the money charged by banks on online payment of power bills through credit or debit cards.

This was announced by Energy Minister Shrikant Sharma in Lucknow on Thursday.

The UPPCL in its order said that from now on, the power corporation would pay the money charged by banks from consumers for using debit or credit cards for paying their power bills online.

It also said that consumers could download the app from Google Playstore or go directly by linking through https://bit.ly/2UpjQqK, to pay their bills online.

Consumers can also pay their electricity bills through UPPCL website www.upenergy.in, while urban consumers can directly go to https://bit.ly/2WBPeVB and rural consumers to https://uppcl.mpower.in/wss to pay their bills.

The UPPCL also said that consumers could also contact toll-free number 1912 for any assistance.

Besides, consumers could get guidance in this regard from a video on YouTube (https://www.youtube.com/watch?v=mIwbf0Mla4I ) to know how they could pay their power bills online, it added.

In a bid to simplify the process of bill collection, the UPPCL had introduced the system of online payment of bills in April 2012.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/uppcl-waives-service-fee-on-online-payment.html
7,27-3-20,Sunni Waqf Board advisory to mutawallis,"Amid efforts to contain the spread of coronavirus, Uttar Pradesh Sunni Central Waqf Board on Thursday directed its ‘mutawallis’ (caretakers) and other committees and individuals concerned to take effective measures to stop crowds from gathering in mosques, madrasas and dargahs coming under the Waqf.

In a statement issued in Lucknow, the UP Sunni Central Waqf Board said that while following the advice given by ulemas as regards namaz in mosques, prayers should be offered at homes so that the virus infection does not spread and people remain safe.

The Sunni Waqf Board statement also said that ‘mutawallis’ had been asked to ensure 100 percent compliance with the directions and guidelines and they would be personally held responsible for any lapse.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/sunni-waqf-board-advisory-to-mutawallis.html
8,27-3-20,UP Cong chief urges govt to help stranded workers,"With a large number of people working in other states being forced to take a long walk with spouses and small kids to return to their native villages in Uttar Pradesh, UP Congress chief Ajay Kumar Lallu demanded that the government identify such people and arrange food and transport for the stranded work force.

On Thursday, Lallu said that a large number of people working as construction workers, labourers etc. had embarked on a walk for hundreds of kilometres to reach their native places as public transport had been suspended due to the lockdown.

“In the absence of transport, these hapless workers have no option but to trudge for long distances in the hope of making it to their homes and families. Pictures of men, women and small children undertaking the arduous journey without food, water and shade is heart wrenching,” Lallu said, referring to interviews being aired by some news channels on Thursday.

“I demand that the Union and UP governments identify such people and provide food, water and other facilities especially for children. Besides, the government should also arrange for their safe return to their homes. But before that, they should also be tested free of cost for corona-virus,” the Congress leader suggested.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/up-cong-chief-urges-govt-to-help-stranded-workers.html
9,27-3-20,Chandauli police 16 workers,"Meanwhile, Chandauli police came to the rescue of 16 workers walking along the Varanasi-Samastipur railway track in an attempt to reach their village in Samastipur (Bihar).

Superintendent of police of Chandauli, Hemant Kutiyal, said that the labourers hailing from Bihar’s Samastipur and Chapra left for their homes in trains from Kerala’s Calicut before the nation-wide lockdown. They reached Jhansi from where they had to board another train to reach Samastipur. But upon their arrival at Jhansi, train operations were suspended due to the nation-wide lockdown. They somehow managed to reach Varanasi from Jhansi but could not get any transport to Bihar.

They later walked along railway tracks to reach Chandauli’s Kuchman station sans food or water and decided to walk along the tracks to their homes at Samastipur and Chapra. On being informed, a police team rescued the workers. They were medically checked and fed. The SP said that arrangements were being made to ensure their safe transit to their destinations.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/chandauli-police-16-workers.html
