,Date,Title,Content,Category,Image_link,Article_link
0,2020/01/20,"Sakura, Cavallini, Bellator, Mr Humble and Spirit Bruce please","BENGALURU: Sakura, Cavallini, Bellator, Mr Humble and Spirit Bruce pleased when the horses were exercised here on Monday morning (Jan 20).

Outer sand:

600m: Brightside Of Life (Srinath) 45. Moved well. Prince Charmo (R. Pradeep) 45. Easy. Max Mueller (I. Chisty), Polar Express (rb) 44. They finished level.

1000m: Optimisticapproach (rb) 1-14, 600/43.5. Worked well. Rule Of Engagement (Srinath), Attorney General (Arvind K) 1-13.5, 600/45.5. They moved freely.

1200m: Cavallini (Vaibhav), Sun Splash (S. Shareef) 1-28, 1,000/1-12.5, 600/44. Former started five lengths behind and finished four lengths ahead. Custom Cut (S.K. Paswan), Carmine (R. Marshall) 1-29, 1,000/1-13, 600/44.5. Former finished five lengths ahead. Spirit Bruce (P. Ramesh) 1-26, 1,000/1-13, 600/44. Impressed.

1400m: Sakura (R. Marshall) 1-38.5, 1,200/1-24, 1,000/1-10.5, 600/43.5. A good display.

Gate practice — inner sand:

1200m: Bellator (R. Marshall), Katana (rb) 1-21, (1,200-600) 38. Former finished distance ahead. Zee Zee Top (R. Pradeep) 1-25.5, (1,200-600) 41.5. Jumped out smartly. Mr Humble (Kiran Rai) 1-19.5, (1,200-600) 40. Took a smart jump. Amalfi Sunrise (S. Hussain), Impeccable (Suraj) 1-34.5, (1,200-600) 47. They took a good jump and eased up in the last part. Bloom Buddy (S. Shareef) 1-29, (1,200-600) 44.5. Jumped out well. Sweet Kiss (I. Chisty), Glorious Logan (Ashok) 1-25.5, (1,200-600) 41. Former finished five lengths ahead. A 3-y-o (Ravel - Amalfi) (R. Pradeep), Countrys Spirit (Bhanu Singh), Cappadocia (Nazerul) 1-22.5,(1,200-600) 41.5. First named impressed. Haedi's Folly (T.S. Jodha) 1-21, (1,200-600) 41.5. Jumped out well. Amber Crown (rb), Dynamical (Chetan G), Shining Armour (rb) 1-28, (1,200-600) 44.5. First named impressed. Mayurana (Kiran Rai), Michigan Melody (P. Ramesh) 1-22.5, (1,200-600) 39.5. Former finished two lengths ahead. Rudram (Vivek), a 3-y-o (Mull Of Kintyre - Silver Toy) (A. Ramu), a 3-y-o (Black Cash - Piquante) (Arvind K), Apollo Don (M. Naveen) 1-24.5, (1,200-600) 43.5. First named pleased while the last named stopped galloping soon after the jump. Smithsonian (Chetan G), Air Of Distinction (Darshan), Formidable Star (I. Chisty) 1-22, (1,200-600) 41. First named impressed. Power Of Shambhala (Chetan G) 1-22.5, (1,200-600) 41.5. Jumped out well.

Outer sand — Jan 19:

600m: Longstride (Selvaraj) 42.5. Pleased.

1000m: Here And Now (A. Imran) 1-14.5, 600/44. In fine nick.

1200m: Je Ne Sais Quoi (Jagadeesh) 1-25, 1,000/1-12, 600/44. Moved impressively. Psychic Force (R. Pradeep) 1-28, 1,000/1-10.5, 600/41.5. Impressed.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/sakura-cavallini-bellator-mr-humble-and-spirit-bruce-please/article30607768.ece
1,2020/01/20,"Alexei, Giant Star and Mystic Bay catch the eye","Alexei, Giant Star and Mystic Bay caught the eye when the horses were exercised here on Monday (Jan.20) morning.

Inner sand.

600m: Gdansk (J.Chinoy) 38.5. Pushed. Gilt Edge (Zameer), Ecclat (rb) 40. Former was two lengths better. Awesome One (Kamble) 37.5. Good.

800m: Giant Star (Kamble), Odessa (Peter) 50, 600/38. Former strode out well and finished a distance ahead. Naxos (J.Chinoy) 54.5, 600/40. Pushed. Thea’s Castle (Kaviraj) 56, 600/41.5. Easy. Crosswinds (Zameer), Shes The Queen (A.Gaikwad) 55, 600/41. Pair level. Monk (Nicky Mackay) 55, 600/40.5. Easy. Mystic Bay (Kamble), Gallant Star (Peter) 49, 600/36.5. Former beat the latter by a distance. Cellini (Ayyar) 57, 600/42.5. Easy.

1000m: Whydah (Merchant) 1-7, 800/53, 600/39.5. Moved well. Questionable (Nazil) 1-6.5, 800/51.5, 600/38.5. Moved fluently. Take It Easy (Nazil) 1-9, 600/41.5. Moved freely. Fencing (Baria) 1-9, 600/42. Easy. Resolute (Kamble), Galloping Star (Peter) 1-6, 800/51.5, 600/38. Former finished well clear. Tasawwur (Santosh), Thunder Clap (Nirmal) 1-10, 600/42. Former made up four lengths and finished level.

1200m: Sultan Suleiman (David Egan) 1-22, 1000/1-8, 800/54, 600/40. Worked well. Benghazi (Kharadi), Exotique (Roche) 1-25, 600/40. Pair level. Mzilikazi (Roche), Copper Queen (Parmar) 1-26, 600/42. Pair easy. Martini (Kharadi), Smasher (rb) 1-26, 600/42. Former ended five lengths in front.

1400m: Alexei (Parmar), Kennedy (Kharadi) 1-37, 1200/1-22, 1000/1-7, 800/53, 600/40. Former started four lengths behind and easily finished six lengths ahead. Former in good shape.

1800m: Wizard Of Stocks (Roche), Eagleinthesky (Parmar) 2-6, 1600/1-51, 1400/1-37, 1200/1-22.5, 1000/1-9, 800/55, 600/41. Former started four lengths behind and was slightly urged to end level.

Race track.

600m: Zarriya (Kaviraj), Thea’s Pet (Aniket) 40. Pair level. Le Mans (Nathan Evans), Splashing (Mahesh) 36. Both moved neck and neck freely. Zenith (D.A.Naik) 34. Moved well.

800m: La Peregrina (Kaviraj) 54, 600/38. Urged.

1000m: Corporate Jungle/Supernova (J.Chinoy), Ustad Pedro (Aniket) 1-7, 800/52, 600/37. They were urged and ended level. Itish Eyes (Nazil) 1-4, 800/49, 600/34. Pressed. Macau (Pranil), Spring Grove (rb) 1-5, 600/35. Pair moved level freely. Sandman (Nathan Evans) 1-2, 800/48, 600/34. Responded well. Van Dyke (Kadam) 1-8, 800/53.5, 600/38.5. Moved well. About The Cloud (Malam), Gracida (Santosh) 1-6, 800/51.5, 600/36.5. Former better. Moon River (Roche), Tiberius (Kaviraj) and Parisian (rb) 1-4, 600/35. Trio moved level freely. Texas Gold (A.Prakash), Soldier Of Fortune (Nazil) 1-2.5, 800/49.5, 600/36. Former finished a distance ahead.

1200m: Valegro (Parmar) 1-18, 1000/1-4, 600/36. Pleased.

Noted on January 19.

Inner sand.

800m: Peerless (rb) 52, 600/38.5. Moved well. Dazzling star (Peter) 52, 600/38. Urged. Allegria (Bhawani) 56, 600/42. Easy. Paolita (Shubham), Brianna (rb) 55.5, 600/41. Former superior.

1000m: Star For You (Kadam), Allauddin Khilji (rb) 1-8, 800/53, 600/40. They moved level freely. Rogue One (Kaviraj) 1-10, 600/41.5. Urged. Arrecife (Bhawani) 1-10.5, 600/42. Easy.

1400m: Momentum (rb) 1-39, 1000/1-9.5, 600/42.5. Moved freely.

Mock race noted on January 18.

Race track.

2000m: Northern Alliance (Yash), Ithaca (Zervan) and Goshawk (D.A.Naik) 2-4, 600/38. Won by: 2, 6. Northern Alliance easily came from third position to win the race.",races,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,https://www.thehindu.com/sport/races/alexei-giant-star-and-mystic-bay-catch-the-eye/article30607757.ece
2,2020/01/20,"Australian Open | Smooth sailing for Federer, Serena and Osaka; Venus crashes out","Novak Djokovic survived a scare before joining Roger Federer and Serena Williams in the Australian Open second round as heavy downpours caused chaos on Monday, forcing organisers to postpone a swathe of matches.

Defending champion Djokovic was made to sweat before beating Germany’s Jan-Lennard Struff in four sets on the first day, when fears over air pollution were replaced by disruption caused by rain.

Big backlog

While play continued at the three stadiums with retractable roofs, half of the 64 scheduled matches were postponed, ensuring a big backlog for Tuesday.

Wet conditions are unusual for the Australian Open, which is more used to extreme heat and was plagued by smog from bushfires during qualifying.

Air quality was rated ‘good’ as the first round began on Monday, but about four hours later play was suspended on outside courts when the heavens opened up.

World No. 3 Federer was briefly hauled off court while the roof was closed on Rod Laver Arena before returning to complete a routine 6-3, 6-2, 6-2 victory over American Steve Johnson.

Serena, on the hunt for a record-equalling 24th Grand Slam title, won the first set against Anastasia Potapova in just 19 minutes as she cruised to a 6-0, 6-3 win in less than an hour.

“I feel like I can still improve and get better throughout this tournament, for sure. This is a good stepping stone for right now,” Williams said.

Venus ousted

However, Serena’s elder sister Venus was ousted in stunning fashion by 15-year-old Coco Gauff, who won 7-6(5), 6-3 in a repeat of her first-round upset at Wimbledon last year.

In the late match, defending champion Djokovic dropped his first set since 2006 in the opening round before recovering to beat Jan-Lennard Struff 7-6(5), 6-2, 2-6, 6-1.

“There is a lot of pressure and a lot of different emotions involved. I definitely try to remind myself to stay present and really enjoy,” said the seven-time Melbourne winner, who brought up his 900th Tour-level victory.

Stephens ousted

Former US Open champion Sloane Stephens was the biggest women's casualty on day one when she crashed out in three sets to Zhang Shuai of China — her fourth first-round exit here.

Defending champion Naomi Osaka was done much before the downpour as she dismissed Marie Bouzkova of the Czech Republic 6-2, 6-4 in 80 minutes, smashing one powerful serve that broke a net fastening.

“It was really tough for me trying to control my nerves,” said Osaka. “It's tough to play someone you've never played before in the first round of a Grand Slam.”

Later on the covered centre court, Australian World No. 1 Ashleigh Barty recovered strongly from a set down to beat Lesia Tsurenko 5-7, 6-1, 6-1.

In the men’s draw, Greek sixth seed Stefanos Tsitsipas, who beat Federer en route to last year’s semis, crushed Salvatore Caruso 6-0, 6-2, 6-3.

Code violation

In other results, Canadian 13th seed Denis Shapovalov argued furiously with the umpire over a code violation for throwing his racquet as he lost in four sets to Marton Fucsovics.

Croatian 25th seed Borna Coric was another first-round loser as he went down to experienced American Sam Querrey, while Australia’s Sam Stosur bombed out against Caty McNally.

But former champion Caroline Wozniacki, playing her last tournament before retiring, safely reached the second round as she beat Kristie Ahn 6-1, 6-3.

Prajnesh’s match rescheduled

India’s top-ranked player Prajnesh Gunneswaran’s first-round match against Japanese Tatsuma Ito had to be rescheduled for Tuesday due to rain.

Prajnesh, ranked World No. 122, entered the main draw of the men’s singles event as a lucky loser in the qualifiers and was slated to take on Ito, ranked 144th in the world on Monday.

A win for Prajnesh will pit him against World No. 2 Novak Djokovic in the second round.",tennis,https://www.thehindu.com/sport/tennis/e5li9u/article30609550.ece/ALTERNATES/LANDSCAPE_615/TH21FUCS,https://www.thehindu.com/sport/tennis/australian-open-smooth-sailing-for-federer-serena-and-osaka-venus-crashes-out/article30609551.ece
3,2020/01/20,Australian Open: Tsitsipas blasts past Italy's Caruso in first round,"Stefanos Tsitsipas put on a commanding performance in his opening match at the Australian Open on Monday, with a thumping 6-0 6-2 6-3 win over Italy's Salvatore Caruso. Caruso, ranked 95th in the world, looked hopelessly outplayed throughout and his troubles were compounded after a finger on his right hand started bleeding from a cut early in the final set.

Tsitsipas had three match points on Caruso's serve at 5-2 but could not convert any of them. He finally secured victory on his own serve with an ace down the middle of the court after an hour and 45 minutes.

The 21-year-old will next play the winner of the match between Germany's Philipp Kohlschreiber and American Marcos Giron.",tennis,https://www.thehindu.com/sport/tennis/38ttyc/article30607860.ece/ALTERNATES/LANDSCAPE_615/1200685763,https://www.thehindu.com/sport/tennis/australian-open-tsitsipas-blasts-past-italys-caruso-in-first-round/article30607861.ece
4,2020/01/20,Prajnesh’s Australian Open first round match rescheduled due to rain,"India’s top-ranked tennis player Prajnesh Gunneswaran’s Australian Open first-round match against Japanese Tatsuma Ito has been rescheduled for Tuesday because of rain.

World no.122 Prajnesh, who entered the main draw of the men’s singles event as a lucky loser in the qualifiers, was scheduled to play Ito, ranked 144th in the world on Monday.

If Prajnesh wins against Ito, he could face world no. 2 Novak Djokovic in the second round.

This is Prajnesh’s fifth straight appearance in the main draw of a Grand Slam event having earlier played in the Wimbledon, French Open and the US Open due to his better rankings.",tennis,https://www.thehindu.com/sport/tennis/3m3wnl/article30607658.ece/ALTERNATES/LANDSCAPE_615/1159438310,https://www.thehindu.com/sport/tennis/prajneshs-australian-open-first-round-match-rescheduled-due-to-rain/article30607660.ece
5,2020/01/20,Australian Open: Naomi Osaka fires back at social media troll after winning round one,"Defending champion Naomi Osaka fired back at a social media user who jeered her arrival on court before her 6-2 6-4 victory over Czech Republic's Marie Bouzkova in the Australian Open first round on Monday.

The 22-year-old from Japan next faces China's Zheng Saisai, who needed just 72 minutes to beat Russian qualifier Anna Kalinskaya 6-3 6-2.

Osaka, who admitted to some nerves entering the tournament as defending champion, was less than impressed with one social media user who wrote “Boooooooooooo” on the event's official Twitter page as it announced the match was about to start.

Osaka responded after the match with a tweet of her own, asking, “are you big mad or little mad?”, then told reporters she could not understand why someone would attack her for no apparent reason.

“She was hating. What would her children think? You're just going to come on the Internet and boo me for no reason? I didn't do anything to you,” Osaka said when asked about the exchange.

“She was very upset. I also wonder, people like this, if they see you in person, I wonder what they would do?”

Having won her second Grand Slam title on Rod Laver Arena last year, Osaka was given the honour of opening the tournament in 2020 and looked nervous as she walked through the tunnel bearing the banners of previous champions, including her own.

She struggled at times early on but did what she had to by relying on a big serve and powerful forehand against the 21-year-old Bouzkova, who last year made the Toronto semi-finals. Osaka's most potent weapons helped her save five of six break points, but also broke a cord that anchors the net when the ball cannoned into it for a fault.

Play was held up for about five minutes as officials scrambled fixed it. Osaka managed to stay on serve in the first set and while it took her five break-point opportunities in the fifth game, she finally got the advantage she needed before breaking again in the seventh. She sealed the first set in 36 minutes with a forehand winner.

Swirling winds made life difficult for both players and with Osaka making errors after error, the Czech looked to have seized the momentum when she broke in the sixth game of the second set for a 4-2 lead.

Any thoughts of an upset quickly disappeared, however, when she served a double fault on break point in the next game and her angry swipe at the ball earned her a code violation when it sliced into the crowd. Osaka wasted little time in clinching the next three games, with Bouzkova winning a total of just four points, and she sealed victory when the Czech sent a backhand wide after 80 minutes.",tennis,https://www.thehindu.com/sport/tennis/ke2nmv/article30605116.ece/ALTERNATES/LANDSCAPE_615/NAOMI,https://www.thehindu.com/sport/tennis/australian-open-naomi-osaka-fires-back-at-social-media-troll-after-winning-round-one/article30605117.ece
6,2020/01/20,'Disco Elysium': a rich video game with isometric role-playing,"The last few months of 2019 flew by, thanks to a maelstrom of excellent games. In between Death Stranding and The Outer Worlds, a dark horse of a game quietly launched in October, and it turned out to be one of the biggest hits of the year. Disco Elysium, I will admit, flew under our radar, but when it started raking in the awards, we did sit up and take notice. This indie game is a unique and fascinating take on the role-playing genre.

ZA/UM is primarily nested in Estonia but also has a London office. It was founded in 2016 by Karelian-Estonian novelist and musician Robert Kurvitz, who is Disco Elysium’s lead writer and designer. In fact, Disco Elysium’s original title was ‘No Truce With The Furies’

Disco Elysium Developer & Publisher: ZA/UM

ZA/UM Price: ₹899 for PC (Steam). Also available on Epic and GOG, but prices may vary.

Disco Elysium is a combination of an isometric role-playing game in the vein of Divinity: Original Sin or the first Fallout. You play a detective who has lost his memory after a serious bender... with a corpse in the backyard. You, along with your extremely patient partner Kim Kitsuragi, set out to find some answers.

Responsive character builds

Disco Elysium is psychological in nature and it reflects in the way you imprint your character on this blank slate of a detective. Rather than the usual adventurer, you select from a range of stats around your psyche, intelligence as well as physical attributes, like motor skills and strength, which is not your traditional bash and smash, but more on intimidation. These skills play a big part in the ‘dice rolls’ in this game.

It is not only about those external conversations with people, but the wonderful depiction of our own little internal conversations. For example, if you chose an empathy-based build, you are outwardly charming and can feel out hunches, but internally you are also unstable with cross thoughts. Yet, these are valuable tools for a detective if used right. The very basis of intuition.

Players are spoilt for choice with umpteen available personalities from which to choose: the mind-palace touting Sherlock-esque detective, a pitiful pushover, a delusional superstar, or a smart-talking conman. You can choose to be the swaying champion with a penchant for licking dried rum off counters. You can be that flakey guy who refuses to pay his bills and cons old ladies off their money, or you could sit back and dabble in poetry and dance.

This is role-playing at its finest and — interestingly — the city and its denizens react to you and your shenanigans.

‘Staggering level of detail’

Experience-wise, it does throw a lot of text at you, but so well-written, that it pulls you in.

The conversation trees are complex, with dice rolls that trigger certain insights or thoughts to pop up. You can verbally bludgeon, annoy or charm information out of people. The staggering level of detail in the writing sees that you either find yourself, or you enjoy your new-found freedom that amnesia comes with and roll with it.

Disco Elysium’s graphics have a unique make-up of polygonal graphics, with a watercolour aesthetic, breathing life into every character, while offering a slice of Revachol, the mind-bending former capital of the world, which is a cold, moody place.

If ever you find yourself in an argument about video-gaming not being an art form or a literary piece, keep a copy of Disco Elysium to throw in their smug faces. If you do not mind a lot of reading, you will not be disappointed.

This is one of the most sophisticated dialogue systems packed into a game that will resonate with you on different levels.

The writer is a tech and gaming enthusiast who hopes to one day finish his sci-fi novel",technology,https://www.thehindu.com/entertainment/gg6mvi/article30606900.ece/ALTERNATES/LANDSCAPE_615/21mp-disco-elysium8,https://www.thehindu.com/sci-tech/technology/gamespot-review-disco-elysium-isometric-role-playing/article30606902.ece
7,2020/01/20,"Top news of the day: J.P. Nadda elected unopposed as BJP president, A.P. Cabinet clears proposal for three capitals, and more","Former Union Minister J.P. Nadda (59) was on Monday elected unopposed as the new national president of the BJP, with no other leader having filed papers to force an election.

Also read | Who is JP Nadda, the new BJP national president?

The Andhra Pradesh Cabinet has cleared the decks for the development of Amaravati, Visakhapatnam and Kurnool as the legislative, executive and judicial capital cities respectively at its meeting held before the special Assembly session began on Monday.

The Supreme Court on Monday dismissed a plea of Nirbhaya gang rape convict Pawan Kumar Gupta against the Delhi High Court's rejection of his claim that he was a juvenile at the time of the crime in 2012.

Chief of Defence Staff Gen. Bipin Rawat on Monday said it was very difficult to predict if a scenario of a war with Pakistan would emerge or not but all the defence services were prepared to take on any challenge.

Kerala Governor Arif Mohammad Khan said on Monday that he was not satisfied with the explanation given by the Chief Secretary on the Left government moving the Supreme Court against the Citizenship law without informing him.

Brajesh Thakur and 18 others were on Monday convicted by a Delhi court for sexual and physical assault of girl inmates of a Muzaffarpur shelter home in Bihar. Arguments on the quantum of sentence will be heard on January 28.

Chief Justice of India (CJI) Sharad A. Bobde on Monday orally made it clear that if the Supreme Court had found it unnecessary to stay the electoral bonds scheme (EBS), it may not stay the scheme even now.

Reaching out to students in their own language, Prime Minister Narendra Modi on Monday addressed 200 of them during a “Pariksha Pe Charcha” and said his conversations with them will be “hashtag without filter“.

NRI businessman C.C. Thampi has been arrested by the Enforcement Directorate (ED) in connection with a London property that was earlier bought by defence dealer Sanjay Bhandari, said a senior official on Monday.

The Supreme Court on Monday asked the government’s response on a petition challenging the National Investigation Agency (Amendment) Act of 2019, saying the law concentrated police powers in one centralised agency which would act on the “whims and fancies” of the Central government.

Iran said Monday it will consider withdrawing from the Treaty on the Non-Proliferation of Nuclear Weapons (NPT) if a dispute over its atomic programme goes before the UN Security Council.

Also read | Iran’s foreign minister cancels attendance at Davos summit",news,https://www.thehindu.com/news/j9fuw7/article30608088.ece/ALTERNATES/LANDSCAPE_615/VBK-NADDA-AP,https://www.thehindu.com/news/top-news-of-the-day-january-20-2020/article30607984.ece
8,2020/01/20,"Morning digest: Centre for tougher law against sexual harassment at work, multi-State police operation busts terror plot, and more","The Group of Ministers (GoM) headed by Home Minister Amit Shah, which was constituted to strengthen the legal framework to prevent sexual harassment at the workplace, has finalised its recommendations, a senior official said.

In a coordinated, covert operation, special teams of the Tamil Nadu, Karnataka and Maharashtra police, guided by Central intelligence agencies, neutralised alleged sleeper cells across the country and averted a plot to unleash terror in major cities.

China reported on Monday a sharp rise in the number of people affected in a pneumonia outbreak caused by a new coronoavirus, including the first cases in the capital.

The outbreak started in the central city of Wuhan. Authorities and media reports said the total number of infected people has topped 200. Wuhan authorities said a third person had died in their city.

Addressing an event organised by the Chennai Citizens’ Forum and the New India Forum on Sunday, the Union Finance Minister said, “They (political parties) can make a political statement; if they are going to pass a resolution [against the CAA] in the Assembly, they can do it. But when it is passed in Parliament, they need to implement it. If they say they won’t, it is against the Constitution.”

Despite the social media having been deluged by displaced Kashmiri pandits’ video clippings vowing to “return and die” in the Valley, the community on Sunday appeared to be plagued by self doubts over the prospects of their return.

India should treat all Afghans equally, former Afghanistan President Hamid Karzai said, taking exception to the stipulation in the Citizenship Amendment Act (CAA), 2019, that only Hindus, Sikhs, Jains, Buddhists, Christians and Parsis from that country would be eligible for fast-tracked naturalisation in India.

Bihar Chief Minister Nitish Kumar, along with his deputy, Sushil Kumar Modi, and his Cabinet colleagues, participated in an 18,034-km human chain in the State organised on Sunday to make people aware of climate change, prohibition and social ills such as dowry and child marriage.

Rohit Sharma’s love affair with the M. Chinnaswamy Stadium continued, while Virat Kohli made amends for his poor record at the venue. The duo came good on the day to power India to a seven-wicket win in the series-deciding third ODI against Australia here on Sunday.

In a show of communal amity, the Cheravally Muslim Jamaath Committee, Kayamkulam, on January 19 hosted a Hindu wedding on the mosque premises. You have reached your limit for free articles this month.

Actor Deepika Padukone found herself at the centre of a social media storm after she was slammed for a TikTok video, where she challenges an influencer to recreate her acid attack survivor “look” from her latest film Chhapaak.

The BJP on Sunday attacked the Aam Aadmi Party government in Delhi for allegedly delaying justice in the Nirbhaya case and trying to shield the convicts in the 2012 rape and murder of a 23-year-old from the death penalty.

“Kambal Chor U.P. Police (Blanket thief, U.P. police)” was trending on Twitter on Sunday after women protesters holding a sit-in against the Citizenship (Amendment) Act (CAA) at Lucknow’s iconic Clocktower accused the police of snatching away their supplies, food items and blankets in the night.

Former Prime Minister Manmohan Singh on Sunday said institutions of our democracy have been put to test on several occasions but in recent times young people have shown that freedom is best secured by enlightened citizens.",news,https://www.thehindu.com/news/national/jxcojm/article30601585.ece/ALTERNATES/LANDSCAPE_615/Workplace-harassment,https://www.thehindu.com/news/morning-news-digest-january20-2020/article30603239.ece
9,2020/01/20,"Huawei, TomTom ink deal for Google Maps alternative","Sending a message to the US that it can do without Google Maps, Chinese telecom and handset giant Huawei has now struck a partnership with Dutch location technology provider TomTom, which will allow it to use the company’s maps, traffic information and navigation software to develop its own mobile apps.

Fortunately for Huawei, TomTom isn’t just a new player in that field, having specialised in navigation services and devices for more than two decades now.

The arrangement had been struck a while back, according to TomTom’s Remco Meerstra, but hadn’t been revealed until now. The company declined to share more details, Engadget reported on Monday.

This partnership is almost providential just as the Dutch location technology firm decided to shift its focus away from hardware and into licensing software and selling services.

And even better, it isn’t affected by the U.S. Entity List ban on Huawei, according to Slash Gear.

The U.S. added Huawei to the Commerce Department’s trade blacklist in 2019, making it difficult for the company to do business with its American suppliers.",gadgets,https://www.thehindu.com/sci-tech/technology/gadgets/c40xzz/article30606414.ece/ALTERNATES/LANDSCAPE_615/20NETHUAWEI,https://www.thehindu.com/sci-tech/technology/gadgets/huawei-tomtom-ink-deal-for-google-maps-alternative/article30606415.ece
