,Date,Title,Article,Category,Image_link,Article_link
0,07-3-20,Coronavirus suspect Irish man hospitalised in City,"A missing Irish businessman, suspected of having been afflicted by coronavirus, was traced in a Bhubaneswar hotel on Friday morning and was admitted in the Capital Hospital of Bhubaneswar in the evening.

Along with his local associate, he would be kept in the isolation ward for 14 days as per the protocol and their blood and swab samples would be sent to the National Institute of Virology (NIV), Pune for test, said Hospital Director Dr Ashok Patnaik.

The man from Ireland on a business trip to India since February 26 was staying in a hotel in Bhubaneswar and on Thursday, he went to the Capital Hospital along with his associate for a checkup and advice after having mild fever and running nose for two days.

“When the consulting doctor suggested the 37-year-old Irish man to remain in isolation for 14 days, the accompanying associate wanted him to be referred to the SCB Hospital in Cuttack where better facilities are available by dedicated doctors and paramedics”, Hospital Director Patnaik said.

Surprisingly, the Irish national and his associate were sent to the SCB Hospital without any proper escort.

“After arriving here, when the associate learnt that he was also supposed to be admitted in the isolation ward, both escaped from the Cuttack hospital without informing the doctors,” said SCB Hospital Emergency Officer Dr BN Moharana.

When the matter was brought to the notice of local police, an alert was sounded to trace the suspected patient and his associate as their mingling with others could create further troubles.

However, the tizzy hospital authorities realising their mistakes finally located them in the same hotel where they had been staying for past few days.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/coronavirus-suspect-irish-man-hospitalised-in-city.html
1,07-3-20,Another suspect in Capital Hospital,"Yet another coronavirus-suspect was admitted to the Capital Hospital here on Friday. He was identified as a resident of the Nimapara area in Puri district.

Like the Irish national, he was kept at the isolation ward of the hospital while their swab samples would be sent for test, said Hospital Director Dr Ashok Pattnaik.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/another-suspect-in-capital-hospital.html
2,07-3-20,SUM Hospital conducts rare liver transplantation,"Registering a first in Odisha’s medical history, the Institute of Medical Sciences and SUM Hospital under the SOA University here on Thursday successfully conducted a living donor’s liver transplantation.

A team comprising surgical experts from the Hyderabad-based Yashoda Hospital and IMS and SUM Hospital conducted the nine-hour-long surgeries on the donor and the recipient.

The surgeries were conducted on 55-year-old Jayanta Biswal, a resident of Nilagiri in Baleswar district, and his young son Saumya Ranjan Biswal, a BCom student, who donated a portion of his liver. Both the father and son are doing fine and are kept under observation in the ICU.

Biswal had been suffering from a non-alcoholic fatty liver.

Prof P Balachandran Menon, Chief Liver Transplant surgeon from Yashoda Hospital assisted by Dr GV Prem Kumar, Director, Anaesthesia and Intensive Care, Dr Krishna Chaitanya, transplant surgeon, Dr Manoj Kumar Sahu and Dr Premananda Pattnaik, gastroenterologist and gastro-intestinal surgeon, respectively, of IMS and SUM Hospital, led the team during the surgery.

IMS and SUM Hospital had signed an MoU with Yashoda Hospital one and a half years ago for the purpose.

Dr Sahu described the transplantation as a milestone in Odisha’s medical history.

“This first such procedure conducted in IMS and SUM Hospital has been done free of cost including pre- and immediate post-transplant care. Such transplant surgeries cost anything between Rs 20 lakh to Rs 25 lakh in other hospitals, but it can be done at Rs 10 lakh in SUM Hospital,” he said.

Jayanta’s wife Anita said her family would remain indebted to SOA President Prof Manojranjan Nayak for the institution’s gesture.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/sum-hospital-conducts-rare-liver-transplantation.html
3,07-3-20,12-hour Nayagarh bandh cripples life,"Normal life was hit in several parts of Nayagarh district on Friday when farmers and workers under the banner of Nayagarh Sugar Mill Kriyanusthan Committee held a 12-hour bandh demanding revival of the Nayagarh Sugar Complex Limited (NSCL) that has been lying defunct from 2015.

The farmers and workers have been staging protests since January demanding reopening of NSCL.

Due to the bandh, train and bus services were affected as the agitators staged road blockade on the National Highway 57 and Rail Roko at the railway station.

Besides, shops and other business establishments remained closed in eight blocks with the protesters staging picketing at different places, said Committee coordinator Shibaram Mahapatra.

The agitators also demanded payment of arrears of farmers and workers of the sugar mill.

Notably, the NSCL that was operating from 2004 was closed in 2015. Livelihood of hundreds of farmers and workers has been badly affected due to its closure.

Among others, Nayagarh Sugar Mill Workers Union president Jogendra Khuntia, Nayagarh Sugar Mill Kriyanusthan Committee convenor Biswanath Mohapatra, general secretaries Santosh Kumar Pradhan and Manoj Kumar Sahu and many other office-bearers of the organisation were present.a",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/12-hour-nayagarh-bandh-cripples-life.html
4,07-3-20,ED to probe ex-MLA’s financial deals,"The Enforcement Directorate (ED) would conduct a probe into the financial transactions of former Bhawanipatna BJD MLA Anam Naik, who was recently arrested by the Vigilance police for allegedly possessing assets disproportionate to his known sources of income.

Naik’s assets to the tune of Rs 3.42 crore were traced by the anti-corruption agency following raids by its officers in January. He was later arrested for allegedly amassing disproportionate properties to the tune of Rs 1.54 crore.

Notably, Naik had joined Government service as a Junior Clerk of the Revenue Department in 1985. He resigned in 2004 and entered politics. He was the MLA of Bhawanipatna from 2014 to 2019. He was denied BJD ticket for this seat in the 2019 elections.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/ed-to-probe-ex-mla---s-financial-deals.html
5,07-3-20,Railways ADGP begins probe into ganja theft,"The ADGP (Railways) on Friday began an inquiry into the allegation of ganja theft levelled against the Bhubaneswar Government Railway Police (GRP) Inspector-in-Charge (IIC).

On February 29, the Intelligence wing of State Police had directed Railways ADGP Pranabindu Acharya to conduct a probe into the allegation and take stringent action against the errant official.

As per the complaint lodged by Havildar Dinanbion Sahu, on the night of August 3, 2019 APR forces, including him were deployed at Bhubaneswar Railway Station. They spotted three bags containing ganja weighing around 21 kg from platform-1 at the railway station.

Sahu alleged that the contraband was supposed to be transported to New Delhi in the Utkal Express by GRP ASI NP Jena. However, the APR forces seized the ganja bags from the ASI and took the same to GRP police station.

“The IIC ordered us to keep the bags in his chamber. Then we went back to platform to perform night duty. After two to three days, all the three bags were shifted by ASI Jena, from whose possession we had seized the ganja. ASI Jena is transporting ganja to New Delhi and Gujarat by various night plying trains throughout the year.” the Havildar had alleged.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/railways-adgp-begins-probe-into-ganja-theft.html
6,07-3-20,Spl corona ward opened at MKCG,"A special ward was opened in the MKCG Medical College Hospital here in order to provide treatment to coronavirus patients in isolation.

While people have started using masks in fear of the virus, Ganjam CDMO Dr R Jagdish Patnaik said that no corona suspect has been detected in Ganjam district. But a special corona has been opened at the second floor of the Casualty Building of the MKCG Hospital. Dr Uma Shankar Mishra has been appointed as the nodal officer for the department. A 24-hour control room is working to provide support possible patients, said the CDMO.

The CDMO said awareness programmes are being created among general public and students. People have been asked to wash hands before taking meals and consult doctors if they have cold, cough and other symptoms of cold.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/spl-corona-ward-opened-at-mkcg.html
7,08-3-20,Apple fixing 3rd-gen iPad Airs with blank screen issues,"has launched a repair service program for third-generation iPad Air models suffering from ""blank screen issue"" that can in some cases cause the display to turn white permanently.

""Apple has determined that, under certain circumstances, the screen on a limited number of iPad Air (3rd generation) devices may go blank permanently. A brief flicker or flash may appear before the screen goes blank,"" the company said in a statement recently.

The ""iPad Air (3rd generation) Service Program for Blank Screen Issue"" covers current-generation iPad Air models manufactured between March 2019 and October 2019--no other iPad models are eligible.

To take advantage of the offer, one can can take their tablet to an Apple Authorized Service Provider or an Apple Store, a user can also contact Apple Support if you want to mail it in.

Like Apple's other repair programs, the service is free if the company determines that the device is qualified.

",technology,https://www.dailypioneer.com/uploads/2020/story/images/big/apple-fixing-3rd-gen-ipad-airs-with-blank-screen-issues-2020-03-08.jpg,https://www.dailypioneer.com/2020/technology/apple-fixing-3rd-gen-ipad-airs-with-blank-screen-issues.html
8,07-3-20,Let them show the way,"The way forward may be to take survivor leaders of human trafficking as partners in anti-trafficking policy-making and not to treat them as hapless victims

Twenty seven-year-old Nilofer is a single mother to one girl, a vegetable vendor and an activist. She became an activist in the course of survival, when a few years ago, she found herself ostracised by her family and community. She was being punished for having been a “corrupt woman” who eloped with her lover, got sold by him to a brothel in Pune and subsequently managed to escape after three failed attempts.

Far from finding respite, Nilofer found herself incarcerated in a shelter home for “rehabilitation” where she was told to learn bookbinding, tailoring, knitting and basic computer skills so that she could find a job after she went back home.

When she returned home after non-governmental organisations (NGOs) and the shelter home set her free on the Government’s order, she found that her battle for rehabilitation had just begun. For her family, Nilofer was a source of endless shame and stigma and to make matters worse, her newly-acquired skills did not bring her any employment. While some Panchayat members and officers in public administration offices sympathised with her, others were apathetic or even stigmatising.

Months later, she was approached by another woman, who had a past like hers. She introduced Nilofer to a survivors’ support group, which also became a band of activists fighting for their survival and punishment of their traffickers. Today, her support group is part of a federation of collectives of survivors of human trafficking called Indian Leadership Forum Against Trafficking (ILFAT).

ILFAT’s membership is 2,500 and counting as more and more survivors join from Odisha, Jharkhand, Bengal, Bihar, Andhra Pradesh, Tamil Nadu, Chhattisgarh and Uttar Pradesh. Other collectives from Rajasthan, Madhya Pradesh and Karnataka have also reached out to ILFAT after the organisation was written about in various newspapers and online media.

What is common between them is their experience of being promised safe and good employment, being entrapped and forced into various kinds of labour, being physically and sexually tortured, being intimidated and threatened into submission and even if they found an escape, their ordeal with State protection systems or the lack of it.

What is distinctive between them is that they were trafficked into different contexts — some into brick kilns, some into bangle factories, some as agricultural indentured labour and others forced into sex work. They are young and old, women and men, girls and boys, and they were mostly landless, caste-disadvantaged and of minority identities.

The Government has largely remained immobile when it comes to anti-trafficking policies and laws. Legal reform efforts have been embroiled in controversies and the State’s attempts to get the Trafficking of Persons (Prevention, Protection and Rehabilitation) Bill, 2018 passed lapsed in the Rajya Sabha.

There are diverse perspectives on how human trafficking should be looked at and addressed. For many, the issue is not one that can be addressed through the criminal justice system and requires a structural adjustment approach. For others, anti-trafficking policies and laws are a guide for the State and its moral guardians to aggress upon sex workers. And yet, for others, it is a crusade against traffickers, against male sexual privilege (the social legitimisation of indomitable male sexual appetite that must be met through prostitution of women or trans-women). And in these ideological and political battles are left out people like Nilofer, Rajeev (a 28-year-old man who had been trafficked from western, drought prone Odisha to brick kilns in Tamil Nadu) and Sukma (a young girl from Jharkhand who had been trafficked into indentured domestic labour in Delhi).

That they never received any rehabilitation services, that they are yet to receive compensations, that they have no legal aid from the Legal Services Authority, that they are incarcerated in shelter homes, that they have not received any treatment for depression or anxiety disorders or Post Traumatic Stress Disorder, and that public health, law enforcement, welfare and the private service providers, mostly NGOs, have little accountability for their non-responsiveness, are matters relegated to conferences and workshops for funders and NGOs.

Their voices only find expression in news reports showing them with covered faces talking about their ordeal. They are never taken on board to draft policy, monitor its implementation and inform the State about what works and what does not work.

Therein lay the genesis of ILFAT, in how survivors of trafficking came together and advocated the passing of the anti-Trafficking Bill. Though the Bill was passed in the Lok Sabha, to the disappointment of ILFAT members, it was never tabled in the Rajya Sabha. Hence IILFAT’s primary demand once again, as a forum of survivor leaders is that the comprehensive law like ToP Bill 2018 come back, be passed and made into a law.

ILFAT members believe that a comprehensive law against trafficking must be inclusive of all forms of trafficking, right from forced and bonded labour, sex trafficking to begging and servitude. Currently there is a multiplicity of laws, which deals with different forms of trafficking under the different laws in silos. Some laws define and penalise only one part of human trafficking and punishment of our traffickers is weakened by fragmented prosecution of this organised crime under different laws. It has been observed that multiplicity of laws is indeed weakening the implementation of these laws on the ground. Some parliamentarians say, quite rightly, that the anti-trafficking policy must not try to curb inter-State migration. Others feel that focus needs to be put into making enforcement stronger and more robust.

The National Investigation Agency (NIA) Amendment Bill recently made NIA the nodal agency to combat human trafficking. The Ministry of Women and Child Development is working on a new draft of the Bill to address previously-expressed concerns over the last Bill and the NITI Aayog expressed interest in the new draft Bill after meeting with ILFAT members.

The way forward may be to take survivor leaders of human trafficking as partners in anti- trafficking policymaking and its monitoring, not to treat them as hapless victims but as people who have lived the phenomenon and trust their wisdom and commitment for a future that is safer for their children, for all children.

(The writer is a researcher, facilitator, certified coach and practitioner of behavioural sciences who works on issues of gender-based violence and personal growth)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/let-them-show-the-way-2020-03-07.jpg,https://www.dailypioneer.com/2020/columnists/let-them-show-the-way.html
9,07-3-20,Armageddon over migrants nigh,"There will never be another year like 2016, when the EU, led by Germany, let more than a million refugees in out of pity over their plight

Turkey has opened the floodgates and soon Europe will be drowning in immigrants. “Hundreds of thousands have crossed and soon it will reach millions,” Turkey’s President Recep Tayyip Erdogan recently claimed on television. And it must be true because you can see it live on your medium of choice.

Look at a clip of Greek frontier guards firing tear gas canisters into angry, stone-throwing crowds of refugees, who are right up against the border fence. Look at a shot of other Greek paramilitary troops shooting into the water right beside a rubber raft filled with refugees. Millions and millions of refugees. The migrant Armageddon is at hand.

It’s ugly but it’s not really what it seems. Erdogan says he has opened Turkey’s border with the West because the country has already taken in 3.6 million refugees, mostly from Syria. There’s just no room for the several million more now trying to get out of Idlib, the last Syrian province held by jihadi rebels. So he’s sending them West. That is not true. There are no more Syrian refugees coming into Turkey from Idlib because Turkey has closed the border against them. Indeed, most of the people now trying to storm the borders of Greece and Bulgaria — 13,000 at last count, not “hundreds of thousands” as Erdogan claims — are not Syrians at all. They are Afghans, Eritreans, Iraqis, West Africans, some genuine refugees and others “economic migrants”, who are already living safely in Turkey but would rather be in some country in the European Union (EU).

They didn’t walk 800 km from Idlib, either. The Turkish Government is bussing them to Greece’s land and sea frontiers from wherever they have been living in Turkey, telling them (falsely) that the Europeans will let them in. Erdogan just wants to put pressure on the EU.

Pressure to do what? Good question. He may not know himself but he is desperate because his bluff in Syria has been called and he was facing a potential military confrontation with Russia till he reached an agreement with the Russian President Vladimir Putin on March 5 for an immediate cease-fire in northwestern Syria. For now he has averted a crisis on that front as escalating fighting had threatened to put forces from the two countries into a direct military conflict. However, it is not clear how putting the Europeans into play will change that, but he is definitely at the “do something! anything!” stage of desperation.

Erdogan’s problem is that for the last three months, the Syrian Army has been taking Idlib province back from Turkey’s Syrian jihadi allies, Hayat Tahrir al-Sham (formerly an al-Qaeda franchise), in a slow, grinding offensive. Turkey has troops in Idlib and has gradually been committing them to combat to help the jihadis but still, the Syrian advance continues. Erdogan threatened to launch a full-scale war. However, the Syrian regime hasn't even blinked. More than 50 Turkish soldiers have already been killed, so what does he do now? I don’t know and I suspect he doesn’t know either. The whole refugee thing may just be a displacement activity, not part of a cunning plan. We’ll probably know more soon enough now that Turkey and Russia have come to an understanding, weakening Syria in the process. But in the meantime, look at those clips again because that’s what the future, or at least a big part of it, will look like.

This is the first time that we have documented evidence of European border guards shooting at, or at least very near, illegal migrants. Yes, there are special circumstances, the migrants are being sent as part of a political ploy — but it will not be the last time. The Syrian civil war is stumbling to an end but migrants from all the other countries south and east from Europe will keep coming and their numbers will swell.

All of the Middle East and West Africa is going to be hit early and very hard by global warming, which will cause a steady fall in food production. The rule of thumb is that you lose 10 per cent of food production for every rise in average temperature of 1°C.

To make matters worse, these regions also have the highest population growth rates in the world: Doubling times for most countries are 25 years or less. Now it’s poverty and war that drives the migrants; in the future it will be actual hunger (and war, of course). They will head for Europe in ever-increasing numbers because there’s no other safe haven in reach. But it will not remain a safe haven. There will never be another year like 2016, when the EU, led by Germany, let more than a million refugees in out of sheer pity for their plight.

In fact, the political backlash to that act of generosity has already driven politics sharply to the right all over the continent. Europe’s external borders are already closing down. However, in years to come, the dirty little secret that everybody refuses to acknowledge will finally become public knowledge. It’s quite easy to shut borders, really. You just have to be willing to kill people who try to cross them without permission.

(Gwynne Dyer’s new book is Growing Pains: The Future of Democracy and Work)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/armageddon--over-migrants-nigh.html
