,Date,Title,Article,Category,Image_link,Article_link
0,21-2-20,Tesla’s second coming,"The company announces it is working on improved EV batteries to reduce ‘range anxiety’ among drivers

South Africa-born entrepreneur Elon Musk is a polarising figure. His late night tweets are analysed by venture capitalists and tech journalists as much as that of US President Donald Trump’s morning tweets, which are examined by diplomats and political journalists alike. It would not thus be incorrect to argue that Musk has become one of the most important human beings in the world alongside Trump. That’s because his automotive venture, Tesla Motors, which makes Electric Vehicles (EVs), is now valued at $100 billion, more than the entirety of India’s automotive sector combined and even more than that of Volkswagen AG, the German automotive colossus. Only Japanese carmaker Toyota is worth more by quite a bit. But Tesla Motors, named after the famed Serbian inventor Nikola Tesla, who promoted the alternating current system, is now miles ahead of the rest of the global automotive industry as it pivots towards an electric future. It is not only taking a lead with its readily available products but dominates the software world, too, with its autonomous driving system.

Musk and Tesla are also leading the charge when it comes to battery technology. The company is now developing batteries that can ensure an electric car can travel almost 600 km on a single charge. It will make for the longest journeys possible on a single charge, diluting “range anxiety” that is still the single-most quoted reason for people not to buy electric vehicles at this time. Yet, while Tesla solves problems for the first world, India is still miles away from adopting an electric future, with infrastructure and manufacturing far behind the curve. That said, the few electric cars that have been launched in our country right now are promising and have decent enough range for daily commuting, if not long-distance travel. With Musk bemoaning high Customs duties for imported cars, Tesla Motors is yet to come to India. It would be wise for the Government to keep a lower degree at least initially on electric cars to promote their usage going forward.",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/tesla---s-second-coming-2020-02-21.jpg,https://www.dailypioneer.com/2020/columnists/tesla---s-second-coming.html
1,21-2-20,No country for women,"Govt apathy and hopelessness have led many farm widows to take their lives. Just how many more suicides will it take for the State to take action?

Mudapu Yadamma, 38, is from Mallareddipalli village in Nalgonda district, Telangana. Two years ago, her husband, a farmer, committed suicide by consuming pesticide and left her with a debt of Rs 3.5 lakh. Kamatham Lakshmidevi, 31, is from Danduvaripalli village in Ananthapur district of Andhra Pradesh. She, too, was left with a debt of Rs 8 lakh after her husband, also a farmer, killed himself two years ago.

Vidya More, 38, is from Maharashtra. When her husband ended his life in 2012, his suicide was declared not eligible (as a farm suicide) thereby denying her the right to ex-gratia compensation.

They may live in different States but the fate of farm widows across the country is worryingly similar. Not only do farm widows suddenly become invisible to the State, they are ostracised by their families and are left to fend for themselves, especially when they are hounded to repay the debts taken by their farmer husbands. Latest statistics released by the Government show that 11,379 farmers killed themselves in India in 2016. In other words, there were 948 suicides every month or 31 growers committed suicide daily. One big reason for this was mounting debts. While the inability to pay back loans can be attributed to several reasons, including failed crops, the agrarian crisis and the unavailability of alternative opportunities for earning a livelihood, the burden of repaying the debts has fallen on their widows.

At present, there is no programme or policy that frees these farm widows from debts incurred by their husbands. The harrying by banks or moneylenders begins almost immediately after the husband’s death, leaving hardly any time for the widow to mourn her spouse.

The need to survive and look after her children pushes her to earn a living. But studies have shown that the woman farmer often adopts the same kind of farming as the deceased husband. She also resorts to the same practice of chemical-intensive and external-input-driven farming requiring investments and borrowing. But with women farmers not seen as credit-worthy and access to Government schemes and credit being limited, the situation can be so hopeless and dire that women farmers are often forced to take the same path as their husbands and end their lives. Women accounted for 8.6 per cent of farmer suicides in the country.

A prime cause has been the inadequate efforts by the Government to prevent farmer suicides coupled with insufficient and lopsided support to families affected by them, according to the Mahila Kisan Adhikaar Manch (MAKAAM), an informal forum comprising 120 organisations of women farmers and civil society groups in 24 States working to secure rights of women growers.

Recent consultations on the “Status of Women Farmers in Farm Suicide Families” held by MAKAAM and UN Women also revealed that the lack of recognition by the Government of the deaths as farm suicides in many cases further exacerbated the conditions of the marginalised widows as the State refused to extend any support to them.

Korra Shanthi is one such victim of State apathy. A resident of Nalgonda district, Telangana, Shanthi and her husband were engaged in cultivation on leased land. When her husband ended his life in 2018, Shanthi was left with a debt of Rs 6 lakh. Although she applied for ex-gratia payment with the help of local activists, she has not received any money yet. Shanthi has been told that she is unlikely to receive it because her husband did not own any land in his name, making her ineligible for ex-gratia payment.

Since several State Government rules specify that only land owners and land title holders are considered as farmers while extending support to the suicide-affected family, those toiling on leased land fall through the cracks. With land ownership being the main criteria, tenant farmers and women farmers, especially farm widows who do not have land in their names, are not recognised as real farmers. Further, farmers who have borrowed from moneylenders also don’t get counted as eligible or genuine cases and their widows and families are denied compensation. “This is one of the biggest problems in Punjab,” contends 40-year-old Veerpal Kaur. A resident of Mansa district, Punjab, Kaur has witnessed the despair that led to her husband, father and father-in-law ending their lives. But their families were not considered eligible although the suicides were due to farm distress.

Lack of recognition is a major hurdle in the relief and rehabilitation of widows and their families. This is according to a MAKAAM study on the status of women in farm suicide-affected families in six States of Maharashtra, Karnataka, Telangana, Andhra Pradesh, Tamil Nadu and Punjab. One of the important findings was that in Maharashtra, Punjab and Karnataka, only those farmers who had institutional debt were considered as genuine and eligible for support, not those who ended their lives due to pressure from moneylenders.

Moreover, there was a wide variation in the relief and rehabilitation package given by these six States. The study showed that the criteria used to determine “farm suicides” were different across States and even within the relevant agencies like the police, agriculture and revenue departments.

According to MAKAAM’s Seema Kulkarni, even in the States where compensation was being paid, it was not uniform. “While Andhra Pradesh provides a compensation of Rs 7 lakh for each family, in Maharashtra, which has the largest number of farm suicides in the country, this is only Rs 2 lakh. In the case of Telangana, although its policy states a compensation of Rs 6 lakh, hardly any payment had been made since subsuming farm suicide cases into the Farmer Insurance scheme called Rythu Beema Padhakam”, says Kulkarni.

Of all the States, only Andhra Pradesh had a one-time settlement mechanism, (used in certain cases), to settle all outstanding institutional as well as private loans within Rs 1 lakh to liberate woman from never-ending debt. However, its use was limited.

The study also found that only Karnataka had a policy to support education of children from farm suicide families, including reimbursement of fee of those studying in private institutions. “However, even here, the implementation was poor and lacked coordination between different agencies, states”, Ashalatha Satyam of Rythu Swarajya Vedika, a MAKAAM partner.

She points out that such a policy does not exist in other States. This is why many widows in Telangana and Andhra Pradesh had to pull out their children from schools. Although the Maharashtra Government had announced a support package related to education fee, nothing has been finalised so far.

In cases where land is in the name of the husband, wives have the opportunity to eke out a living once they are able to get it transferred in their name. But even here it is usually a long and uphill battle as relatives don’t want to give her the rightful share in the property. Lack of land ownership has forced most of the women to either become labourers or seek other means of employment, often at the cost of their safety. So, Mudapu Yadamma is dependent on wage labour to keep her three children in school since her in-laws are not prepared to give her a share in the family land. Kamatham Laxmidevi, too, was denied her share in the family land cultivated by her husband and does any work that helps her earn a living. Vidya More has taken up sewing and wage labour to make ends meet. But all this isn’t enough to repay the huge debts incurred by their husbands.

They are not the only ones struggling for survival and their rights. Hundreds of farm widows have fallen off the Government’s radar. Government apathy and hopelessness have led many to take their lives. This is not unknown to the political masters. Then what is the Government waiting for? Just how many more suicides will it take for it to take action?

(The writer is a senior journalist)",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/no-country-for-women-2020-02-21.jpg,https://www.dailypioneer.com/2020/columnists/no-country-for-women.html
2,21-2-20,We must come up Trumps,"Leaders of both nations have to look at meaningful and time-bound solutions to address each other's concerns on emerging trade issues

In the run up to President Donald Trump’s maiden visit to India, a bunch of eye-catching, US Secret Service men have started fanning out in locations which the leader is expected to visit. Make no mistake, that’s not the only spectacle India will witness for the next week or so. “Namaste Trump” formerly “Kemcho Trump”, promises to be a grander display of abundance and strategic friendship than “Howdy Modi” in Houston. Trump has already made statements on being “Number one” on Facebook, ahead of Modi, and expressed elation over the millions and millions of people who are expected to greet him in India.

Meanwhile, thousands of eyes would be scanning for inches or miles moved in the crucial Indo-US strategic partnership corridor. Trump is keen for India to open up its markets further for US goods and services and act as a key balancing partner in the region that is facing threats of dominance from China. Pushing his “America first” policy, Trump has been chipping away at any preferential treatment to India, specially in the field of trade. A few days ago, he declared India with a national average income of $2,000 and, therefore, an approximate $3 trillion economy as “developed” at par with China. He thereby justified taking India off any list of a preferential trade policy. Perhaps in the same breath a US-based think tank World Population Review has ranked India as the fifth-largest economy, overtaking the UK and France. While it may have led to celebrations in some quarters, many look at this development under the bleak prospect of a meaningful trade deal.

India’s key ask from the US at this stage is a reinstatement of the Generalised System of Preferences (GSPs) programme which will allow it to export nearly $6 billion worth of goods to the US under nearly zero tariffs. While it may be less than 10 per cent of India’s overall exports to the US, it is a sticking point. Several trade watchers and policy analysts have indicated that the US is pushing for an increase of nearly $5-$6 billion in additional trade value of goods. Hopeful of a deal, nearly $3.5 billion defence agreements between India and the US are ready to be signed when Trump visits India. These include nearly 30 armed helicopters mostly meant for naval operations, a key tool in the strategic Indian Ocean where China has been seen flexing its maritime muscles. Whether a sale of weapons and military copters will be seen within the broad contours of Indo-US trade, will be a complex question to answer.

That leaves — fraught with screaming lobbies on both sides — high attention agricultural produce and medical equipment sectors. In the run-up to the visit, reports have surfaced of India’s willingness to allow low tariff import of some frozen meat products, along with berries and nuts. Conditional import of dairy products with strict compliance to the vegetarian nature of the produce, could also be made. Limited concessions on medical devices’ price caps imposed in the post-GSP era, can also be brought to the table.

However, right now chances of a restricted or “mini” trade deal are also looking like a distant possibility. US Trade Representative Robert Lighthizer, who was supposed to be in India at least a week before Trump to given final contours to the deal, has given it a pass, substituting it with hectic video conference calls with his Indian counterpart Commerce Minister Piyush Goyal. It is unclear if the duo would be able to strike a lighting deal in under a week to come up with crackling billion figure hopes.

Many point at previous last-minute dashes for making major announcements, sometimes literally minutes ahead of crucial leadership meetings. Take the example of US support to India’ permanent seat at the UN Security Council, a decision which was taken “15 minutes” ahead of then President Barack Obama’s address to the Indian Parliament. This gives rise to hopes of a fig leaf trade deal pending since the “Howdy Modi” event in Houston last year being accomplished during the “Namaste Trump” extravaganza.

This deal or no deal, from what we gather, still leaves an impactful chunk of digital trade between India and the US. Trade in services between the two nations — large portions of it digitally-aided — remains a key area of negotiation. US companies have raised concerns with Indian counterparts and the Government on the restrictive nature of tariffs and non-tariff barriers which limit the access of US tech firms to India. For instance, the upcoming Data Protection Bill has text additions which suggest compulsory data localisation and sharing of non-personal data with the Government. These are seen as growth and innovation barriers in a connected, seamless, shared digital economy of two great democracies.Technology collaboration by removing tariff and non-tariff barriers, specifically in the technology segment, could be great lever of strategic and public policy partnership for both countries. One clear area to work together is looking at developing protocols beyond fifth generation or 5G followed by communications. India and the US can be natural partners in the new digital trade world. Rhetoric and spectacle aside, leaders of both nations have to look at meaningful and time-bound solutions to address each other’s concerns on emerging trade issues while ensuring prosperity for local markets.

(The writer is Country Manager, India, ITI Council)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/we-must-come-up-trumps.html
3,21-2-20,Your next car will not be electric,"Electric cars have come a long way in India but they still cost far too much for a majority of Indians. For now

First things first. We have to keep in mind that we live in a country where the people who are in power believe that cars are a luxury item. That was made clear by Prime Minister Narendra Modi the other day when he said that 1.5 crore luxury cars have been sold in India over the past five years. Now, while I believe WagonR and Santro are fairly nice cars, BMW is not, because as much as the i3 tries to be basic, it really isn’t.

Luxury or premium cars in my book are cars that cost upwards of Rs 30 lakh, which would include the higher-end of mass-market brands. That means cars like the Hyundai Santa Fe and, of course, all the German premium brands as well as Lexus, Volvo and the like. The figure for sales of such cars would at best be around 250,000 over the past five years. Because the total sale of cars in India is 1.5 crore. So now we know, according to the government cars are a symbol of bourgeoise, the moment you move to four wheels, whether it is a Maruti Alto or an Audi, you are a member of the entitled classes. Not for politicians and bureaucrats, of course, because they need cars to tell us how bad we are for not paying taxes.

Anyway, back to the topic. Which again involves excise duties, Customs and taxes again. The fact is that electric cars are far too expensive for mass adoption in a country like India. The two electric SUVs that have been launched so far, the Hyundai Kona and the MG ZS EV, are both cars that can definitely be lived with on a daily basis without any worry about range. If you live in a city like Delhi where you have parking, and if you can afford a Rs 25 lakh car you possibly do have parking, charging is not a problem. With ranges of 300 kilometres, and the average daily commute being 25-30 kilometres, you will easily survive a week on a single charge. As for long-distance driving, well, Delhi-Lucknow may be a bit of a stretch but Agra, Chandigarh, Dehradun and Jaipur should be easily achievable as long as you have planned for a charging point at your destination. There are few, if any, public chargers outside Delhi and even those in Delhi are often not compatible with all cars as I have discovered in the past. But one assumes that will change going forward.

But until it changes and until cars like the Kona and ZE EV will make no sense whatsoever. Cars with more limited ranges such as the Tata Nexon EV and the Mahindra e-Verito are entering governmental and taxi fleets in Delhi, the latter being a bit bizarre given the usage of taxis over long distances and without any fast-charging infrastructure. That is because decent range costs money and battery costs make up the bulk of the cost of an electric car. Without any battery manufacturing in India, all batteries are imported from China and as the last couple of weeks have shown, our neighbour is integral to the global supply chain. As China gets the flu, even India’s automotive industry will sneeze. That is just for some small components. Can you imagine what will happen if unrestricted imports of batteries are allowed from China? Indian manufacturing and jobs will be hollowed out. India needs to secure lithium resources and establish battery factories and work towards reducing costs of electric cars.

There is little doubt that electric vehicles are the future of mobility across the world but we should not make the assumption that the world is equal. In the United States, a $50,000 car is a standard family car and the Tesla Model 3 serves that purpose but the optics of a Rs 35 lakh car in India, possibly Rs 70 lakh after Customs duties particularly with politicians railing against the rich, won’t work, right? India has to take smaller, more sustainable steps towards electrification. Even for public transport, forcing electrification down the throats of transport bodies when they do not have enough buses to transport the people they need to now, is counter-productive. There is far too much misinformation about the benefits of electrification of vehicles out there. The plain and simple fact is that electric vehicles are expensive, and it does not make sense for India at the current time and the current economic environment to move to electric cars and buses. Hybrids, where smaller engines are coupled with small batteries, make much more sense in the next decade in India. And in that time we should work towards improving affordability and growing our economy so as to afford electric cars and make them in India.

In the rush towards electric vehicles, we should really not lose sight of the bigger picture.",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/your-next-car-will-not-be-electric-2020-02-21.jpg,https://www.dailypioneer.com/2020/columnists/your-next-car-will-not-be-electric.html
4,21-2-20,Strive to preserve your identity,"Maintaining and retaining the languages of ethnic and cultural groups is critical for the preservation of cultural heritage and identity. Using one’s mother tongue at home is part of this exercise

To promote awareness of linguistic and cultural diversity and bolster social and multilingual identity, the International Mother Tongue Day is celebrated every year on this day (February 21).

Mother tongue refers to a person’s native language, that is, a language learned from birth. The first International Mother Tongue Day was observed in 1990 after the declaration by the United Nations (UN) to recognise the sacrifices of people who lost their lives for the sake of their mother tongue in Bangladesh.

Language is one of the most precious gifts that we have and each tongue represents a unique and distinct cultural heritage. Language is a means of communicating values, beliefs and customs and has an important social function as it fosters feelings of group identity and solidarity. It is the means by which culture, traditions and shared values may be conveyed and preserved.

About 50 per cent of the world’s out-of-school children live in communities where the medium of instruction is different from the language used at home. This is perhaps one of the most astounding facts about second language education. Schools have tried to tackle the problem by going to the families of these children for assistance in helping students gain confidence in the use of the second language. They ask the parents to use the second language at home so that the students become more comfortable with it and are able to cope with it in school. This does more harm than good for reasons other than that of a second language being much harder to learn regardless of copious levels of effort put in to achieve fluency.

In developing areas, usually there aren’t resources enough to prepare students at this level, so the efforts made by the parents and the students are futile in that sense.

This second language education also causes a rift between families and their native languages in a wholly unnecessary way. Families feel alienated from their mother tongue simply because the school gives the impression that they should feel this way. By propagating this attitude, these education systems are essentially destroying diverse cultures and backgrounds that make our species so great.

The different languages and dialects spoken throughout the globe reflect how history and culture have shaped the way in which people speak, think and reflect. Our mother tongue helps to link new generations to the past, which is part of our cultural and plurilingual heritage. It is a well-known fact that everyone had a language that they grew up speaking and a good proportion of the world spoke more than one tongue. However, the idea that someone would regularly have to be taught in a language that wasn’t native to them had never occurred previously. “This was, undoubtedly, exacerbated by the fact that I never made significant strides towards becoming fluent in another language. The closest I had ever come was a working proficiency in Spanish during my junior year of high school. When I think back on my perspective on this subject in the context of my parents, their accents never bothered me because I had just always been so used to them”, says a 21-year-old former student Tej, who is pursuing higher studies at Washington University in St Louis, USA.

Leanne Hinton, a Professor of linguistics at the University of California in Berkeley, says in Mother Tongue-Based Multilingual Education, “More broadly, the loss of language is part of the loss of whole cultures and knowledge systems, including philosophical systems, oral literary and musical traditions, environmental knowledge systems, medical knowledge and important cultural practices and artistic skills. The world stands to lose an important part of the sum of human knowledge whenever a language stops being used. Just as the human species is putting itself in danger through the destruction of species diversity, so might we be in danger from the destruction of the diversity of knowledge systems”.

These problems are hard to fix. If one were to approach educators and tell them to fix the issue, they would undoubtedly point to a lack of resources. Nevertheless, an effort must be made by educators to have respect for the mother tongue of their students, even if it is different from their own.

The beauty of academic education is that the majority of it comes from books that can be more easily produced in areas with greater resources. It is for the educators in these parts of the world — who are multilingual — to produce orthographical and instructional materials for use in developing areas. Given the resource crisis in the developing world, this is likely to be one of the most practical solutions. Children in developing areas have the thirst for knowledge, we must do what we can to satiate it.

Language is the essence and identity of culture and is a major tool of communication and for exchange of ideas and emotions. To know your language is the simplest and most important way to keep and preserve your culture. In recent times, the idea of linguistic and cultural awareness has increased; thus allowing the mother tongue to be more culturally accepted.

It is clear, that we must strive to reform the systems that educate the youth, in order to further the quality of learning in the first language or mother tongue and to inspire solidarity based on understanding, tolerance and dialogue.

Maintaining and retaining the languages of ethnic and cultural groups is critical for the preservation of cultural heritage and identity. Using one’s mother tongue at home will make it easier for speakers to be more comfortable with their own linguistic and cultural identity.

(The writer is Chairperson, Department of Linguistics, AMU)",columnists,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/columnists/strive-to-preserve-your-identity.html
5,21-2-20,Ganjam Haat tender process begins,"The Brahmapur Municipal Corporation Commissioner and Brahmapur Development Authority Vice-Chairman Chakravarthi Singh Rathore have informed that a tender floating process for the Ganjam Haat scheme has begun from February 18.

The Haat has been planned to provide a platform for rural artisans to display and sell their products and also for recreation of common people.

In a Press meet, Rathore told about the Rock Garden and sub soil water conservation works in Brahmapur, where local MP Chandra Sekhar Sahu, MLAs Bikram Panda, Pradeep Kumar Panigrahi and BDA Secretary Sambit Routray, among others, were present.

It was informed that in the Ganjam Haat, a park, parking facility, water fountains and 117 shopping rooms would be constructed and tender papers and other related documents could be obtained from the BDA office.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/ganjam-haat-tender-process-begins.html
6,21-2-20,‘No more amnesty deadline extension’,"With the deadline of Sarbakshama Yojana (amnesty scheme) to regularise unapproved constructions in urban areas of the State ending on Thursday (February), Housing and Urban Development Minister Pratap Jena categorically said that there would be no further extension of the offer.

“As we have given ample time to people to avail benefits of the amnesty scheme, there will be no further extension of deadline. Now, the next step would be to initiate action against those who have deviated from rules,” Jena told reporters outside the Assembly.

Earlier on the day, Congress Legislature Party Leader Narasingh Mishra had raised the issue in the floor of the House and demanded a further extension of the deadline in view of an overwhelming response to the scheme.

Following this, Speaker Surjya Narayan Patro in a ruling directed the Housing and Urban Development to look into the matter.

Notably, the Government had launched the scheme in June 2018 asking the people concerned to regularise their unauthorised constructions by paying a definite fee apart from submission of building construction plans and fire safety certificates. In June 2019, the deadline of the scheme was extended for six months. Thereafter, there were two more extensions, the last one having February 20 this year as the deadline.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/---no-more-amnesty-deadline-extension---.html
7,21-2-20,The war on rationality,"Shutting down N-power plants only to replace them with coal burning is the height of illogic. Nobody is as crazy as the Germans and the Japanese

Germany and Japan are finally winning a war together. Unfortunately, it is the “war on rationality.” Coal, as everybody knows, is by far the most damaging source of energy we use, in terms of both the harm to human beings and the impact on the climate. It’s twice as bad as natural gas and dozens of times worse than solar or nuclear or wind power. Yet both Germany and Japan have been building a lot of new coal-fired power stations. But why are they still betting on coal?

Would it upset you if I said it’s because they are, despite their apparent sophistication, superstitious peasants at heart? Well, go ahead and get upset. Germany still gets more than a third of its energy from burning coal and most of it is ultra-polluting lignite or “brown” coal. Solar, wind, geo-thermal and hydropower generation provide just 17 per cent of the country’s electricity needs. If most of Germany’s 17 nuclear powers had not been shut down after 2012 (the last are scheduled to close within two years), then at least half the coal would not have been needed.

There had been an active anti-nuclear power movement in Germany for some time but what triggered the 2012 decision to shut the entire sector down was the Fukushima disaster of the previous year. I am deliberately avoiding the words “calamity”, “disaster” and “catastrophe” because while the Fukushima tsunami killed 19,000 people, the subsequent problem with the four nuclear reactors on the coast killed nobody. Yet, the German people, or at least a large number of German anti-nuclear activists, insisted that any nuclear reactor anywhere was a mortal danger and the Government agreed to shut all nuclear plants down. The country pulled a 180 and decided to embark on ending its use of nuclear power entirely.

The same thing happened in Japan. The Japanese planners were foolish to put four reactors on the coast in a region where earthquakes and consequent tsunamis were to be expected from time to time. What needs to be condemned is the decision of the planners and not nuclear power. Nevertheless, all 50 Japanese nuclear reactors, which accounted for 30 per cent of the country’s electrical power, were immediately shut down.

The Japanese are not as blindly dogmatic as the Germans: Two of those nuclear plants reopened in 2015 and seven more resurfaced recently. A further 17 are in the lengthy process of restart approval. So by 2030, the Japanese Government hopes to be getting 20 per cent of its electricity from nuclear power again. But that’s only half the amount of nuclear power that Japan originally planned to make available by 2030. The gap between 20 per cent and the planned 40 per cent of the country’s energy needs will be made up by burning coal.

Japan recently announced that it plans to build 22 new coal-burning power plants in the next five years. Its Government has argued that these coal plants use ultra-supercritical boilers that are vastly more energy-efficient and pollute less per unit of energy. But these plants still emit greenhouse gases and are a non-starter for activists who want the world to zero out carbon emissions.

This is deeply irresponsible behaviour and the worst thing is that the decision-makers know it. They are just deferring to public opinion, which in this instance is entirely wrong. The “superstitious peasants” should really be frightened of global warming, for which coal-burning is a major driver, not of relatively harmless nuclear power.

That’s not to say that nuclear power is the solution to all our problems, or even most of them. It is generally the most expensive option because it costs so much to build the reactors and the associated controls and safety devices. Indeed, nuclear is no longer cost-competitive with other “clean” sources of power like wind and solar.

So there is a case for not building any more nuclear power stations, at least in regions and countries that have ample resources in terms of sun and wind. But there is no case for shutting down existing nuclear stations and burning more coal to make up the difference. That is so stupid, it verges on the criminal.

Other countries can be idiotic, too. Due to an administrative glitch, Chinese provinces are currently building hundreds of unnecessary coal-fired power stations that may never be used, since the Central Government expects the country’s coal use to peak this year — and most existing Chinese coal plants already sit idle more than half of the time.

China is using coal power financing as a key element of its Belt and Road Initiative to expand its economic and political influence throughout Asia and Africa. Both Japan and China are now racing to secure lucrative construction contracts in developing countries to expand their strategic reach.

At least China is also building nuclear plants as fast as it can. Last year, it accounted for more than half the world’s output of solar panels. (On the other hand, it is providing work for the Chinese construction industry by building a planned 300 coal-fired power stations in other countries, presumably on the unspoken assumption that carbon dioxide emissions elsewhere won’t affect China’s climate.)

But nobody is as crazy as the Germans and the Japanese, who have been shutting down nuclear plants and replacing them with coal-fired plants. France will close its last coal-fired station in 2022 and Britain will do the same in 2025. But Germany says 2038 and Japan just says “eventually.” That’s far too late: By then the die will be cast and the world will be committed to more than 2oC of warming.

(Gwynne Dyer’s new book is ‘Growing Pains: The Future of Democracy and Work’).",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/the-war-on-rationality-2020-02-21.jpg,https://www.dailypioneer.com/2020/columnists/the-war-on-rationality.html
8,21-2-20,Priyanka for RS?,"The Cong is hoping that the gambit of putting her in a Central role will hold out some hope of reviving the party

There may be a host of recommendations for the Congress to revive itself and capitalise on its pan-India matrix as a cohesive Opposition force. But there’s nobody to accept them. There may be umpteen calls to restore inner-party democracy by holding organisational elections and choosing capable leaders and its president based on cadre choices. But there’s nobody to “bell the cat” as one of its own self-deprecating leaders said. There may be articulate and activist young leaders, who have sought to shine their light for a 2.0 recast but have been fobbed off by old hawks who fear their irrelevance, even if that applies to holding on to the crumbs of a fast disintegrating party. There may be seasoned leaders with wise words of wisdom that run in different directions, justifying them as inner party democratic dialogues although the world sees them as terrible infighting. There’s the old matriarch, who is still keeping it together, the Gandhi tag the party’s brand adhesive that’s as scapegoating for party leaders in failure as grandstanding in success. But Sonia Gandhi doesn’t know how to pass it on to her offspring. Reconciling some issues and the generational divide, infusing fresh breath energy with his band of followers was son Rahul, reluctant yet stubborn, a cocktail that’s more implosive than explosive. Then there is Priyanka Gandhi, the more willing and capable scion with some strike capabilities, who could have been the galvaniser had not her brahmastra potential been wasted by benching her. So the Congress is tempted to play its last family card to mend the party by assigning her a Central role now rather than waiting for the next round of parliamentary elections. As 51 Rajya Sabha seats will be falling vacant in April, of which eight are from the three party-ruled States, there’s a growing clamour to elect her to the Rajya Sabha.

Can this reset the Congress’ narrative indeed? On the face of it, she has not been able to sway the Lok Sabha verdict even though she was made party general-secretary in charge of eastern Uttar Pradesh (UP). In fact, the Gandhis lost the home bastion of Amethi, too. Beyond some crowd-pleasing speeches, dramatic optics with the boatmen of Varanasi and campaign colour, Priyanka was compromised by an organisational matrix that had been floundering in the face of the BJP’s phalanx. She herself admitted as much. And although she is probably the only politician other than Modi who can produce a mass resonance, she has two handicaps — the people’s rejection of the politics of entitlement and a disconnect with the grassroots. Which is why one must credit her with not abandoning UP even after the Lok Sabha debacle while her brother chose exile. She worked the ground unlike her brother, who chose to be a disembodied conscience. She has been taking up the cudgels on behalf of the dispossessed tribals in Sonbhadra, praying with Dalits and has been visiting the anti-citizenship law protesters at the receiving end of police brutality. She has also been articulating her positions on national issues rather vociferously on social media. There is a rooted realism to her brother’s exalted escapism, one that is now translating into huge crowd turnouts at her roadshow to the utter discomfort of caste-based parties, Samajwadi Party (SP) and Bahujan Samaj Party (BSP). Not only has she lived down her tag, her political sensibilities are primed and she has based herself in Lucknow with diligence of purpose. But the real problem is how she negotiates the tricky territory between her and Rahul camp followers and obviates criticism that by getting elected to the Rajya Sabha, the Gandhis would ensure family representation in each House and were just living out their timelines as legislators. But Priyanka could make herself heard that much more nationally as a parliamentarian and counter the BJP’s oratory and propaganda. Comparisons are being drawn about how her grandmother Indira Gandhi became Prime Minister in 1966 as a Rajya Sabha member. However, the context was different as Indira had the Congress as the dominant political party ruling in most States and at the Centre. That position has been wrested by the BJP today, leaving Priyanka with virtually no enablers. She has a classic glass cliff situation; she could emerge in her own right if she manages to bring the Congress out of the ventilator or she could be condemned for inefficiencies if she fails. Besides, she has a better connect with and a sensibility to deal with both senior and junior leaders, who are claiming fiefdoms of importance and fighting each other, be it Milind Deora, Ajay Maken, Pawan Khera, Abhishek Manu Singhvi, Kamal Nath or Jyotiraditya Scindia. She could still be the balancer and end the confusion at least. But how would she avoid her Achilles’ heel, businessman-husband Robert Vadra, who is entangled in vigilance probes? If she manages the political dissociation from personal, perhaps she could still get the party back on keel.",columnists,https://www.dailypioneer.com/uploads/2020/story/images/big/priyanka-for-rs--2020-02-21.jpg,https://www.dailypioneer.com/2020/columnists/priyanka-for-rs-.html
9,21-2-20,"10,210 sex workers in State, says Naba","The State has a total of 10,210 sex workers in 22 of the 30 districts..

This was informed by Health and Family Welfare Minister Naba Kishore Das in the Assembly on Wednesday while replying to a question.

The Minister said that the Government identified the sex workers during a survey as per the guidelines of the National AIDS Control Organisation (NACO). All the identified sex workers are covered under the AIDS control programme, he said. According to the survey, Baleswar district has the maximum of 1,050 sex workers, followed by Koraput and Mayurbhanj districts with 750 each, Keonjhar 700, Khordha 610 and Cuttack 250.",state-editions,https://www.dailypioneer.com/images/logo.jpg,https://www.dailypioneer.com/2020/state-editions/10-210-sex-workers--in-state--says-naba.html
